 lambda   Irr_dw            Rad_up 
 630.512  1.3825997461e+00  4.1943394164e-02 
 631.338  1.3755167548e+00  4.1818204824e-02 
 632.164  1.3719620074e+00  4.1791420798e-02 
 632.991  1.3724042113e+00  4.1902595688e-02 
 633.817  1.3730745109e+00  4.2026288805e-02 
 634.643  1.3712650863e+00  4.2057457184e-02 
 635.470  1.3690340736e+00  4.2056120602e-02 
 636.296  1.3703516374e+00  4.2153753023e-02 
 637.122  1.3753486311e+00  4.2358352618e-02 
 637.948  1.3787815656e+00  4.2505933964e-02 
 638.775  1.3758638289e+00  4.2451278655e-02 
 639.601  1.3679010216e+00  4.2238664489e-02 
 640.427  1.3602124928e+00  4.2023426544e-02 
 641.253  1.3563348866e+00  4.1895488966e-02 
 642.079  1.3560569523e+00  4.1833663930e-02 
 642.905  1.3571390425e+00  4.1760085783e-02 
 643.732  1.3570847556e+00  4.1579174652e-02 
 644.558  1.3545570859e+00  4.1215843138e-02 
 645.384  1.3505798606e+00  4.0685166964e-02 
 646.210  1.3480961936e+00  4.0132445200e-02 
 647.036  1.3483813266e+00  3.9723682761e-02 
 647.862  1.3480963824e+00  3.9490712530e-02 
 648.688  1.3430093802e+00  3.9356822300e-02 
 649.514  1.3352765279e+00  3.9300834454e-02 
 650.340  1.3324828172e+00  3.9382601147e-02 
 651.166  1.3371742448e+00  3.9583649095e-02 
 651.992  1.3430362902e+00  3.9759556163e-02 
 652.818  1.3415498753e+00  3.9719172278e-02 
 653.644  1.3260942865e+00  3.9248215498e-02 
 654.470  1.2939452567e+00  3.8242400157e-02 
 655.296  1.2537663515e+00  3.7005048950e-02 
 656.122  1.2272421250e+00  3.6243794972e-02 
 656.948  1.2312437745e+00  3.6472937578e-02 
 657.774  1.2595543013e+00  3.7473479453e-02 
 658.599  1.2912622546e+00  3.8581690092e-02 
 659.425  1.3129972743e+00  3.9380956246e-02 
 660.251  1.3247191632e+00  3.9868142250e-02 
 661.077  1.3306609352e+00  4.0159102751e-02 
 661.903  1.3323836988e+00  4.0279961500e-02 
 662.728  1.3298782869e+00  4.0226126707e-02 
 663.554  1.3249739760e+00  4.0074273239e-02 
 664.380  1.3209195799e+00  3.9948283751e-02 
 665.206  1.3189295121e+00  3.9895191381e-02 
 666.031  1.3175993882e+00  3.9868901784e-02 
 666.857  1.3161712194e+00  3.9841646735e-02 
 667.683  1.3156821994e+00  3.9841323514e-02 
 668.508  1.3159911826e+00  3.9854594893e-02 
 669.334  1.3147787461e+00  3.9802146672e-02 
1182.792  4.3032455749e-01  8.6481778405e-03 
1188.701  4.2569298495e-01  8.5650382253e-03 
1194.595  4.2926610292e-01  8.8042151641e-03 
1200.475  4.1803598596e-01  8.4550745389e-03 
1206.341  4.1773459646e-01  8.7516506934e-03 
1212.193  4.1304698639e-01  8.6227471337e-03 
1218.030  4.1272503254e-01  9.0067201518e-03 
1223.854  4.0823182907e-01  9.0419454517e-03 
1229.663  4.0464289969e-01  9.2689072214e-03 
1235.458  4.0042044275e-01  9.3564804478e-03 
1241.240  3.9524602560e-01  9.3588690233e-03 
1247.008  3.9166673656e-01  9.2770653428e-03 
1252.762  3.8571601145e-01  8.8934080274e-03 
1258.503  3.7998064647e-01  8.3166662349e-03 
1264.230  3.7085160285e-01  7.6415510292e-03 
1269.944  3.6771261997e-01  7.5960154565e-03 
1275.644  3.6937851911e-01  7.9235682097e-03 
1281.331  3.4534007049e-01  7.6167484091e-03 
1287.004  3.6211062400e-01  8.0433364343e-03 
1292.665  3.6018413482e-01  7.7307055893e-03 
1298.312  3.5719580433e-01  7.2809099584e-03 
1503.952  2.3806528355e-01  3.1890979551e-03 
1509.148  2.4959489639e-01  3.6859503358e-03 
1514.333  2.4735194013e-01  3.8524884371e-03 
1519.509  2.4674358728e-01  3.9163491525e-03 
1524.675  2.4462472210e-01  4.1206551046e-03 
1529.831  2.4050611953e-01  4.0276890783e-03 
1534.978  2.4050507030e-01  3.9238480369e-03 
1540.114  2.3656519240e-01  4.0271709724e-03 
