 lambda   Irr_dw            Rad_up 
 550.000  1.5536134900e+00  4.7573940280e-02 
 551.000  1.5433478600e+00  4.7102596280e-02 
 552.000  1.6092354400e+00  4.9077934270e-02 
 553.000  1.5456641900e+00  4.6956066130e-02 
 554.000  1.5956311200e+00  4.8414638520e-02 
 555.000  1.5996179600e+00  4.8314052580e-02 
 556.000  1.5550752000e+00  4.6758827210e-02 
 557.000  1.5085734800e+00  4.5312831880e-02 
 558.000  1.5655149000e+00  4.6813999180e-02 
 559.000  1.4794440700e+00  4.4108783720e-02 
 560.000  1.4857031200e+00  4.4242412570e-02 
 561.000  1.6326571600e+00  4.8385643010e-02 
 562.000  1.4988337300e+00  4.4335220340e-02 
 563.000  1.5680424600e+00  4.6169807430e-02 
 564.000  1.5460588200e+00  4.5245811460e-02 
 565.000  1.5648042400e+00  4.5720638280e-02 
 566.000  1.4428196400e+00  4.1961349490e-02 
 567.000  1.5489965100e+00  4.4727779390e-02 
 568.000  1.5495734800e+00  4.4147075650e-02 
 569.000  1.5281909900e+00  4.2353973390e-02 
 570.000  1.5347260700e+00  4.2526290890e-02 
 571.000  1.4738177400e+00  4.1400230410e-02 
 572.000  1.5645912300e+00  4.3202777860e-02 
 573.000  1.5794428100e+00  4.3696926120e-02 
 574.000  1.5703916600e+00  4.3343070980e-02 
 575.000  1.5325998300e+00  4.2104698180e-02 
 576.000  1.5050114200e+00  4.1213741300e-02 
 577.000  1.5656263200e+00  4.2878402710e-02 
 578.000  1.5172149400e+00  4.1803871150e-02 
 579.000  1.5034116900e+00  4.1408901210e-02 
 580.000  1.5532307800e+00  4.2979942320e-02 
 581.000  1.5221329700e+00  4.2242469790e-02 
 582.000  1.5430783500e+00  4.2691005710e-02 
 583.000  1.5529805800e+00  4.3012947080e-02 
 584.000  1.5473282900e+00  4.2656829830e-02 
 585.000  1.5367241800e+00  4.2204933170e-02 
 586.000  1.4703789200e+00  4.0332725520e-02 
 587.000  1.5309494600e+00  4.1430114750e-02 
 588.000  1.5290724900e+00  4.0018859860e-02 
 589.000  1.3746878300e+00  3.4346969600e-02 
 590.000  1.4365671900e+00  3.5781986240e-02 
 591.000  1.5118503900e+00  3.8634731290e-02 
 592.000  1.4904805500e+00  3.7317291260e-02 
 593.000  1.4897550600e+00  3.8428207400e-02 
 594.000  1.5070360600e+00  3.8535308840e-02 
 595.000  1.4896968600e+00  3.7108024600e-02 
 596.000  1.5099358600e+00  3.8832935330e-02 
 597.000  1.5179892400e+00  3.8549263000e-02 
 598.000  1.4800954600e+00  3.8084556580e-02 
 599.000  1.4776267500e+00  3.8173831940e-02 
 600.000  1.4717458500e+00  3.8480880740e-02 
 601.000  1.4593425800e+00  3.8508468630e-02 
 602.000  1.4418919400e+00  3.8042293550e-02 
 603.000  1.4491327300e+00  3.8346961980e-02 
 604.000  1.4937765700e+00  3.9678531650e-02 
 605.000  1.4893548400e+00  3.9405250550e-02 
 606.000  1.4718758700e+00  3.8990268710e-02 
 607.000  1.4634215100e+00  3.8660762790e-02 
 608.000  1.4579321300e+00  3.8379856110e-02 
 609.000  1.4428820000e+00  3.7951831820e-02 
 610.000  1.4196825400e+00  3.7214107510e-02 
 611.000  1.4426525900e+00  3.7762802120e-02 
 612.000  1.4238283000e+00  3.7227664950e-02 
 613.000  1.4029942400e+00  3.6568077090e-02 
 614.000  1.3518524900e+00  3.5217048650e-02 
 615.000  1.4171448100e+00  3.6757946010e-02 
 616.000  1.3474532100e+00  3.4943325040e-02 
 617.000  1.3551366900e+00  3.5091968540e-02 
 618.000  1.4191824700e+00  3.6562236790e-02 
 619.000  1.4063713500e+00  3.6254295350e-02 
 620.000  1.4273680400e+00  3.6605110170e-02 
 621.000  1.4522270600e+00  3.7200244900e-02 
 622.000  1.3759548600e+00  3.5140327450e-02 
 623.000  1.3871712800e+00  3.5206741330e-02 
 624.000  1.3891158300e+00  3.5305057530e-02 
 625.000  1.3519286400e+00  3.4323936460e-02 
 626.000  1.3598493200e+00  3.4277843480e-02 
 627.000  1.3882921900e+00  3.4462787630e-02 
 628.000  1.3948726700e+00  3.3163555150e-02 
 629.000  1.4157412500e+00  3.4213241580e-02 
 630.000  1.3649378400e+00  3.3375183110e-02 
 631.000  1.4106971800e+00  3.4585422520e-02 
 632.000  1.3161988100e+00  3.2025482180e-02 
 633.000  1.4062772500e+00  3.4583152770e-02 
 634.000  1.3617287500e+00  3.3645793910e-02 
 635.000  1.3862095600e+00  3.4268558500e-02 
 636.000  1.3360186700e+00  3.3097133640e-02 
 637.000  1.3792916000e+00  3.4220512390e-02 
 638.000  1.3980184500e+00  3.4821052550e-02 
 639.000  1.3861863500e+00  3.4353698730e-02 
 640.000  1.3412780100e+00  3.3489948270e-02 
 641.000  1.3605031900e+00  3.3908481600e-02 
 642.000  1.3431707800e+00  3.3488822940e-02 
 643.000  1.3683369100e+00  3.3926761630e-02 
 644.000  1.3525684900e+00  3.3389431000e-02 
 645.000  1.3667809500e+00  3.3572074890e-02 
 646.000  1.3245988800e+00  3.1534841540e-02 
 647.000  1.3498423500e+00  3.1450918200e-02 
 648.000  1.3554086700e+00  3.1071037290e-02 
 649.000  1.3754004500e+00  3.1833719250e-02 
 650.000  1.2622075300e+00  3.0148660660e-02 
 651.000  1.3597517200e+00  3.2444366460e-02 
 652.000  1.3451973000e+00  3.1186866760e-02 
 653.000  1.3588618700e+00  3.2482776640e-02 
 654.000  1.3426428500e+00  3.1805013660e-02 
 655.000  1.3120507800e+00  3.0668069840e-02 
 656.000  1.1126032800e+00  2.6057464600e-02 
 657.000  1.1852494500e+00  2.7919275280e-02 
 658.000  1.3158402600e+00  3.1412681580e-02 
 659.000  1.3165007400e+00  3.1560029980e-02 
 660.000  1.3257847700e+00  3.1868223190e-02 
 661.000  1.3283935800e+00  3.2232608800e-02 
 662.000  1.3460662300e+00  3.2753330230e-02 
 663.000  1.3315102900e+00  3.2271255490e-02 
 664.000  1.3098536900e+00  3.1744562150e-02 
 665.000  1.3151930600e+00  3.1847637180e-02 
 666.000  1.3304663500e+00  3.2340789790e-02 
 667.000  1.3036618700e+00  3.1580307010e-02 
 668.000  1.3105237400e+00  3.1863348010e-02 
 669.000  1.3291276100e+00  3.2359001160e-02 
 670.000  1.3131137600e+00  3.1795001980e-02 
 671.000  1.2990358700e+00  3.1472640990e-02 
 672.000  1.2947455200e+00  3.1325906750e-02 
 673.000  1.3039581400e+00  3.1487163540e-02 
 674.000  1.3064233100e+00  3.1538764950e-02 
 675.000  1.2864028000e+00  3.0974050520e-02 
 676.000  1.3106405200e+00  3.1550531390e-02 
 677.000  1.2845050200e+00  3.0921255110e-02 
 678.000  1.3056990000e+00  3.1366807940e-02 
 679.000  1.2872953400e+00  3.0823232650e-02 
 680.000  1.2778575400e+00  3.0559272770e-02 
 681.000  1.2798418800e+00  3.0507583620e-02 
 682.000  1.2774062100e+00  3.0312086110e-02 
 683.000  1.2860884300e+00  3.0387561800e-02 
 684.000  1.2638983000e+00  2.9827447890e-02 
 685.000  1.2775722700e+00  3.0082208630e-02 
 686.000  1.2243973700e+00  2.8412002560e-02 
 687.000  1.2254595800e+00  2.4572820660e-02 
 688.000  1.2263533600e+00  2.5542694090e-02 
 689.000  1.2299026800e+00  2.5405130390e-02 
 690.000  1.2358399600e+00  2.6039310460e-02 
 691.000  1.2407911400e+00  2.6817663190e-02 
 692.000  1.2333084900e+00  2.6974014280e-02 
 693.000  1.2414513400e+00  2.6192886350e-02 
 694.000  1.2550783800e+00  2.5759603500e-02 
 695.000  1.2320963900e+00  2.5666645050e-02 
 696.000  1.2458947500e+00  2.6197179790e-02 
 697.000  1.2448291200e+00  2.7819364550e-02 
 698.000  1.2225608500e+00  2.6865978240e-02 
 699.000  1.2484026400e+00  2.6055215840e-02 
 700.000  1.2334691000e+00  2.5904628750e-02 
 701.000  1.2065670700e+00  2.4985839840e-02 
 702.000  1.2003679200e+00  2.5052295680e-02 
 703.000  1.2149742700e+00  2.6383426670e-02 
 704.000  1.2185281200e+00  2.6523756030e-02 
 705.000  1.2289628400e+00  2.6250749590e-02 
 706.000  1.2158381300e+00  2.6051282880e-02 
 707.000  1.1972616600e+00  2.5814699170e-02 
 708.000  1.2316933400e+00  2.6740293500e-02 
 709.000  1.1872182800e+00  2.6113843920e-02 
 710.000  1.2154768100e+00  2.6238788600e-02 
 711.000  1.2024763900e+00  2.6329113010e-02 
 712.000  1.1850612000e+00  2.6328601840e-02 
 713.000  1.1806675000e+00  2.5883846280e-02 
 714.000  1.2009715100e+00  2.6125341420e-02 
 715.000  1.1598723500e+00  2.4706106190e-02 
 716.000  1.1910603500e+00  2.4833477020e-02 
 717.000  1.1613215800e+00  2.1732309340e-02 
 718.000  1.1551688100e+00  2.0164634700e-02 
 719.000  1.1418701900e+00  1.9320730210e-02 
 720.000  1.1502019100e+00  1.8794090270e-02 
 721.000  1.1485418800e+00  2.2004592900e-02 
 722.000  1.1646134900e+00  2.3419240950e-02 
 723.000  1.1622640800e+00  2.2618732450e-02 
 724.000  1.1693157400e+00  2.0820383070e-02 
 725.000  1.1565567900e+00  2.0857543950e-02 
 726.000  1.1544405000e+00  2.0731849670e-02 
 727.000  1.1715230800e+00  2.1231807710e-02 
 728.000  1.1514009800e+00  2.0629280090e-02 
 729.000  1.1056408100e+00  2.0442422870e-02 
 730.000  1.1464962500e+00  2.1072168350e-02 
 731.000  1.1275951100e+00  2.0660417560e-02 
 732.000  1.1487085100e+00  2.2172906880e-02 
 733.000  1.1308669200e+00  2.3104877470e-02 
 734.000  1.1540660500e+00  2.4163742070e-02 
 735.000  1.1448636300e+00  2.3683204650e-02 
 736.000  1.1238447000e+00  2.2854398730e-02 
 737.000  1.1384305100e+00  2.3391220090e-02 
 738.000  1.1349792900e+00  2.3743848800e-02 
 739.000  1.0981292400e+00  2.3193841930e-02 
 740.000  1.1081070400e+00  2.3826225280e-02 
 741.000  1.0990619900e+00  2.3979444500e-02 
 742.000  1.0808721100e+00  2.3710277560e-02 
 743.000  1.1123278500e+00  2.4690774920e-02 
 744.000  1.1227599500e+00  2.5072685240e-02 
 745.000  1.0934375600e+00  2.4545446400e-02 
 746.000  1.1085667800e+00  2.4911401750e-02 
 747.000  1.1251719300e+00  2.5247444150e-02 
 748.000  1.1049548200e+00  2.4782207490e-02 
 749.000  1.1051490000e+00  2.4800550460e-02 
 750.000  1.0890093700e+00  2.4341339110e-02 
 751.000  1.0862085600e+00  2.4264253620e-02 
 752.000  1.1026667100e+00  2.4676856990e-02 
 753.000  1.0922291700e+00  2.4444257740e-02 
 754.000  1.1093321000e+00  2.4820728300e-02 
 755.000  1.1029681600e+00  2.4664628980e-02 
 756.000  1.0813752100e+00  2.4167522430e-02 
 757.000  1.0893658700e+00  2.4330030440e-02 
 758.000  1.0882276100e+00  2.4226249690e-02 
 759.000  1.0470666200e+00  2.1371572490e-02 
 760.000  8.2383497200e-01  8.6576604840e-03 
 761.000  7.9393678200e-01  7.6729769710e-03 
 762.000  9.2602543300e-01  1.3843733790e-02 
 763.000  9.1117435800e-01  1.1973324780e-02 
 764.000  9.3454666000e-01  1.3068841930e-02 
 765.000  9.8083003800e-01  1.5864511490e-02 
 766.000  9.7252113000e-01  1.8196907040e-02 
 767.000  1.0023817200e+00  1.9946889880e-02 
 768.000  1.0512858200e+00  2.1879142760e-02 
 769.000  1.0527340700e+00  2.2641849520e-02 
 770.000  1.0500497200e+00  2.2958759310e-02 
 771.000  1.0515050400e+00  2.3201053620e-02 
 772.000  1.0476214100e+00  2.3153799060e-02 
 773.000  1.0433058000e+00  2.3065715790e-02 
 774.000  1.0543151600e+00  2.3319227220e-02 
 775.000  1.0146053700e+00  2.2440553670e-02 
 776.000  1.0563188800e+00  2.3404504780e-02 
 777.000  1.0490023500e+00  2.3212366100e-02 
 778.000  1.0434601500e+00  2.3035018920e-02 
 779.000  1.0469345800e+00  2.3044313430e-02 
 780.000  1.0340631900e+00  2.2774980550e-02 
 781.000  1.0322042600e+00  2.2718708040e-02 
 782.000  1.0447376200e+00  2.2902229310e-02 
 783.000  1.0204049900e+00  2.2457210540e-02 
 784.000  1.0263127100e+00  2.2527200700e-02 
 785.000  1.0296896960e+00  2.2386943820e-02 
 786.000  1.0128281790e+00  2.1875171660e-02 
 787.000  1.0297127230e+00  2.1754276280e-02 
 788.000  1.0152463490e+00  2.1278896330e-02 
 789.000  1.0243815140e+00  2.0817743300e-02 
 790.000  1.0143380100e+00  2.0508172990e-02 
 791.000  1.0086058360e+00  2.0517551420e-02 
 792.000  9.9215437900e-01  2.0218662260e-02 
 793.000  9.8999714100e-01  2.0401741030e-02 
 794.000  9.7734141400e-01  2.0710411070e-02 
 795.000  9.7363644700e-01  2.0158113480e-02 
 796.000  9.9435020400e-01  1.9867851260e-02 
 797.000  9.9949071900e-01  2.0215831760e-02 
 798.000  9.9746465900e-01  2.0671531680e-02 
 799.000  9.9727987800e-01  2.0481311800e-02 
 800.000  9.7312869800e-01  1.9586307530e-02 
 801.000  9.9114813000e-01  1.9984703060e-02 
 802.000  9.8937858300e-01  1.9858921050e-02 
 803.000  9.7507515100e-01  1.9639436720e-02 
 804.000  9.8306168300e-01  2.0028001790e-02 
 805.000  9.5461296800e-01  1.9811065670e-02 
 806.000  9.7954164600e-01  2.0485599520e-02 
 807.000  9.7348105400e-01  2.0400939940e-02 
 808.000  9.6833624000e-01  2.0115388870e-02 
 809.000  9.5254158500e-01  1.9610113140e-02 
 810.000  9.4890777000e-01  1.9333927150e-02 
 811.000  9.6532429400e-01  1.9339141850e-02 
 812.000  9.6356657400e-01  1.8949069980e-02 
 813.000  9.6103829500e-01  1.8370656970e-02 
 814.000  9.6167485700e-01  1.7903079990e-02 
 815.000  9.5346340300e-01  1.7160955430e-02 
 816.000  9.4737819900e-01  1.6346635820e-02 
 817.000  9.5297953800e-01  1.6457118990e-02 
 818.000  9.4696224700e-01  1.6316947940e-02 
 819.000  9.2082892700e-01  1.6154685970e-02 
 820.000  9.0119904800e-01  1.6562900540e-02 
 821.000  9.2899282100e-01  1.7983560560e-02 
 822.000  9.0438375200e-01  1.6684894560e-02 
 823.000  9.2060496200e-01  1.5244837760e-02 
 824.000  9.3118533200e-01  1.6899711610e-02 
 825.000  9.2727312300e-01  1.8104099270e-02 
 826.000  9.3357310900e-01  1.7939062120e-02 
 827.000  9.3092479100e-01  1.7692403790e-02 
 828.000  9.3080209700e-01  1.6913473130e-02 
 829.000  9.2972926800e-01  1.7107604980e-02 
 830.000  9.1426303200e-01  1.7113992690e-02 
 831.000  8.9804093200e-01  1.6863386150e-02 
 832.000  9.1633249100e-01  1.7201183320e-02 
 833.000  8.8738634500e-01  1.6929239270e-02 
 834.000  8.9986645000e-01  1.7387922290e-02 
 835.000  8.9981101200e-01  1.7684715270e-02 
 836.000  9.1093906400e-01  1.7910404210e-02 
 837.000  9.0350628000e-01  1.7701688770e-02 
 838.000  9.0573205700e-01  1.7990026470e-02 
 839.000  8.7681309900e-01  1.7512002940e-02 
 840.000  9.0002524400e-01  1.7957571030e-02 
 841.000  9.0334475600e-01  1.7849098210e-02 
 842.000  8.9686319800e-01  1.7815517430e-02 
 843.000  8.8863627300e-01  1.8084985730e-02 
 844.000  8.7294956300e-01  1.7929641720e-02 
 845.000  8.8572065900e-01  1.8260814670e-02 
 846.000  8.9307510900e-01  1.8553995130e-02 
 847.000  8.6169469900e-01  1.8053623200e-02 
 848.000  8.8818804700e-01  1.8406526570e-02 
 849.000  8.8970685400e-01  1.8545061110e-02 
 850.000  7.6973599600e-01  1.5889982220e-02 
 851.000  8.8255237900e-01  1.8074110030e-02 
 852.000  8.4904353400e-01  1.7458465580e-02 
 853.000  8.5774162600e-01  1.7679515840e-02 
 854.000  6.8965799900e-01  1.4245882030e-02 
 855.000  7.5865291400e-01  1.5780318260e-02 
 856.000  8.5953404300e-01  1.7919034960e-02 
 857.000  8.7263925600e-01  1.8346574780e-02 
 858.000  8.5835611200e-01  1.8040946960e-02 
 859.000  8.5748440200e-01  1.8075717930e-02 
 860.000  8.4944197000e-01  1.7995307920e-02 
 861.000  8.4929199700e-01  1.7969503400e-02 
 862.000  8.4628594800e-01  1.7841297150e-02 
 863.000  8.6245855800e-01  1.8285646440e-02 
 864.000  8.6058337800e-01  1.8091941830e-02 
 865.000  8.4443960300e-01  1.7888151170e-02 
 866.000  7.0830020700e-01  1.5049466130e-02 
 867.000  7.5431141200e-01  1.5810221670e-02 
 868.000  8.1809143700e-01  1.7237300870e-02 
 869.000  8.0659185300e-01  1.6982019420e-02 
 870.000  8.3992025600e-01  1.7803991320e-02 
 871.000  8.3871859600e-01  1.7704944610e-02 
 872.000  8.3525594400e-01  1.7395376210e-02 
 873.000  8.3874195700e-01  1.7599262240e-02 
 874.000  8.2043838200e-01  1.7128509520e-02 
 875.000  8.1293204300e-01  1.7122661590e-02 
 876.000  8.1989436200e-01  1.7181215290e-02 
 877.000  8.3635569100e-01  1.7368829730e-02 
 878.000  8.2259400800e-01  1.7158189770e-02 
 879.000  8.2455066700e-01  1.7256763460e-02 
 880.000  8.2030147100e-01  1.6971256260e-02 
 881.000  7.7794033400e-01  1.6138971330e-02 
 882.000  8.2119182300e-01  1.6830801010e-02 
 883.000  8.0221290200e-01  1.6632539750e-02 
 884.000  8.0894501300e-01  1.6992425920e-02 
 885.000  8.1829111200e-01  1.6700986860e-02 
 886.000  7.9279997800e-01  1.6209144590e-02 
 887.000  7.8372761600e-01  1.6010482790e-02 
 888.000  8.0728224500e-01  1.6297517780e-02 
 889.000  8.1239342200e-01  1.6695255280e-02 
 890.000  8.1057002300e-01  1.6556188580e-02 
 891.000  8.0753187500e-01  1.6257421490e-02 
 892.000  8.0688198600e-01  1.6004951480e-02 
 893.000  7.8129940700e-01  1.4622561450e-02 
 894.000  8.0971447600e-01  1.4882976530e-02 
 895.000  7.7473351300e-01  1.3562275890e-02 
 896.000  8.0549263900e-01  1.3212859150e-02 
 897.000  7.8694312900e-01  1.2398481370e-02 
 898.000  7.8829572300e-01  1.2023352620e-02 
 899.000  7.8758661400e-01  1.1094898220e-02 
 900.000  7.6792039200e-01  1.0821657180e-02 
 901.000  7.5146995700e-01  1.0406436920e-02 
 902.000  7.3763961000e-01  1.0252805710e-02 
 903.000  7.7372508000e-01  1.2094404220e-02 
 904.000  7.8809045300e-01  1.3137528420e-02 
 905.000  7.8600489100e-01  1.3357339860e-02 
 906.000  7.6518978400e-01  1.2464921000e-02 
 907.000  7.7815614500e-01  1.1651121140e-02 
 908.000  7.5912345700e-01  1.0679303170e-02 
 909.000  7.4423215200e-01  1.0473040580e-02 
 910.000  7.5303563100e-01  1.0675850870e-02 
 911.000  7.5103806700e-01  1.1222349170e-02 
 912.000  7.5266619500e-01  1.0802719120e-02 
 913.000  7.7028355000e-01  1.0277765270e-02 
 914.000  7.6532531500e-01  1.0559856410e-02 
 915.000  7.5269307400e-01  1.0911512370e-02 
 916.000  7.6104952600e-01  1.1048492430e-02 
 917.000  7.4913945700e-01  1.1029127120e-02 
 918.000  7.4533579300e-01  1.1206258770e-02 
 919.000  7.5516602700e-01  1.2547358510e-02 
 920.000  7.4795847600e-01  1.2767592430e-02 
 921.000  7.3158568000e-01  1.2330423360e-02 
 922.000  7.2503286400e-01  1.2314701080e-02 
 923.000  6.9465405200e-01  1.1261672020e-02 
 924.000  7.2404151700e-01  1.1654892920e-02 
 925.000  7.3365179300e-01  1.1699718480e-02 
 926.000  7.0745763800e-01  1.1114042280e-02 
 927.000  7.3381304100e-01  1.1326435090e-02 
 928.000  7.3833206900e-01  1.0520670890e-02 
 929.000  7.2801774100e-01  9.2735939030e-03 
 930.000  7.2619087300e-01  8.0721740720e-03 
 931.000  7.2589494000e-01  7.1781592370e-03 
 932.000  7.1878454800e-01  6.1537961960e-03 
 933.000  7.2074803900e-01  5.6176514630e-03 
 934.000  7.1443942000e-01  5.1069483760e-03 
 935.000  7.0385284300e-01  4.9834308620e-03 
 936.000  6.9878551600e-01  5.0993380550e-03 
 937.000  7.1438320000e-01  5.1747379300e-03 
 938.000  7.0688743600e-01  5.6565375330e-03 
 939.000  7.1314925500e-01  7.5632081030e-03 
 940.000  7.0951003800e-01  7.9164114000e-03 
 941.000  6.9338046800e-01  7.4238986970e-03 
 942.000  6.6684774100e-01  6.4920415880e-03 
 943.000  7.0262507900e-01  5.9195694920e-03 
 944.000  6.8331122200e-01  5.6898932460e-03 
 945.000  6.8985839000e-01  6.0287671090e-03 
 946.000  6.9921469000e-01  6.1330747600e-03 
 947.000  6.9498510200e-01  6.3956542020e-03 
 948.000  6.9918830200e-01  6.6182584760e-03 
 949.000  7.0140326000e-01  6.6254096030e-03 
 950.000  6.9677986800e-01  6.6307005880e-03 
 951.000  6.9264310700e-01  7.0327553750e-03 
 952.000  6.9257112500e-01  6.5818066600e-03 
 953.000  6.9065932500e-01  6.8974652290e-03 
 954.000  6.8398781300e-01  7.2275271420e-03 
 955.000  6.3888299100e-01  6.4759716990e-03 
 956.000  6.8153832900e-01  6.8712973590e-03 
 957.000  6.8118590500e-01  7.9613761900e-03 
 958.000  6.8643733400e-01  8.2127027510e-03 
 959.000  6.8909072900e-01  8.0432453160e-03 
 960.000  6.8258011600e-01  7.9178614620e-03 
 961.000  6.7525859500e-01  7.7374434470e-03 
 962.000  6.7862016600e-01  7.8736958500e-03 
 963.000  6.7721903700e-01  8.6073293690e-03 
 964.000  6.6946936600e-01  8.6299686430e-03 
 965.000  6.7765357300e-01  8.6615257260e-03 
 966.000  6.5809312500e-01  8.4614477160e-03 
 967.000  6.7766438700e-01  9.3433065410e-03 
 968.000  6.7019520600e-01  1.0263981820e-02 
 969.000  6.7429120500e-01  1.0776842120e-02 
 970.000  6.7611551900e-01  1.0830421450e-02 
 971.000  6.7013577400e-01  1.0716311450e-02 
 972.000  6.7488472900e-01  1.0650044440e-02 
 973.000  6.6864786900e-01  1.0252651210e-02 
 974.000  6.5839827800e-01  9.7424573900e-03 
 975.000  6.6169007400e-01  9.5529079440e-03 
 976.000  6.6969858800e-01  9.9431886670e-03 
 977.000  6.5272082400e-01  1.0121905330e-02 
 978.000  6.6886607000e-01  1.0335592270e-02 
 979.000  6.4943166900e-01  1.0149806980e-02 
 980.000  6.5858763100e-01  1.0766413690e-02 
 981.000  6.6307563000e-01  1.0956879620e-02 
 982.000  6.6165110500e-01  1.0817811970e-02 
 983.000  6.5985598000e-01  1.1062240600e-02 
 984.000  6.5543710000e-01  1.1297122000e-02 
 985.000  6.5512390900e-01  1.1481884000e-02 
 986.000  6.4977992700e-01  1.1654951100e-02 
 987.000  6.5716727600e-01  1.1909833910e-02 
 988.000  6.4906583900e-01  1.1785425190e-02 
 989.000  6.4082608100e-01  1.1646396640e-02 
 990.000  6.4628859900e-01  1.1768786430e-02 
 991.000  6.5153182500e-01  1.1966468810e-02 
 992.000  6.4550101500e-01  1.1873417850e-02 
 993.000  6.4545564700e-01  1.1869312290e-02 
 994.000  6.4869308100e-01  1.2014311790e-02 
 995.000  6.4388194400e-01  1.1993379590e-02 
 996.000  6.4376464200e-01  1.1973255160e-02 
 997.000  6.4448297800e-01  1.1915951730e-02 
 998.000  6.4212037100e-01  1.1806879040e-02 
 999.000  6.4055221100e-01  1.1740892410e-02 
1000.000  6.3543968000e-01  1.1647250180e-02 
1001.000  6.3909327600e-01  1.1590343480e-02 
1002.000  6.3844764600e-01  1.1396348000e-02 
1003.000  6.3092189100e-01  1.1291181560e-02 
1004.000  6.2548833900e-01  1.1280914310e-02 
1005.000  5.8434194400e-01  1.0571961400e-02 
1006.000  6.1483707600e-01  1.1129056930e-02 
1007.000  6.2608836100e-01  1.1289686200e-02 
1008.000  6.2898143200e-01  1.1194923400e-02 
1009.000  6.2547816700e-01  1.0952523230e-02 
1010.000  6.2766971800e-01  1.1056546210e-02 
1011.000  6.2395806200e-01  1.1169589040e-02 
1012.000  6.2399585800e-01  1.1236549380e-02 
1013.000  6.1938387500e-01  1.1205523490e-02 
1014.000  6.2328418400e-01  1.1334834100e-02 
1015.000  6.1176940400e-01  1.1166987420e-02 
1016.000  6.1563323000e-01  1.1302641870e-02 
1017.000  6.0950383100e-01  1.1233730320e-02 
1018.000  6.1756755400e-01  1.1392526630e-02 
1019.000  6.0369464700e-01  1.1100985530e-02 
1020.000  6.0234927200e-01  1.1055403710e-02 
1021.000  6.0817437300e-01  1.1127683640e-02 
1022.000  5.9933785500e-01  1.0797600750e-02 
1023.000  6.1110078200e-01  1.0856266980e-02 
1024.000  6.0815834300e-01  1.0680881500e-02 
1025.000  6.0744024500e-01  1.0704596520e-02 
1026.000  6.0790164000e-01  1.0745231630e-02 
1027.000  6.0434175900e-01  1.0709226610e-02 
1028.000  6.0567087400e-01  1.0803426740e-02 
1029.000  5.9622216500e-01  1.0735198020e-02 
1030.000  6.0196967700e-01  1.0947538380e-02 
1031.000  5.9994264600e-01  1.0992030140e-02 
1032.000  5.9772626400e-01  1.1004464150e-02 
1033.000  5.8670203900e-01  1.0774051670e-02 
1034.000  5.9283823900e-01  1.0864900590e-02 
1035.000  5.8645357900e-01  1.0743577960e-02 
1036.000  5.9414626400e-01  1.0830655100e-02 
1037.000  5.8162883100e-01  1.0572633740e-02 
1038.000  5.8734639700e-01  1.0646254540e-02 
1039.000  5.8985547500e-01  1.0653044700e-02 
1040.000  5.8296460800e-01  1.0492132190e-02 
1041.000  5.8609533800e-01  1.0513732910e-02 
1042.000  5.8786411300e-01  1.0514228820e-02 
1043.000  5.7773114100e-01  1.0303846360e-02 
1044.000  5.8354940200e-01  1.0374429700e-02 
1045.000  5.8121619100e-01  1.0371236800e-02 
1046.000  5.6442401600e-01  1.0120946880e-02 
