 lambda   Irr_dw            Rad_up 
 550.000  1.5574139500e+00  7.6731147770e-02 
 551.000  1.5471006600e+00  7.6064048770e-02 
 552.000  1.6131195700e+00  7.9250839230e-02 
 553.000  1.5493710200e+00  7.5936973570e-02 
 554.000  1.5994338400e+00  7.8311798100e-02 
 555.000  1.6034053500e+00  7.8291687010e-02 
 556.000  1.5587318200e+00  7.5907035830e-02 
 557.000  1.5120960300e+00  7.3567970280e-02 
 558.000  1.5691500800e+00  7.6138107300e-02 
 559.000  1.4828565200e+00  7.1813926700e-02 
 560.000  1.4891086300e+00  7.2041664120e-02 
 561.000  1.6363735200e+00  7.8944900510e-02 
 562.000  1.5022254900e+00  7.2368797300e-02 
 563.000  1.5715691900e+00  7.5503570560e-02 
 564.000  1.5495156300e+00  7.4183258060e-02 
 565.000  1.5682831400e+00  7.4980598450e-02 
 566.000  1.4460050300e+00  6.8944892880e-02 
 567.000  1.5524006000e+00  7.3687561040e-02 
 568.000  1.5529732200e+00  7.3057929990e-02 
 569.000  1.5315397900e+00  7.0858619690e-02 
 570.000  1.5380654600e+00  7.1150489810e-02 
 571.000  1.4769932800e+00  6.8922569270e-02 
 572.000  1.5679548100e+00  7.2419403080e-02 
 573.000  1.5828161800e+00  7.3216468810e-02 
 574.000  1.5737252300e+00  7.2726707460e-02 
 575.000  1.5358361300e+00  7.0810333250e-02 
 576.000  1.5081746600e+00  6.9430061340e-02 
 577.000  1.5689005600e+00  7.2264823910e-02 
 578.000  1.5203655600e+00  7.0323715210e-02 
 579.000  1.5065157600e+00  6.9739852910e-02 
 580.000  1.5564203700e+00  7.2272583010e-02 
 581.000  1.5252404300e+00  7.0984954830e-02 
 582.000  1.5462155900e+00  7.1875846860e-02 
 583.000  1.5561211500e+00  7.2373619080e-02 
 584.000  1.5504445300e+00  7.1939414980e-02 
 585.000  1.5398067300e+00  7.1300903320e-02 
 586.000  1.4733107500e+00  6.8167526250e-02 
 587.000  1.5339950500e+00  7.0425384520e-02 
 588.000  1.5321225400e+00  6.8951492310e-02 
 589.000  1.3774364500e+00  6.0375064850e-02 
 590.000  1.4394236100e+00  6.2971366880e-02 
 591.000  1.5148256000e+00  6.7245933530e-02 
 592.000  1.4934070600e+00  6.5550735470e-02 
 593.000  1.4926468100e+00  6.6652465820e-02 
 594.000  1.5099493300e+00  6.7079971310e-02 
 595.000  1.4925734200e+00  6.5335205080e-02 
 596.000  1.5128158500e+00  6.7435729980e-02 
 597.000  1.5208723300e+00  6.7327606200e-02 
 598.000  1.4828814700e+00  6.6143173220e-02 
 599.000  1.4803856900e+00  6.6191429140e-02 
 600.000  1.4744668200e+00  6.6403991700e-02 
 601.000  1.4620136000e+00  6.6190368650e-02 
 602.000  1.4445131400e+00  6.5417137150e-02 
 603.000  1.4517500400e+00  6.5862030030e-02 
 604.000  1.4964547800e+00  6.8030609130e-02 
 605.000  1.4920135600e+00  6.7698455810e-02 
 606.000  1.4744884300e+00  6.6929992680e-02 
 607.000  1.4660071300e+00  6.6444480900e-02 
 608.000  1.4604940700e+00  6.6066894530e-02 
 609.000  1.4454071400e+00  6.5342758180e-02 
 610.000  1.4221544400e+00  6.4171058650e-02 
 611.000  1.4451517900e+00  6.5151916500e-02 
 612.000  1.4262835200e+00  6.4254226680e-02 
 613.000  1.4054059400e+00  6.3206562040e-02 
 614.000  1.3541625700e+00  6.0874061580e-02 
 615.000  1.4195564600e+00  6.3668537140e-02 
 616.000  1.3497335800e+00  6.0519165040e-02 
 617.000  1.3574199600e+00  6.0807994840e-02 
 618.000  1.4215626400e+00  6.3510162350e-02 
 619.000  1.4087174900e+00  6.2938224790e-02 
 620.000  1.4297403400e+00  6.3700977330e-02 
 621.000  1.4546275900e+00  6.4747108460e-02 
 622.000  1.3782197200e+00  6.1230262760e-02 
 623.000  1.3894435800e+00  6.1516456600e-02 
 624.000  1.3913795800e+00  6.1612545010e-02 
 625.000  1.3541173000e+00  5.9902542110e-02 
 626.000  1.3620450000e+00  6.0002052310e-02 
 627.000  1.3905290300e+00  6.0667179110e-02 
 628.000  1.3970414400e+00  5.9283164980e-02 
 629.000  1.4179772300e+00  6.0843231200e-02 
 630.000  1.3670762100e+00  5.9026210780e-02 
 631.000  1.4129083300e+00  6.1154453280e-02 
 632.000  1.3182656200e+00  5.6809562680e-02 
