 lambda   Irr_dw            Rad_up 
 550.000  1.5535951000e+00  4.7464836120e-02 
 551.000  1.5433342300e+00  4.6994270320e-02 
 552.000  1.6092193800e+00  4.8965721130e-02 
 553.000  1.5456497500e+00  4.6848968510e-02 
 554.000  1.5956152800e+00  4.8303913120e-02 
 555.000  1.5996005900e+00  4.8203742980e-02 
 556.000  1.5550601000e+00  4.6651615140e-02 
 557.000  1.5085576300e+00  4.5209449770e-02 
 558.000  1.5654999000e+00  4.6706771850e-02 
 559.000  1.4794304200e+00  4.4008262630e-02 
 560.000  1.4856905900e+00  4.4141429900e-02 
 561.000  1.6326405500e+00  4.8273643490e-02 
 562.000  1.4988200900e+00  4.4232555390e-02 
 563.000  1.5680311400e+00  4.6061706540e-02 
 564.000  1.5460453000e+00  4.5138683320e-02 
 565.000  1.5647916700e+00  4.5611587520e-02 
 566.000  1.4428063800e+00  4.1860214230e-02 
 567.000  1.5489819400e+00  4.4618602750e-02 
 568.000  1.5495609100e+00  4.4037811280e-02 
 569.000  1.5281775000e+00  4.2246009830e-02 
 570.000  1.5347122600e+00  4.2417247770e-02 
 571.000  1.4738058700e+00  4.1294738770e-02 
 572.000  1.5645790200e+00  4.3090385440e-02 
 573.000  1.5794268400e+00  4.3582759860e-02 
 574.000  1.5703760300e+00  4.3228839870e-02 
 575.000  1.5325851100e+00  4.1992259980e-02 
 576.000  1.5049964900e+00  4.1102855680e-02 
 577.000  1.5656131400e+00  4.2762428280e-02 
 578.000  1.5172020600e+00  4.1690914150e-02 
 579.000  1.5033959800e+00  4.1295787810e-02 
 580.000  1.5532181700e+00  4.2862129210e-02 
 581.000  1.5221174100e+00  4.2127407070e-02 
 582.000  1.5430660500e+00  4.2574527740e-02 
 583.000  1.5529685500e+00  4.2896308900e-02 
 584.000  1.5473148500e+00  4.2540954590e-02 
 585.000  1.5367131700e+00  4.2090198520e-02 
 586.000  1.4703661500e+00  4.0223350520e-02 
 587.000  1.5309347100e+00  4.1316696170e-02 
 588.000  1.5290580500e+00  3.9906768800e-02 
 589.000  1.3746737200e+00  3.4246383670e-02 
 590.000  1.4365542900e+00  3.5676715850e-02 
 591.000  1.5118367400e+00  3.8524299620e-02 
 592.000  1.4904668800e+00  3.7208000180e-02 
 593.000  1.4897404300e+00  3.8318901060e-02 
 594.000  1.5070216200e+00  3.8424621580e-02 
 595.000  1.4896837900e+00  3.6998847960e-02 
 596.000  1.5099217300e+00  3.8721744540e-02 
 597.000  1.5179759200e+00  3.8437149050e-02 
 598.000  1.4800822200e+00  3.7975070950e-02 
 599.000  1.4776143800e+00  3.8064090730e-02 
 600.000  1.4717325500e+00  3.8371231080e-02 
 601.000  1.4593306200e+00  3.8399356840e-02 
 602.000  1.4418797900e+00  3.7934402470e-02 
 603.000  1.4491195700e+00  3.8238906860e-02 
 604.000  1.4937654100e+00  3.9567596440e-02 
 605.000  1.4893443600e+00  3.9294715880e-02 
 606.000  1.4718650800e+00  3.8880832670e-02 
 607.000  1.4634088800e+00  3.8552627560e-02 
 608.000  1.4579200800e+00  3.8272243500e-02 
 609.000  1.4428721800e+00  3.7845767970e-02 
 610.000  1.4196708200e+00  3.7109935760e-02 
 611.000  1.4426419400e+00  3.7656791690e-02 
 612.000  1.4238163600e+00  3.7123096470e-02 
 613.000  1.4029851200e+00  3.6465454100e-02 
 614.000  1.3518444700e+00  3.5118293760e-02 
 615.000  1.4171363100e+00  3.6654209140e-02 
 616.000  1.3474454300e+00  3.4844558720e-02 
 617.000  1.3551282900e+00  3.4993274690e-02 
 618.000  1.4191749000e+00  3.6458240510e-02 
 619.000  1.4063608100e+00  3.6151969910e-02 
 620.000  1.4273578600e+00  3.6501052860e-02 
 621.000  1.4522161800e+00  3.7093902590e-02 
 622.000  1.3759458400e+00  3.5039417270e-02 
 623.000  1.3871628900e+00  3.5104099270e-02 
 624.000  1.3891070400e+00  3.5201999660e-02 
 625.000  1.3519166900e+00  3.4223888400e-02 
 626.000  1.3598378900e+00  3.4176677700e-02 
 627.000  1.3882823200e+00  3.4359489440e-02 
 628.000  1.3948622700e+00  3.3059894560e-02 
 629.000  1.4157295500e+00  3.4107364650e-02 
 630.000  1.3649272400e+00  3.3272884370e-02 
 631.000  1.4106875700e+00  3.4479167940e-02 
 632.000  1.3161891900e+00  3.1926490780e-02 
 633.000  1.4062674700e+00  3.4476764680e-02 
 634.000  1.3617185100e+00  3.3542827610e-02 
 635.000  1.3861990400e+00  3.4163337710e-02 
 636.000  1.3360100700e+00  3.2995582580e-02 
 637.000  1.3792837200e+00  3.4115711210e-02 
 638.000  1.3980105700e+00  3.4713970180e-02 
 639.000  1.3861786400e+00  3.4247562410e-02 
 640.000  1.3412675000e+00  3.3387424470e-02 
 641.000  1.3604926300e+00  3.3805038450e-02 
 642.000  1.3431607400e+00  3.3386272430e-02 
 643.000  1.3683296100e+00  3.3823310850e-02 
 644.000  1.3525584900e+00  3.3288242340e-02 
 645.000  1.3667759800e+00  3.3470382690e-02 
 646.000  1.3245904300e+00  3.1437141420e-02 
 647.000  1.3498332200e+00  3.1351808550e-02 
 648.000  1.3553978400e+00  3.0972171780e-02 
 649.000  1.3753924000e+00  3.1733913420e-02 
 650.000  1.2622008500e+00  3.0057327270e-02 
 651.000  1.3597430700e+00  3.2345355990e-02 
 652.000  1.3451869800e+00  3.1088117600e-02 
 653.000  1.3588546300e+00  3.2381801610e-02 
 654.000  1.3426350300e+00  3.1704345700e-02 
 655.000  1.3120416300e+00  3.0568716050e-02 
 656.000  1.1125963700e+00  2.5972541810e-02 
 657.000  1.1852407400e+00  2.7827934270e-02 
 658.000  1.3158338500e+00  3.1310297010e-02 
 659.000  1.3164928000e+00  3.1456506730e-02 
 660.000  1.3257769300e+00  3.1763244630e-02 
 661.000  1.3283884300e+00  3.2127147670e-02 
 662.000  1.3460588300e+00  3.2646621700e-02 
 663.000  1.3315030600e+00  3.2166378020e-02 
 664.000  1.3098432600e+00  3.1640523910e-02 
 665.000  1.3151868500e+00  3.1743490220e-02 
 666.000  1.3304595100e+00  3.2235290530e-02 
 667.000  1.3036540700e+00  3.1477073670e-02 
 668.000  1.3105170100e+00  3.1759990690e-02 
 669.000  1.3291177000e+00  3.2251941680e-02 
 670.000  1.3131070100e+00  3.1692064290e-02 
 671.000  1.2990334000e+00  3.1370527270e-02 
 672.000  1.2947407000e+00  3.1223941800e-02 
 673.000  1.3039468700e+00  3.1384792330e-02 
 674.000  1.3064169800e+00  3.1435543060e-02 
 675.000  1.2863969300e+00  3.0872034070e-02 
 676.000  1.3106312400e+00  3.1446657180e-02 
 677.000  1.2844971800e+00  3.0820152280e-02 
 678.000  1.3056882900e+00  3.1264282230e-02 
 679.000  1.2872867700e+00  3.0722286220e-02 
 680.000  1.2778506400e+00  3.0458831790e-02 
 681.000  1.2798344400e+00  3.0406539920e-02 
 682.000  1.2773942300e+00  3.0211210250e-02 
 683.000  1.2860913100e+00  3.0287040710e-02 
 684.000  1.2638914000e+00  2.9729280470e-02 
 685.000  1.2775566300e+00  2.9980043410e-02 
 686.000  1.2243921400e+00  2.8317007060e-02 
