 lambda   Irr_dw            Rad_up 
 550.000  1.5575201900e+00  7.7699165340e-02 
 551.000  1.5472080200e+00  7.7025100710e-02 
 552.000  1.6132300700e+00  8.0251976010e-02 
 553.000  1.5494754200e+00  7.6899948120e-02 
 554.000  1.5995399500e+00  7.9303840640e-02 
 555.000  1.6035122400e+00  7.9287933350e-02 
 556.000  1.5588357800e+00  7.6875419620e-02 
 557.000  1.5121941200e+00  7.4506385800e-02 
 558.000  1.5692494300e+00  7.7112838750e-02 
 559.000  1.4829513200e+00  7.2733901980e-02 
 560.000  1.4892036700e+00  7.2965721130e-02 
 561.000  1.6364773100e+00  7.9960624690e-02 
 562.000  1.5023205100e+00  7.3300437930e-02 
 563.000  1.5716668300e+00  7.6478706360e-02 
 564.000  1.5496126200e+00  7.5144531250e-02 
 565.000  1.5683793300e+00  7.5953872680e-02 
 566.000  1.4460947100e+00  6.9842575070e-02 
 567.000  1.5524955800e+00  7.4651893620e-02 
 568.000  1.5530651700e+00  7.4021011350e-02 
 569.000  1.5316320300e+00  7.1809288020e-02 
 570.000  1.5381577800e+00  7.2104751590e-02 
 571.000  1.4770830800e+00  6.9839874270e-02 
 572.000  1.5680481900e+00  7.3393302920e-02 
 573.000  1.5829071500e+00  7.4199829100e-02 
 574.000  1.5738168000e+00  7.3705215450e-02 
 575.000  1.5359259900e+00  7.1765937810e-02 
 576.000  1.5082620800e+00  7.0368995670e-02 
 577.000  1.5689902600e+00  7.3242111210e-02 
 578.000  1.5204518000e+00  7.1270935060e-02 
 579.000  1.5065994300e+00  7.0679794310e-02 
 580.000  1.5565101600e+00  7.3243690490e-02 
 581.000  1.5253260500e+00  7.1937416080e-02 
 582.000  1.5463000000e+00  7.2843444820e-02 
 583.000  1.5562070700e+00  7.3346435550e-02 
 584.000  1.5505301100e+00  7.2909950260e-02 
 585.000  1.5398899000e+00  7.2265495300e-02 
 586.000  1.4733916900e+00  6.9090690610e-02 
 587.000  1.5340786400e+00  7.1386825560e-02 
 588.000  1.5322060300e+00  6.9912437440e-02 
 589.000  1.3775120600e+00  6.1240867610e-02 
 590.000  1.4395014600e+00  6.3875423430e-02 
 591.000  1.5149103600e+00  6.8197036740e-02 
 592.000  1.4934890300e+00  6.6489486690e-02 
 593.000  1.4927272300e+00  6.7589515690e-02 
 594.000  1.5100302000e+00  6.8028572080e-02 
 595.000  1.4926518100e+00  6.6273857120e-02 
 596.000  1.5128939700e+00  6.8385993960e-02 
 597.000  1.5209505400e+00  6.8283981320e-02 
 598.000  1.4829574600e+00  6.7075035100e-02 
 599.000  1.4804602100e+00  6.7121521000e-02 
 600.000  1.4745405000e+00  6.7330055240e-02 
 601.000  1.4620889000e+00  6.7109001160e-02 
 602.000  1.4445848700e+00  6.6325233460e-02 
 603.000  1.4518207600e+00  6.6775100710e-02 
 604.000  1.4965274200e+00  6.8971107480e-02 
 605.000  1.4920888700e+00  6.8636283870e-02 
 606.000  1.4745593000e+00  6.7856605530e-02 
 607.000  1.4660788500e+00  6.7366210940e-02 
 608.000  1.4605637900e+00  6.6986083980e-02 
 609.000  1.4454756900e+00  6.6251464840e-02 
 610.000  1.4222217600e+00  6.5064842220e-02 
 611.000  1.4452190200e+00  6.6060539250e-02 
 612.000  1.4263497300e+00  6.5151161190e-02 
 613.000  1.4054695200e+00  6.4090438840e-02 
 614.000  1.3542279300e+00  6.1725685120e-02 
 615.000  1.4196221500e+00  6.4561859130e-02 
 616.000  1.3497962900e+00  6.1368007660e-02 
 617.000  1.3574823200e+00  6.1660850520e-02 
 618.000  1.4216293500e+00  6.4404251100e-02 
 619.000  1.4087808300e+00  6.3823139190e-02 
 620.000  1.4298040800e+00  6.4600303650e-02 
 621.000  1.4546921000e+00  6.5660942080e-02 
 622.000  1.3782793400e+00  6.2096546170e-02 
 623.000  1.3895068600e+00  6.2390239720e-02 
 624.000  1.3914411200e+00  6.2486061100e-02 
 625.000  1.3541775600e+00  6.0752979280e-02 
 626.000  1.3621038400e+00  6.0857131960e-02 
 627.000  1.3905886400e+00  6.1539405820e-02 
 628.000  1.3971002600e+00  6.0154838560e-02 
 629.000  1.4180380000e+00  6.1730812070e-02 
 630.000  1.3671343200e+00  5.9881065370e-02 
 631.000  1.4129678400e+00  6.2039478300e-02 
 632.000  1.3183214400e+00  5.7635635380e-02 
 633.000  1.4085348500e+00  6.2000118260e-02 
 634.000  1.3639038500e+00  6.0197696690e-02 
 635.000  1.3884202700e+00  6.1291801450e-02 
 636.000  1.3381408900e+00  5.9152164460e-02 
 637.000  1.3814738700e+00  6.1122207640e-02 
 638.000  1.4002158700e+00  6.2128005980e-02 
 639.000  1.3883584700e+00  6.1457576750e-02 
 640.000  1.3433646800e+00  5.9700187680e-02 
 641.000  1.3626117900e+00  6.0500198360e-02 
 642.000  1.3452443300e+00  5.9759929660e-02 
 643.000  1.3704452000e+00  6.0667182920e-02 
 644.000  1.3546418700e+00  5.9842979430e-02 
 645.000  1.3688720800e+00  6.0281570430e-02 
