 lambda   Irr_dw            Rad_up 
 550.000  1.5550976900e+00  5.7623386380e-02 
 551.000  1.5448173800e+00  5.7083496090e-02 
 552.000  1.6107534500e+00  5.9475719450e-02 
 553.000  1.5471124900e+00  5.6943489070e-02 
 554.000  1.5971176800e+00  5.8716300960e-02 
 555.000  1.6011004500e+00  5.8643589020e-02 
 556.000  1.5565078600e+00  5.6802726750e-02 
 557.000  1.5099506800e+00  5.5047901150e-02 
 558.000  1.5669389900e+00  5.6917335510e-02 
 559.000  1.4807775900e+00  5.3653675080e-02 
 560.000  1.4870374500e+00  5.3819129940e-02 
 561.000  1.6341095400e+00  5.8911655430e-02 
 562.000  1.5001618500e+00  5.3987274170e-02 
 563.000  1.5694261900e+00  5.6268779750e-02 
 564.000  1.5474110400e+00  5.5206626890e-02 
 565.000  1.5661663600e+00  5.5788822170e-02 
 566.000  1.4440669800e+00  5.1244430540e-02 
 567.000  1.5503325100e+00  5.4686668400e-02 
 568.000  1.5509073500e+00  5.4077510830e-02 
 569.000  1.5295084300e+00  5.2132980350e-02 
 570.000  1.5360398300e+00  5.2346042630e-02 
 571.000  1.4750658000e+00  5.0849903110e-02 
 572.000  1.5659164900e+00  5.3227207180e-02 
 573.000  1.5807691700e+00  5.3828216550e-02 
 574.000  1.5717028800e+00  5.3429687500e-02 
 575.000  1.5338748300e+00  5.1959144590e-02 
 576.000  1.5062568400e+00  5.0901367190e-02 
 577.000  1.5669173000e+00  5.2969684600e-02 
 578.000  1.5184573500e+00  5.1604236600e-02 
 579.000  1.5046321700e+00  5.1150272370e-02 
 580.000  1.5544887300e+00  5.3055046080e-02 
 581.000  1.5233572200e+00  5.2133174900e-02 
 582.000  1.5443153600e+00  5.2736545560e-02 
 583.000  1.5542178500e+00  5.3117626190e-02 
 584.000  1.5485569300e+00  5.2735515590e-02 
 585.000  1.5379410300e+00  5.2218555450e-02 
 586.000  1.4715356600e+00  4.9911750790e-02 
 587.000  1.5321508500e+00  5.1403953550e-02 
 588.000  1.5302769300e+00  4.9956466670e-02 
 589.000  1.3757766100e+00  4.3275806430e-02 
 590.000  1.4376977300e+00  4.5107063290e-02 
 591.000  1.5130279500e+00  4.8454746250e-02 
 592.000  1.4916389000e+00  4.7004058840e-02 
 593.000  1.4908983600e+00  4.8120689390e-02 
 594.000  1.5081886500e+00  4.8335292820e-02 
 595.000  1.4908349200e+00  4.6792572020e-02 
 596.000  1.5110736700e+00  4.8655258180e-02 
 597.000  1.5191299500e+00  4.8430130000e-02 
 598.000  1.4811964600e+00  4.7722152710e-02 
 599.000  1.4787168600e+00  4.7799682620e-02 
 600.000  1.4728207400e+00  4.8080261230e-02 
 601.000  1.4603958500e+00  4.8027442930e-02 
 602.000  1.4429235800e+00  4.7457920070e-02 
 603.000  1.4501637600e+00  4.7812438960e-02 
 604.000  1.4948326800e+00  4.9432262420e-02 
 605.000  1.4904032400e+00  4.9139720920e-02 
 606.000  1.4729063700e+00  4.8600917820e-02 
 607.000  1.4644418400e+00  4.8217090610e-02 
 608.000  1.4589416500e+00  4.7902381900e-02 
 609.000  1.4438775500e+00  4.7371093750e-02 
 610.000  1.4206571200e+00  4.6482990260e-02 
 611.000  1.4436375700e+00  4.7180122380e-02 
 612.000  1.4247953600e+00  4.6519824980e-02 
 613.000  1.4039450100e+00  4.5726932530e-02 
 614.000  1.3527681400e+00  4.4037708280e-02 
 615.000  1.4180964300e+00  4.6009719850e-02 
 616.000  1.3483541600e+00  4.3735435490e-02 
 617.000  1.3560392700e+00  4.3931835170e-02 
 618.000  1.4201239000e+00  4.5825534820e-02 
 619.000  1.4073002400e+00  4.5425991060e-02 
 620.000  1.4283042500e+00  4.5918022160e-02 
 621.000  1.4531752200e+00  4.6665966030e-02 
 622.000  1.3768519900e+00  4.4104614260e-02 
 623.000  1.3880693000e+00  4.4245384220e-02 
 624.000  1.3900111800e+00  4.4339984890e-02 
 625.000  1.3527945600e+00  4.3106658940e-02 
 626.000  1.3607167100e+00  4.3108192440e-02 
 627.000  1.3891781200e+00  4.3448226930e-02 
 628.000  1.3957318300e+00  4.2101421360e-02 
 629.000  1.4166274600e+00  4.3332782750e-02 
 630.000  1.3657857300e+00  4.2161407470e-02 
 631.000  1.4115740200e+00  4.3690670010e-02 
 632.000  1.3170191100e+00  4.0515144350e-02 
 633.000  1.4071478000e+00  4.3679534910e-02 
 634.000  1.3625681300e+00  4.2456569670e-02 
 635.000  1.3870624200e+00  4.3234989170e-02 
 636.000  1.3368386000e+00  4.1744163510e-02 
 637.000  1.3801340500e+00  4.3149246220e-02 
 638.000  1.3988653100e+00  4.3889846800e-02 
 639.000  1.3870257000e+00  4.3355976100e-02 
 640.000  1.3420808100e+00  4.2196395870e-02 
 641.000  1.3613162100e+00  4.2741859440e-02 
 642.000  1.3439670500e+00  4.2216674800e-02 
 643.000  1.3691506300e+00  4.2805805210e-02 
 644.000  1.3533672200e+00  4.2173652650e-02 
 645.000  1.3675906200e+00  4.2437053680e-02 
 646.000  1.3253842500e+00  4.0114116670e-02 
 647.000  1.3506425500e+00  4.0194713590e-02 
 648.000  1.3562109900e+00  3.9840610500e-02 
 649.000  1.3762112600e+00  4.0746189120e-02 
 650.000  1.2629441600e+00  3.8337310790e-02 
 651.000  1.3605398900e+00  4.1262641910e-02 
 652.000  1.3459770000e+00  3.9895786290e-02 
 653.000  1.3596408000e+00  4.1293106080e-02 
 654.000  1.3434084600e+00  4.0514221190e-02 
 655.000  1.3127985000e+00  3.9170104980e-02 
 656.000  1.1132338400e+00  3.3268016820e-02 
 657.000  1.1859170100e+00  3.5600467680e-02 
 658.000  1.3165767200e+00  3.9940063480e-02 
 659.000  1.3172332900e+00  4.0098148350e-02 
 660.000  1.3265210500e+00  4.0466121670e-02 
 661.000  1.3291275600e+00  4.0852390290e-02 
 662.000  1.3468017700e+00  4.1496437070e-02 
 663.000  1.3322345000e+00  4.0918960570e-02 
 664.000  1.3105614900e+00  4.0255107880e-02 
 665.000  1.3159032800e+00  4.0395896910e-02 
 666.000  1.3311834000e+00  4.0983028410e-02 
 667.000  1.3043604200e+00  4.0056785580e-02 
 668.000  1.3112243900e+00  4.0380653380e-02 
 669.000  1.3298305300e+00  4.0987979890e-02 
 670.000  1.3138064400e+00  4.0331695560e-02 
 671.000  1.2997196700e+00  3.9914012910e-02 
 672.000  1.2954230600e+00  3.9737026210e-02 
 673.000  1.3046331700e+00  3.9955997470e-02 
 674.000  1.3071078000e+00  4.0017162320e-02 
 675.000  1.2870692100e+00  3.9321491240e-02 
 676.000  1.3113125200e+00  4.0049957280e-02 
 677.000  1.2851700800e+00  3.9245372770e-02 
 678.000  1.3063639100e+00  3.9826648710e-02 
 679.000  1.2879421900e+00  3.9162853240e-02 
 680.000  1.2784991700e+00  3.8827331540e-02 
 681.000  1.2804853100e+00  3.8786647800e-02 
 682.000  1.2780402700e+00  3.8579143520e-02 
 683.000  1.2867316500e+00  3.8714248660e-02 
 684.000  1.2645289100e+00  3.7999645230e-02 
 685.000  1.2781988200e+00  3.8350811000e-02 
 686.000  1.2249986000e+00  3.6333976750e-02 
 687.000  1.2259981400e+00  3.2265373230e-02 
 688.000  1.2269020400e+00  3.3304012300e-02 
 689.000  1.2304457600e+00  3.3163047790e-02 
 690.000  1.2363925400e+00  3.3866722110e-02 
 691.000  1.2413568100e+00  3.4723743440e-02 
 692.000  1.2338819400e+00  3.4866703030e-02 
 693.000  1.2420413000e+00  3.4168689730e-02 
 694.000  1.2556822000e+00  3.3829673770e-02 
 695.000  1.2326910500e+00  3.3600864410e-02 
 696.000  1.2464929000e+00  3.4226997380e-02 
 697.000  1.2454253100e+00  3.5848697660e-02 
 698.000  1.2231372900e+00  3.4751625060e-02 
 699.000  1.2489945800e+00  3.4101448060e-02 
 700.000  1.2340544200e+00  3.3853149410e-02 
 701.000  1.2071324600e+00  3.2761207580e-02 
 702.000  1.2009261000e+00  3.2785873410e-02 
 703.000  1.2155310600e+00  3.4217788700e-02 
 704.000  1.2190833000e+00  3.4376571660e-02 
 705.000  1.2295306100e+00  3.4166545870e-02 
 706.000  1.2163886500e+00  3.3880207060e-02 
 707.000  1.1978145700e+00  3.3521694180e-02 
 708.000  1.2320888700e+00  3.4667461400e-02 
 709.000  1.1877470300e+00  3.3758232120e-02 
 710.000  1.2160330800e+00  3.4061996460e-02 
 711.000  1.2030049700e+00  3.4075481410e-02 
 712.000  1.1855952500e+00  3.3967716220e-02 
 713.000  1.1811895500e+00  3.3491371150e-02 
 714.000  1.2014942200e+00  3.3867164610e-02 
 715.000  1.1603823800e+00  3.2182357790e-02 
 716.000  1.1916031400e+00  3.2510211940e-02 
 717.000  1.1618358400e+00  2.9208742140e-02 
 718.000  1.1556827300e+00  2.7595312120e-02 
 719.000  1.1423786300e+00  2.6672958370e-02 
 720.000  1.1507104500e+00  2.6198280330e-02 
 721.000  1.1490449200e+00  2.9400171280e-02 
 722.000  1.1651390100e+00  3.0923519130e-02 
 723.000  1.1627787700e+00  3.0102096560e-02 
 724.000  1.1698263900e+00  2.8333337780e-02 
 725.000  1.1570574000e+00  2.8282302860e-02 
 726.000  1.1549372800e+00  2.8135547640e-02 
 727.000  1.1720219700e+00  2.8745189670e-02 
 728.000  1.1518918200e+00  2.8001886370e-02 
 729.000  1.1061042200e+00  2.7523544310e-02 
 730.000  1.1469758900e+00  2.8408607480e-02 
 731.000  1.1280652600e+00  2.7868095400e-02 
 732.000  1.1491724800e+00  2.9526927950e-02 
 733.000  1.1313297700e+00  3.0342062000e-02 
 734.000  1.1545332600e+00  3.1556589130e-02 
 735.000  1.1453349500e+00  3.1016817090e-02 
 736.000  1.1243042900e+00  3.0049814220e-02 
 737.000  1.1388965000e+00  3.0683546070e-02 
 738.000  1.1354387800e+00  3.1015941620e-02 
 739.000  1.0985679900e+00  3.0227981570e-02 
 740.000  1.1085468400e+00  3.0931558610e-02 
 741.000  1.0995069200e+00  3.1027500150e-02 
 742.000  1.0813028100e+00  3.0643159870e-02 
 743.000  1.1127620700e+00  3.1833745960e-02 
 744.000  1.1231876900e+00  3.2282402040e-02 
 745.000  1.0938588700e+00  3.1570615770e-02 
 746.000  1.1089884300e+00  3.2040859220e-02 
 747.000  1.1256010500e+00  3.2486686710e-02 
 748.000  1.1053737800e+00  3.1899450300e-02 
 749.000  1.1055665300e+00  3.1920234680e-02 
 750.000  1.0894218500e+00  3.1357801440e-02 
 751.000  1.0866159500e+00  3.1261297230e-02 
 752.000  1.1030766300e+00  3.1781875610e-02 
 753.000  1.0926372100e+00  3.1482160570e-02 
 754.000  1.1097427100e+00  3.1968454360e-02 
 755.000  1.1033744600e+00  3.1768890380e-02 
 756.000  1.0817709800e+00  3.1133920670e-02 
 757.000  1.0897663900e+00  3.1346002580e-02 
 758.000  1.0886229500e+00  3.1226665500e-02 
 759.000  1.0474233500e+00  2.7972108840e-02 
 760.000  8.2403424900e-01  1.3279979710e-02 
 761.000  7.9411283900e-01  1.2038464550e-02 
 762.000  9.2630135400e-01  1.9374959950e-02 
 763.000  9.1143251300e-01  1.7322834010e-02 
 764.000  9.3481724100e-01  1.8604413990e-02 
 765.000  9.8112439700e-01  2.1786821370e-02 
 766.000  9.7282525700e-01  2.4233081820e-02 
 767.000  1.0027067300e+00  2.6242637630e-02 
 768.000  1.0516343300e+00  2.8536104200e-02 
 769.000  1.0530940300e+00  2.9356586460e-02 
 770.000  1.0504140500e+00  2.9688989640e-02 
 771.000  1.0518836300e+00  2.9956523900e-02 
 772.000  1.0479820700e+00  2.9887699130e-02 
 773.000  1.0436654800e+00  2.9771369930e-02 
 774.000  1.0546784600e+00  3.0094934460e-02 
 775.000  1.0149522600e+00  2.8961261750e-02 
 776.000  1.0566791200e+00  3.0188709260e-02 
 777.000  1.0493601600e+00  2.9947486880e-02 
 778.000  1.0438145500e+00  2.9734350200e-02 
 779.000  1.0472880600e+00  2.9763797760e-02 
 780.000  1.0344122500e+00  2.9407737730e-02 
 781.000  1.0325510400e+00  2.9342489240e-02 
 782.000  1.0450888200e+00  2.9609056470e-02 
 783.000  1.0207437100e+00  2.8999298100e-02 
 784.000  1.0266548800e+00  2.9106306080e-02 
 785.000  1.0300289600e+00  2.8982442860e-02 
 786.000  1.0131646500e+00  2.8351949690e-02 
 787.000  1.0300556700e+00  2.8330924990e-02 
 788.000  1.0155809000e+00  2.7755350110e-02 
 789.000  1.0247212210e+00  2.7345191960e-02 
 790.000  1.0146747790e+00  2.6973949430e-02 
 791.000  1.0089399530e+00  2.6942325590e-02 
 792.000  9.9248318800e-01  2.6540664670e-02 
 793.000  9.9040417900e-01  2.6709867480e-02 
 794.000  9.7765544000e-01  2.6944845200e-02 
 795.000  9.7395184500e-01  2.6366481780e-02 
 796.000  9.9467044300e-01  2.6190320970e-02 
 797.000  9.9981058800e-01  2.6566509250e-02 
 798.000  9.9778284300e-01  2.7012994770e-02 
 799.000  9.9759219100e-01  2.6821077350e-02 
 800.000  9.7343832400e-01  2.5767808910e-02 
 801.000  9.9145927700e-01  2.6278497700e-02 
 802.000  9.8969038200e-01  2.6142246250e-02 
 803.000  9.7538102200e-01  2.5828056340e-02 
 804.000  9.8336800300e-01  2.6262729640e-02 
 805.000  9.5490801900e-01  2.5865613940e-02 
 806.000  9.7984182600e-01  2.6703947070e-02 
 807.000  9.7377810100e-01  2.6575502400e-02 
 808.000  9.6863454300e-01  2.6255889890e-02 
 809.000  9.5283294600e-01  2.5647823330e-02 
 810.000  9.4919380600e-01  2.5345838550e-02 
 811.000  9.6561698500e-01  2.5451644900e-02 
 812.000  9.6385859900e-01  2.5044967650e-02 
 813.000  9.6133048300e-01  2.4454858780e-02 
 814.000  9.6196619500e-01  2.3986036300e-02 
 815.000  9.5374844700e-01  2.3187194820e-02 
 816.000  9.4766763400e-01  2.2328294750e-02 
 817.000  9.5325218800e-01  2.2473489760e-02 
 818.000  9.4725414900e-01  2.2300649640e-02 
 819.000  9.2110254600e-01  2.1969760890e-02 
 820.000  9.0146477100e-01  2.2255537030e-02 
 821.000  9.2926580700e-01  2.3857889180e-02 
 822.000  9.0464896200e-01  2.2410791400e-02 
 823.000  9.2087744800e-01  2.1058938980e-02 
 824.000  9.3145675100e-01  2.2795932770e-02 
 825.000  9.2753971700e-01  2.3966453550e-02 
 826.000  9.3384419800e-01  2.3848857880e-02 
 827.000  9.3119172300e-01  2.3589918140e-02 
 828.000  9.3106878000e-01  2.2815368650e-02 
 829.000  9.2999574100e-01  2.3006750110e-02 
 830.000  9.1452264900e-01  2.2915489200e-02 
 831.000  8.9829612200e-01  2.2562700270e-02 
 832.000  9.1659264500e-01  2.3019456860e-02 
 833.000  8.8763587700e-01  2.2556276320e-02 
 834.000  9.0011896800e-01  2.3093584060e-02 
 835.000  9.0006257100e-01  2.3402217860e-02 
 836.000  9.1119366700e-01  2.3685878750e-02 
 837.000  9.0375647600e-01  2.3433382030e-02 
 838.000  9.0598384100e-01  2.3735427860e-02 
 839.000  8.7705365900e-01  2.3077445980e-02 
 840.000  9.0027212100e-01  2.3674835210e-02 
 841.000  9.0359197100e-01  2.3587427140e-02 
 842.000  8.9710969900e-01  2.3517091750e-02 
 843.000  8.8887534400e-01  2.3735609050e-02 
 844.000  8.7318404800e-01  2.3484426500e-02 
 845.000  8.8595907500e-01  2.3900447850e-02 
 846.000  8.9331198500e-01  2.4240087510e-02 
 847.000  8.6192406900e-01  2.3539503100e-02 
 848.000  8.8842467800e-01  2.4058164600e-02 
 849.000  8.8994122700e-01  2.4200878140e-02 
 850.000  7.6993949400e-01  2.0786363600e-02 
 851.000  8.8278467300e-01  2.3688783650e-02 
 852.000  8.4926593400e-01  2.2855529790e-02 
 853.000  8.5796484700e-01  2.3142681120e-02 
 854.000  6.8983705800e-01  1.8635398860e-02 
 855.000  7.5884943400e-01  2.0607862470e-02 
 856.000  8.5975308600e-01  2.3399074550e-02 
 857.000  8.7286307100e-01  2.3909118650e-02 
 858.000  8.5857365000e-01  2.3517412190e-02 
 859.000  8.5770241400e-01  2.3553302760e-02 
 860.000  8.4965769600e-01  2.3420625690e-02 
 861.000  8.4950656900e-01  2.3396080020e-02 
 862.000  8.4649829500e-01  2.3255794530e-02 
 863.000  8.6267371200e-01  2.3796857830e-02 
 864.000  8.6079942700e-01  2.3604064940e-02 
 865.000  8.4464856500e-01  2.3289117810e-02 
 866.000  7.0847601900e-01  1.9577651980e-02 
 867.000  7.5449859000e-01  2.0645606990e-02 
 868.000  8.1829251800e-01  2.2475910190e-02 
 869.000  8.0679005100e-01  2.2149642940e-02 
 870.000  8.4012519500e-01  2.3176290510e-02 
 871.000  8.3892289100e-01  2.3072656630e-02 
 872.000  8.3545939600e-01  2.2755559920e-02 
 873.000  8.3894469400e-01  2.2969343190e-02 
 874.000  8.2063612800e-01  2.2384708400e-02 
 875.000  8.1312668800e-01  2.2319120410e-02 
 876.000  8.2009050600e-01  2.2423282620e-02 
 877.000  8.3655554300e-01  2.2723627090e-02 
 878.000  8.2279035100e-01  2.2410873410e-02 
 879.000  8.2474616800e-01  2.2515312190e-02 
 880.000  8.2049382000e-01  2.2208187100e-02 
 881.000  7.7812205400e-01  2.1097091670e-02 
 882.000  8.2138291300e-01  2.2072856900e-02 
 883.000  8.0240372100e-01  2.1741666790e-02 
 884.000  8.0913224000e-01  2.2128728870e-02 
 885.000  8.1848215300e-01  2.1914926530e-02 
 886.000  7.9298420300e-01  2.1248367310e-02 
 887.000  7.8390934600e-01  2.0995227810e-02 
 888.000  8.0746408900e-01  2.1442392350e-02 
 889.000  8.1258706100e-01  2.1854862210e-02 
 890.000  8.1075495900e-01  2.1705171590e-02 
 891.000  8.0771710000e-01  2.1386037830e-02 
 892.000  8.0706662000e-01  2.1117586140e-02 
 893.000  7.8147860600e-01  1.9575021740e-02 
 894.000  8.0989959300e-01  2.0008682250e-02 
 895.000  7.7491051800e-01  1.8456892010e-02 
 896.000  8.0567381800e-01  1.8313112260e-02 
 897.000  7.8711753400e-01  1.7362228390e-02 
 898.000  7.8847232900e-01  1.6997146610e-02 
 899.000  7.8776300800e-01  1.6065416340e-02 
 900.000  7.6809096300e-01  1.5674429890e-02 
 901.000  7.5163601800e-01  1.5153097150e-02 
 902.000  7.3780177700e-01  1.4912887570e-02 
 903.000  7.7389640000e-01  1.6984634400e-02 
 904.000  7.8826739800e-01  1.8131361010e-02 
 905.000  7.8617378500e-01  1.8316921230e-02 
 906.000  7.6535797800e-01  1.7292938230e-02 
 907.000  7.7832579700e-01  1.6560237880e-02 
 908.000  7.5928693500e-01  1.5473380090e-02 
 909.000  7.4439178200e-01  1.5173319820e-02 
 910.000  7.5319611300e-01  1.5431919100e-02 
 911.000  7.5119947200e-01  1.5951068880e-02 
 912.000  7.5282706900e-01  1.5559519770e-02 
 913.000  7.7044649500e-01  1.5140589710e-02 
 914.000  7.6548846300e-01  1.5393627170e-02 
 915.000  7.5285243700e-01  1.5648690220e-02 
 916.000  7.6120959800e-01  1.5842562680e-02 
 917.000  7.4929608100e-01  1.5749697690e-02 
 918.000  7.4549126200e-01  1.5902919770e-02 
 919.000  7.5532263000e-01  1.7279567720e-02 
 920.000  7.4811701800e-01  1.7474954610e-02 
 921.000  7.3173690400e-01  1.6936567310e-02 
 922.000  7.2519617000e-01  1.6870798110e-02 
 923.000  6.9479051000e-01  1.5653892520e-02 
 924.000  7.2418921100e-01  1.6207239150e-02 
 925.000  7.3380013300e-01  1.6315279010e-02 
