 lambda   Irr_dw            Rad_up 
 630.512  1.3839651560e+00  5.9672563064e-02 
 631.338  1.3768736496e+00  5.9467908031e-02 
 632.164  1.3733135194e+00  5.9406490991e-02 
 632.991  1.3737535542e+00  5.9532439225e-02 
 633.817  1.3744211851e+00  5.9670795504e-02 
 634.643  1.3726061183e+00  5.9682169328e-02 
 635.470  1.3703685921e+00  5.9654972981e-02 
 636.296  1.3716826361e+00  5.9773796005e-02 
 637.122  1.3766792332e+00  6.0049283367e-02 
 637.948  1.3801100236e+00  6.0249016864e-02 
 638.775  1.3771842119e+00  6.0163695946e-02 
 639.601  1.3692090085e+00  5.9852681508e-02 
 640.427  1.3615087487e+00  5.9540413995e-02 
 641.253  1.3576231422e+00  5.9363793927e-02 
 642.079  1.3573406936e+00  5.9299345122e-02 
 642.905  1.3584198388e+00  5.9240223874e-02 
 643.732  1.3583619970e+00  5.9058850455e-02 
 644.558  1.3558290797e+00  5.8663402023e-02 
 645.384  1.3518459428e+00  5.8082942949e-02 
 646.210  1.3493580267e+00  5.7501167387e-02 
 647.036  1.3496408965e+00  5.7099913493e-02 
 647.862  1.3493519385e+00  5.6866914001e-02 
 648.688  1.3442552804e+00  5.6670107772e-02 
 649.514  1.3365096815e+00  5.6515484263e-02 
 650.340  1.3337078131e+00  5.6560529716e-02 
 651.166  1.3383983773e+00  5.6820428523e-02 
 651.992  1.3442609443e+00  5.7070727235e-02 
 652.818  1.3427685183e+00  5.7011338152e-02 
 653.644  1.3272945627e+00  5.6342323929e-02 
 654.470  1.2951123916e+00  5.4923077878e-02 
 655.296  1.2548929412e+00  5.3167591008e-02 
 656.122  1.2283398144e+00  5.2062834753e-02 
 656.948  1.2323393479e+00  5.2341111544e-02 
 657.774  1.2606693130e+00  5.3704239365e-02 
 658.599  1.2923998840e+00  5.5219740117e-02 
 659.425  1.3141488772e+00  5.6298846482e-02 
 660.251  1.3258761063e+00  5.6937931404e-02 
 661.077  1.3318183253e+00  5.7307622895e-02 
 661.903  1.3335378398e+00  5.7453999600e-02 
 662.728  1.3310253210e+00  5.7371585513e-02 
 663.554  1.3261117016e+00  5.7159868953e-02 
 664.380  1.3220487686e+00  5.6984203608e-02 
 665.206  1.3200521222e+00  5.6907282932e-02 
 666.031  1.3187163556e+00  5.6865182704e-02 
 666.857  1.3172829404e+00  5.6820435812e-02 
 667.683  1.3167900230e+00  5.6814240011e-02 
 668.508  1.3170963126e+00  5.6831871189e-02 
 669.334  1.3158800800e+00  5.6764472495e-02 
1182.792  4.3038675901e-01  1.3983433715e-02 
1188.701  4.2575386090e-01  1.3841228584e-02 
1194.595  4.2932692726e-01  1.4132428041e-02 
1200.475  4.1809376617e-01  1.3625327710e-02 
1206.341  4.1779094841e-01  1.3892094009e-02 
1212.193  4.1310219681e-01  1.3690576432e-02 
1218.030  4.1277907636e-01  1.4039444876e-02 
1223.854  4.0828452509e-01  1.4004600557e-02 
1229.663  4.0469456457e-01  1.4164322670e-02 
1235.458  4.0047068554e-01  1.4190549265e-02 
1241.240  3.9529478556e-01  1.4111585623e-02 
1247.008  3.9171408971e-01  1.3960544956e-02 
1252.762  3.8576172063e-01  1.3506634973e-02 
1258.503  3.8002410036e-01  1.2863221275e-02 
1264.230  3.7089148483e-01  1.2058517427e-02 
1269.944  3.6775157136e-01  1.1950366251e-02 
1275.644  3.6941900760e-01  1.2321519972e-02 
1281.331  3.4537839105e-01  1.1730307621e-02 
1287.004  3.6215071345e-01  1.2350568698e-02 
1292.665  3.6022379892e-01  1.2042797180e-02 
1298.312  3.5723443390e-01  1.1582889851e-02 
1503.952  2.3807232857e-01  4.2819327407e-03 
1509.148  2.4960223605e-01  4.7892328690e-03 
1514.333  2.4735901734e-01  4.9298751342e-03 
1519.509  2.4675068648e-01  5.0105900431e-03 
1524.675  2.4463151839e-01  5.1835321585e-03 
1529.831  2.4051291834e-01  5.1133719413e-03 
1534.978  2.4051182184e-01  5.0770892191e-03 
1540.114  2.3657187821e-01  5.1667518610e-03 
1545.242  2.3933670526e-01  5.3183928822e-03 
1550.360  2.3505880266e-01  5.3356901360e-03 
1555.468  2.3041093586e-01  5.2437800204e-03 
1560.567  2.3196694261e-01  5.4512279650e-03 
1565.657  2.2730881936e-01  5.3280862086e-03 
1570.738  2.2345099896e-01  5.2640353772e-03 
1575.809  2.1305954202e-01  5.1393723087e-03 
1580.872  2.2027652215e-01  5.2871374285e-03 
1585.926  2.1817944038e-01  5.3727637116e-03 
1590.971  2.1021923978e-01  5.2804193464e-03 
1596.007  2.1541908681e-01  5.4598769720e-03 
1601.035  2.1161872309e-01  5.3753201159e-03 
1606.054  2.1042359928e-01  5.5100275940e-03 
1611.064  2.0504217729e-01  5.3359077899e-03 
1616.066  2.0524293463e-01  5.3437443799e-03 
1621.060  2.0521353066e-01  5.4942707090e-03 
1626.045  2.0880750190e-01  5.6647205191e-03 
1631.023  2.0699426471e-01  5.6360331820e-03 
1635.992  2.0149762540e-01  5.3491693277e-03 
1640.954  1.9347731827e-01  5.0400502384e-03 
1645.907  1.9668052967e-01  5.3182025373e-03 
1650.852  1.9631018802e-01  5.3344903018e-03 
1655.790  1.9636536263e-01  5.3699626326e-03 
1660.720  1.9576454144e-01  5.3510903512e-03 
1665.643  1.9156349494e-01  5.1077348190e-03 
1670.558  1.8984034531e-01  5.2312425892e-03 
1675.466  1.8619539441e-01  5.3266071593e-03 
1680.366  1.7719858219e-01  5.1052334574e-03 
1685.259  1.8288351110e-01  5.2525555862e-03 
1690.145  1.8245804221e-01  5.1603199925e-03 
1695.024  1.8275900155e-01  5.1978690589e-03 
1699.896  1.7977479550e-01  4.9939356316e-03 
