 lambda   Irr_dw            Rad_up 
 630.512  1.3817937574e+00  3.3645374549e-02 
 631.338  1.3747154751e+00  3.3555816342e-02 
 632.164  1.3711637502e+00  3.3543502593e-02 
 632.991  1.3716073299e+00  3.3645811492e-02 
 633.817  1.3722794451e+00  3.3760943314e-02 
 634.643  1.3704736274e+00  3.3800250276e-02 
 635.470  1.3682467273e+00  3.3810115007e-02 
 636.296  1.3695666014e+00  3.3896537803e-02 
 637.122  1.3745639845e+00  3.4066034845e-02 
 637.948  1.3779982268e+00  3.4187020727e-02 
 638.775  1.3750853067e+00  3.4144883527e-02 
 639.601  1.3671300879e+00  3.3977088330e-02 
 640.427  1.3594488791e+00  3.3806439428e-02 
 641.253  1.3555761162e+00  3.3700786121e-02 
 642.079  1.3553004938e+00  3.3640252443e-02 
 642.905  1.3563836421e+00  3.3560828612e-02 
 643.732  1.3563306088e+00  3.3382188302e-02 
 644.558  1.3538050968e+00  3.3037414564e-02 
 645.384  1.3498304390e+00  3.2534983293e-02 
 646.210  1.3473484621e+00  3.2001227442e-02 
 647.036  1.3476342016e+00  3.1593143611e-02 
 647.862  1.3473510664e+00  3.1361849237e-02 
 648.688  1.3422695606e+00  3.1256259001e-02 
 649.514  1.3345443551e+00  3.1243856370e-02 
 650.340  1.3317556032e+00  3.1341055228e-02 
 651.166  1.3364475771e+00  3.1514680148e-02 
 651.992  1.3423095030e+00  3.1656824441e-02 
 652.818  1.3408271766e+00  3.1626224741e-02 
 653.644  1.3253830844e+00  3.1248941461e-02 
 654.470  1.2932539575e+00  3.0438214644e-02 
 655.296  1.2530988343e+00  2.9445103139e-02 
 656.122  1.2265911733e+00  2.8845656846e-02 
 656.948  1.2305935379e+00  2.9051873133e-02 
 657.774  1.2588923239e+00  2.9882050350e-02 
 658.599  1.2905870587e+00  3.0798525923e-02 
 659.425  1.3123143257e+00  3.1465332372e-02 
 660.251  1.3240339081e+00  3.1879504840e-02 
 661.077  1.3299764377e+00  3.2131423543e-02 
 661.903  1.3317017356e+00  3.2238323271e-02 
 662.728  1.3292003290e+00  3.2196317295e-02 
 663.554  1.3243008649e+00  3.2071320874e-02 
 664.380  1.3202510050e+00  3.1967649473e-02 
 665.206  1.3182647031e+00  3.1924905919e-02 
 666.031  1.3169381373e+00  3.1905225415e-02 
 666.857  1.3155136637e+00  3.1885317685e-02 
 667.683  1.3150281082e+00  3.1886888774e-02 
 668.508  1.3153402480e+00  3.1897241008e-02 
 669.334  1.3141312150e+00  3.1850978189e-02 
1182.792  4.3028583046e-01  6.2037536791e-03 
1188.701  4.2565508947e-01  6.1446943253e-03 
1194.595  4.2922835739e-01  6.3573223551e-03 
1200.475  4.1800008679e-01  6.0821589074e-03 
1206.341  4.1769959865e-01  6.3873877517e-03 
1212.193  4.1301249041e-01  6.2891411757e-03 
1218.030  4.1269135125e-01  6.6876380770e-03 
1223.854  4.0819889098e-01  6.7542628621e-03 
1229.663  4.0461068492e-01  7.0113441466e-03 
1235.458  4.0038924238e-01  7.1248545886e-03 
1241.240  3.9521557663e-01  7.1646556042e-03 
1247.008  3.9163717345e-01  7.1179199160e-03 
1252.762  3.8568740908e-01  6.7677433026e-03 
1258.503  3.7995344033e-01  6.2238310234e-03 
1264.230  3.7082661840e-01  5.6120729964e-03 
1269.944  3.6768821341e-01  5.5992428980e-03 
1275.644  3.6935310829e-01  5.9047619263e-03 
1281.331  3.4531605509e-01  5.7279571903e-03 
1287.004  3.6208546540e-01  6.0677907926e-03 
1292.665  3.6015926677e-01  5.7512269936e-03 
1298.312  3.5717153797e-01  5.3037743650e-03 
1503.952  2.3805962521e-01  2.5328437133e-03 
1509.148  2.4958902469e-01  3.0173364484e-03 
1514.333  2.4734625068e-01  3.1984193868e-03 
1519.509  2.4673794672e-01  3.2528029074e-03 
1524.675  2.4461932058e-01  3.4752127379e-03 
1529.831  2.4050079437e-01  3.3726007296e-03 
1534.978  2.4049967996e-01  3.2341457048e-03 
1540.114  2.3655996033e-01  3.3475510396e-03 
1545.242  2.3932435759e-01  3.4261239595e-03 
1550.360  2.3504650279e-01  3.4390656119e-03 
1555.468  2.3039866001e-01  3.3115670997e-03 
1560.567  2.3195456847e-01  3.5016017233e-03 
1565.657  2.2729658234e-01  3.3352442023e-03 
1570.738  2.2343937367e-01  3.2676381999e-03 
1575.809  2.1304830338e-01  3.1981638442e-03 
1580.872  2.2026439279e-01  3.1722775022e-03 
1585.926  2.1816703141e-01  3.2338632286e-03 
1590.971  2.1020719316e-01  3.1853261133e-03 
1596.007  2.1540674309e-01  3.2820698832e-03 
1601.035  2.1160699753e-01  3.2140445443e-03 
1606.054  2.1041199343e-01  3.3701422188e-03 
1611.064  2.0503063255e-01  3.1875711898e-03 
1616.066  2.0523101268e-01  3.1375710505e-03 
1621.060  2.0520158908e-01  3.2939508028e-03 
1626.045  2.0879536774e-01  3.4214057676e-03 
1631.023  2.0698221493e-01  3.4038125402e-03 
1635.992  2.0148596131e-01  3.1146359253e-03 
1640.954  1.9346597954e-01  2.8490697335e-03 
1645.907  1.9666924076e-01  3.1332084680e-03 
1650.852  1.9629893187e-01  3.1350707628e-03 
1655.790  1.9635389969e-01  3.1487187697e-03 
1660.720  1.9575342125e-01  3.1061774192e-03 
1665.643  1.9155227359e-01  2.8407812340e-03 
1670.558  1.8982947289e-01  3.0040531159e-03 
1675.466  1.8618481857e-01  3.1829062283e-03 
1680.366  1.7718825014e-01  3.0483892270e-03 
1685.259  1.8287296845e-01  3.1018889168e-03 
1690.145  1.8244728620e-01  2.9743120280e-03 
1695.024  1.8274839528e-01  3.0031419989e-03 
1699.896  1.7976404893e-01  2.7847772440e-03 
