 lambda   Irr_dw       Irr_up       Rad_dw       Rad_up       Act_dw       Act_up       Irr_dw_dir   Irr_up_diff  Act_dw_dir   Act_up_diff
 405.248  1.40797e+00  4.21397e-01  2.81906e-02  1.03403e-01  1.48645e-01  7.65055e-02  1.27819e+00  1.29783e-01  1.17455e-01  3.11903e-02
 406.081  1.39244e+00  4.15614e-01  2.76584e-02  1.01941e-01  1.46892e-01  7.54789e-02  1.26511e+00  1.27333e-01  1.16253e-01  3.06396e-02
 406.913  1.39832e+00  4.16181e-01  2.75530e-02  1.02032e-01  1.47398e-01  7.56073e-02  1.27148e+00  1.26840e-01  1.16838e-01  3.05596e-02
 407.746  1.42325e+00  4.22404e-01  2.78258e-02  1.03506e-01  1.49913e-01  7.67641e-02  1.29517e+00  1.28085e-01  1.19015e-01  3.08975e-02
 408.578  1.44966e+00  4.29063e-01  2.81296e-02  1.05086e-01  1.52584e-01  7.80003e-02  1.32019e+00  1.29474e-01  1.21314e-01  3.12696e-02
 409.411  1.46628e+00  4.32810e-01  2.82392e-02  1.05950e-01  1.54223e-01  7.87075e-02  1.33631e+00  1.29977e-01  1.22795e-01  3.14276e-02
 410.243  1.48232e+00  4.36385e-01  2.83298e-02  1.06773e-01  1.55797e-01  7.93823e-02  1.35192e+00  1.30402e-01  1.24230e-01  3.15665e-02
 411.075  1.50572e+00  4.42155e-01  2.85586e-02  1.08134e-01  1.58142e-01  8.04549e-02  1.37425e+00  1.31466e-01  1.26282e-01  3.18600e-02
 411.907  1.52471e+00  4.46677e-01  2.87069e-02  1.09193e-01  1.60026e-01  8.12986e-02  1.39255e+00  1.32156e-01  1.27964e-01  3.20620e-02
 412.739  1.52829e+00  4.46726e-01  2.85655e-02  1.09163e-01  1.60292e-01  8.13263e-02  1.39678e+00  1.31502e-01  1.28353e-01  3.19390e-02
 413.571  1.52466e+00  4.44705e-01  2.82870e-02  1.08632e-01  1.59801e-01  8.09751e-02  1.39445e+00  1.30208e-01  1.28139e-01  3.16621e-02
 414.403  1.52585e+00  4.44099e-01  2.80983e-02  1.08448e-01  1.59815e-01  8.08813e-02  1.39653e+00  1.29325e-01  1.28329e-01  3.14856e-02
 415.235  1.52928e+00  4.44125e-01  2.79554e-02  1.08414e-01  1.60066e-01  8.09040e-02  1.40063e+00  1.28656e-01  1.28706e-01  3.13599e-02
 416.067  1.52430e+00  4.41669e-01  2.76637e-02  1.07767e-01  1.59439e-01  8.04768e-02  1.39701e+00  1.27295e-01  1.28373e-01  3.10654e-02
 416.899  1.50740e+00  4.35718e-01  2.71599e-02  1.06261e-01  1.57566e-01  7.94148e-02  1.38248e+00  1.24920e-01  1.27038e-01  3.05276e-02
 417.730  1.48289e+00  4.27575e-01  2.65249e-02  1.04219e-01  1.54900e-01  7.79535e-02  1.36099e+00  1.21894e-01  1.25064e-01  2.98361e-02
 418.562  1.45694e+00  4.19090e-01  2.58705e-02  1.02103e-01  1.52087e-01  7.64272e-02  1.33815e+00  1.18791e-01  1.22964e-01  2.91228e-02
 419.393  1.43936e+00  4.13096e-01  2.53677e-02  1.00603e-01  1.50151e-01  7.53520e-02  1.32288e+00  1.16479e-01  1.21561e-01  2.85895e-02
 420.225  1.43888e+00  4.12066e-01  2.51695e-02  1.00320e-01  1.50001e-01  7.51804e-02  1.32323e+00  1.15649e-01  1.21593e-01  2.84075e-02
 421.056  1.44494e+00  4.12933e-01  2.50947e-02  1.00501e-01  1.50537e-01  7.53547e-02  1.32956e+00  1.15375e-01  1.22176e-01  2.83615e-02
 421.888  1.43498e+00  4.09196e-01  2.47500e-02  9.95571e-02  1.49407e-01  7.46908e-02  1.32119e+00  1.13788e-01  1.21406e-01  2.80006e-02
 422.719  1.40921e+00  4.00887e-01  2.41342e-02  9.74938e-02  1.46629e-01  7.31950e-02  1.29831e+00  1.10896e-01  1.19304e-01  2.73253e-02
 423.550  1.39030e+00  3.94519e-01  2.36362e-02  9.59014e-02  1.44565e-01  7.20539e-02  1.28175e+00  1.08547e-01  1.17782e-01  2.67829e-02
 424.382  1.38681e+00  3.92602e-01  2.34052e-02  9.53985e-02  1.44108e-01  7.17232e-02  1.27932e+00  1.07485e-01  1.17558e-01  2.65492e-02
 425.213  1.38398e+00  3.90970e-01  2.31927e-02  9.49732e-02  1.43725e-01  7.14413e-02  1.27741e+00  1.06563e-01  1.17383e-01  2.63420e-02
 426.044  1.36800e+00  3.85667e-01  2.27659e-02  9.36591e-02  1.41981e-01  7.04874e-02  1.26334e+00  1.04659e-01  1.16090e-01  2.58907e-02
 426.875  1.33661e+00  3.76040e-01  2.20906e-02  9.12943e-02  1.38640e-01  6.87431e-02  1.23502e+00  1.01582e-01  1.13488e-01  2.51515e-02
