 lambda   Irr_dw       Irr_up       Rad_dw       Rad_up       Act_dw       Act_up       Irr_dw_dir   Irr_up_diff  Act_dw_dir   Act_up_diff
 894.195  7.93858e-01  8.87243e-02  1.46225e-03  1.91572e-02  7.39844e-02  1.84024e-02  7.88344e-01  5.51418e-03  7.24396e-02  1.54479e-03
 900.842  7.60906e-01  7.40657e-02  1.36519e-03  1.54445e-02  7.08110e-02  1.56220e-02  7.56123e-01  4.78345e-03  6.94789e-02  1.33212e-03
 907.472  7.64675e-01  7.62360e-02  1.34572e-03  1.60339e-02  7.11695e-02  1.60201e-02  7.59110e-01  5.56488e-03  6.97534e-02  1.41616e-03
 914.084  7.61116e-01  7.34333e-02  1.31441e-03  1.53051e-02  7.07984e-02  1.54978e-02  7.56045e-01  5.07053e-03  6.94717e-02  1.32668e-03
 920.678  7.36182e-01  7.84399e-02  1.25273e-03  1.67918e-02  6.85095e-02  1.63386e-02  7.31509e-01  4.67319e-03  6.72172e-02  1.29232e-03
 927.255  7.28740e-01  7.19299e-02  1.21221e-03  1.51099e-02  6.77660e-02  1.51288e-02  7.24283e-01  4.45707e-03  6.65532e-02  1.21280e-03
 933.815  7.13704e-01  5.17384e-02  1.15197e-03  9.71149e-03  6.62361e-02  1.13553e-02  7.09573e-01  4.13003e-03  6.52015e-02  1.03455e-03
 940.358  6.99393e-01  5.81619e-02  1.11192e-03  1.14962e-02  6.49523e-02  1.25891e-02  6.95343e-01  4.05057e-03  6.38939e-02  1.05844e-03
 946.883  6.96700e-01  5.46539e-02  1.08442e-03  1.05710e-02  6.46644e-02  1.19041e-02  6.92789e-01  3.91057e-03  6.36592e-02  1.00520e-03
 953.391  6.81542e-01  5.59674e-02  1.04204e-03  1.10247e-02  6.32619e-02  1.21154e-02  6.77771e-01  3.77071e-03  6.22792e-02  9.82665e-04
 959.883  6.82609e-01  5.98572e-02  1.02580e-03  1.20958e-02  6.33688e-02  1.28300e-02  6.78881e-01  3.72791e-03  6.23812e-02  9.87607e-04
 966.357  6.70417e-01  6.36012e-02  9.90714e-04  1.31724e-02  6.22518e-02  1.34772e-02  6.66780e-01  3.63723e-03  6.12693e-02  9.82523e-04
 972.814  6.68128e-01  6.79226e-02  9.70541e-04  1.43085e-02  6.20524e-02  1.42722e-02  6.64536e-01  3.59149e-03  6.10631e-02  9.89329e-04
 979.255  6.58436e-01  6.83422e-02  9.38857e-04  1.44538e-02  6.11494e-02  1.43364e-02  6.54942e-01  3.49482e-03  6.01814e-02  9.67922e-04
 985.679  6.53728e-01  7.24346e-02  9.16524e-04  1.55483e-02  6.07283e-02  1.50990e-02  6.50324e-01  3.40438e-03  5.97571e-02  9.71165e-04
 992.086  6.47161e-01  7.33930e-02  8.91148e-04  1.58133e-02  6.01159e-02  1.52665e-02  6.43839e-01  3.32231e-03  5.91612e-02  9.54708e-04
 998.476  6.41045e-01  7.25141e-02  8.64067e-04  1.56144e-02  5.95364e-02  1.50944e-02  6.37821e-01  3.22460e-03  5.86082e-02  9.28178e-04
1004.850  6.12411e-01  6.84122e-02  8.09096e-04  1.47011e-02  5.68636e-02  1.42623e-02  6.09346e-01  3.06474e-03  5.59918e-02  8.71844e-04
1011.208  6.24353e-01  6.94039e-02  8.07490e-04  1.48949e-02  5.79572e-02  1.44791e-02  6.21353e-01  2.99933e-03  5.70951e-02  8.62123e-04
1017.548  6.11653e-01  6.91361e-02  7.75246e-04  1.49190e-02  5.67714e-02  1.43780e-02  6.08774e-01  2.87822e-03  5.59392e-02  8.32272e-04
1023.873  6.07684e-01  6.73675e-02  7.53490e-04  1.44215e-02  5.63880e-02  1.40696e-02  6.04887e-01  2.79766e-03  5.55820e-02  8.06045e-04
1030.181  5.99689e-01  6.75488e-02  7.28164e-04  1.45098e-02  5.56391e-02  1.40728e-02  5.96974e-01  2.71467e-03  5.48549e-02  7.84165e-04
1036.473  5.87993e-01  6.64726e-02  6.99598e-04  1.42593e-02  5.45437e-02  1.38493e-02  5.85396e-01  2.59744e-03  5.37909e-02  7.52712e-04
1042.749  5.82881e-01  6.53150e-02  6.78546e-04  1.39467e-02  5.40581e-02  1.36362e-02  5.80347e-01  2.53365e-03  5.33271e-02  7.30994e-04
1049.009  5.76439e-01  6.49168e-02  6.57596e-04  1.39525e-02  5.34471e-02  1.35098e-02  5.74000e-01  2.43847e-03  5.27439e-02  7.03258e-04
1055.253  5.69347e-01  6.34345e-02  6.34062e-04  1.36131e-02  5.27761e-02  1.32133e-02  5.66993e-01  2.35450e-03  5.21000e-02  6.76159e-04
1061.481  5.55694e-01  6.14079e-02  6.07257e-04  1.31921e-02  5.14963e-02  1.27859e-02  5.53444e-01  2.24889e-03  5.08551e-02  6.41286e-04
1067.693  5.44994e-01  5.87813e-02  5.87195e-04  1.25302e-02  5.04928e-02  1.22910e-02  5.42834e-01  2.16071e-03  4.98800e-02  6.12764e-04
1073.889  5.38862e-01  5.78288e-02  5.73323e-04  1.23525e-02  4.99212e-02  1.20913e-02  5.36749e-01  2.11344e-03  4.93209e-02  6.00309e-04
1080.069  5.30035e-01  5.61995e-02  5.56675e-04  1.19971e-02  4.90964e-02  1.17581e-02  5.27986e-01  2.04903e-03  4.85157e-02  5.80715e-04
1086.234  5.23318e-01  5.40337e-02  5.43369e-04  1.13957e-02  4.84647e-02  1.13601e-02  5.21326e-01  1.99180e-03  4.79037e-02  5.60920e-04
1092.383  5.11032e-01  5.19610e-02  5.22820e-04  1.09610e-02  4.73167e-02  1.09112e-02  5.09072e-01  1.96001e-03  4.67777e-02  5.39011e-04
1098.516  5.02386e-01  4.68668e-02  5.06955e-04  9.64225e-03  4.64942e-02  9.94841e-03  5.00378e-01  2.00821e-03  4.59788e-02  5.15341e-04
1104.634  5.03141e-01  4.48165e-02  5.00468e-04  9.09933e-03  4.65548e-02  9.57303e-03  5.01315e-01  1.82624e-03  4.60649e-02  4.89923e-04
1110.737  4.97153e-01  4.30602e-02  4.88294e-04  8.66463e-03  4.59917e-02  9.24372e-03  4.95392e-01  1.76091e-03  4.55207e-02  4.70981e-04
1116.824  4.86013e-01  3.49927e-02  4.68239e-04  6.54885e-03  4.49289e-02  7.68724e-03  4.84195e-01  1.81795e-03  4.44918e-02  4.37078e-04
1122.896  4.73767e-01  3.06321e-02  4.51145e-04  5.53035e-03  4.37712e-02  6.75189e-03  4.72203e-01  1.56393e-03  4.33899e-02  3.81267e-04
1128.953  4.67732e-01  3.14882e-02  4.40613e-04  5.74478e-03  4.32197e-02  6.95007e-03  4.66210e-01  1.52228e-03  4.28392e-02  3.80534e-04
1134.995  4.62570e-01  3.02911e-02  4.29809e-04  5.51150e-03  4.27329e-02  6.67276e-03  4.61081e-01  1.48952e-03  4.23679e-02  3.65050e-04
1141.021  4.60656e-01  3.35261e-02  4.24696e-04  6.29354e-03  4.25735e-02  7.37399e-03  4.59173e-01  1.48325e-03  4.21926e-02  3.80901e-04
1147.033  4.60525e-01  3.20095e-02  4.18577e-04  5.91143e-03  4.25511e-02  7.05456e-03  4.59106e-01  1.41879e-03  4.21864e-02  3.64669e-04
1153.030  4.57224e-01  3.38167e-02  4.10893e-04  6.40948e-03  4.22501e-02  7.40493e-03  4.55516e-01  1.70781e-03  4.18565e-02  3.93602e-04
1159.012  4.51522e-01  3.90123e-02  4.03961e-04  7.87438e-03  4.17436e-02  8.36326e-03  4.50105e-01  1.41716e-03  4.13594e-02  3.84187e-04
1164.979  4.48737e-01  4.33490e-02  3.98229e-04  9.06930e-03  4.14975e-02  9.14189e-03  4.47301e-01  1.43662e-03  4.11016e-02  3.95812e-04
1170.931  4.48611e-01  4.42701e-02  3.94067e-04  9.32201e-03  4.14855e-02  9.30754e-03  4.47188e-01  1.42270e-03  4.10913e-02  3.94224e-04
1176.869  4.38588e-01  4.38174e-02  3.80701e-04  9.25964e-03  4.05580e-02  9.19953e-03  4.37214e-01  1.37412e-03  4.01749e-02  3.83229e-04
1182.792  4.30326e-01  4.17573e-02  3.68871e-04  8.76600e-03  3.97859e-02  8.78787e-03  4.28991e-01  1.33473e-03  3.94192e-02  3.66674e-04
1188.701  4.25695e-01  4.14091e-02  3.60632e-04  8.68445e-03  3.93554e-02  8.72064e-03  4.24401e-01  1.29406e-03  3.89974e-02  3.57963e-04
1194.595  4.29267e-01  4.25612e-02  3.59784e-04  8.92680e-03  3.96877e-02  8.96855e-03  4.27974e-01  1.29289e-03  3.93258e-02  3.61867e-04
1200.475  4.18039e-01  4.09659e-02  3.46072e-04  8.57493e-03  3.86435e-02  8.63347e-03  4.16810e-01  1.22838e-03  3.83000e-02  3.43598e-04
1206.341  4.17736e-01  4.19981e-02  3.42146e-04  8.87296e-03  3.86126e-02  8.81556e-03  4.16507e-01  1.22903e-03  3.82721e-02  3.40467e-04
1212.193  4.13048e-01  4.13828e-02  3.34235e-04  8.74348e-03  3.81795e-02  8.69227e-03  4.11841e-01  1.20744e-03  3.78433e-02  3.36144e-04
1218.030  4.12726e-01  4.27404e-02  3.30446e-04  9.12795e-03  3.81488e-02  8.93127e-03  4.11530e-01  1.19630e-03  3.78148e-02  3.34095e-04
1223.854  4.08234e-01  4.27666e-02  3.23228e-04  9.16291e-03  3.77334e-02  8.92549e-03  4.07058e-01  1.17512e-03  3.74039e-02  3.29546e-04
1229.663  4.04645e-01  4.34829e-02  3.17431e-04  9.39041e-03  3.74039e-02  9.04231e-03  4.03494e-01  1.15014e-03  3.70764e-02  3.27516e-04
