 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 405.248    1.03103e-01    1.03414e-01   -3.11185e-04
 406.081    1.01722e-01    1.01952e-01   -2.30309e-04
 406.913    1.02006e-01    1.02042e-01   -3.62473e-05
 407.746    1.03564e-01    1.03517e-01    4.66246e-05
 408.578    1.05466e-01    1.05096e-01    3.69818e-04
 409.411    1.06297e-01    1.05960e-01    3.37450e-04
 410.243    1.07164e-01    1.06783e-01    3.81037e-04
 411.075    1.07711e-01    1.08145e-01   -4.33780e-04
 411.907    1.09135e-01    1.09205e-01   -7.00421e-05
 412.739    1.09072e-01    1.09176e-01   -1.03649e-04
 413.571    1.08617e-01    1.08645e-01   -2.81361e-05
 414.403    1.08345e-01    1.08462e-01   -1.17284e-04
 415.235    1.08395e-01    1.08429e-01   -3.37843e-05
 416.067    1.07974e-01    1.07782e-01    1.92005e-04
 416.899    1.06167e-01    1.06276e-01   -1.08843e-04
 417.730    1.04235e-01    1.04235e-01    2.31174e-07
 418.562    1.02532e-01    1.02118e-01    4.13502e-04
 419.393    1.00794e-01    1.00620e-01    1.74210e-04
 420.225    1.00232e-01    1.00337e-01   -1.04635e-04
 421.056    1.00308e-01    1.00519e-01   -2.11180e-04
 421.888    9.95359e-02    9.95746e-02   -3.86800e-05
 422.719    9.75460e-02    9.75110e-02    3.49599e-05
 423.550    9.60932e-02    9.59182e-02    1.74951e-04
 424.382    9.56037e-02    9.54151e-02    1.88578e-04
 425.213    9.52164e-02    9.49896e-02    2.26782e-04
 426.044    9.39734e-02    9.36753e-02    2.98146e-04
 426.875    9.12735e-02    9.13098e-02   -3.63019e-05
 427.706    8.81265e-02    8.77604e-02    3.66055e-04
 428.537    8.30758e-02    8.28188e-02    2.57001e-04
 429.368    7.74284e-02    7.76291e-02   -2.00733e-04
 430.199    7.54554e-02    7.52618e-02    1.93563e-04
 431.030    7.83603e-02    7.80391e-02    3.21202e-04
 431.860    8.37621e-02    8.41701e-02   -4.08032e-04
 432.691    8.95156e-02    8.94195e-02    9.61134e-05
 433.522    9.21905e-02    9.21537e-02    3.67845e-05
 434.352    9.41657e-02    9.41222e-02    4.34809e-05
 435.183    9.68893e-02    9.67061e-02    1.83234e-04
 436.013    9.87305e-02    9.89606e-02   -2.30087e-04
 436.844    9.95439e-02    9.93156e-02    2.28254e-04
 437.674    9.81689e-02    9.78474e-02    3.21466e-04
 438.504    9.65115e-02    9.63694e-02    1.42082e-04
 439.335    9.62115e-02    9.64822e-02   -2.70729e-04
 440.165    9.83271e-02    9.81356e-02    1.91541e-04
 440.995    1.00480e-01    1.00273e-01    2.07063e-04
 441.825    1.02174e-01    1.02074e-01    1.00457e-04
 442.655    1.03248e-01    1.03250e-01   -1.99714e-06
 443.486    1.03644e-01    1.03790e-01   -1.46390e-04
 444.316    1.03495e-01    1.03787e-01   -2.92140e-04
 445.146    1.03486e-01    1.03571e-01   -8.49746e-05
 445.976    1.04040e-01    1.03906e-01    1.33582e-04
 446.805    1.05092e-01    1.05349e-01   -2.57159e-04
 447.635    1.07341e-01    1.07483e-01   -1.42457e-04
 448.465    1.09213e-01    1.09567e-01   -3.53960e-04
 449.295    1.11212e-01    1.11394e-01   -1.81706e-04
 450.125    1.13150e-01    1.12774e-01    3.75935e-04
 450.954    1.12983e-01    1.12966e-01    1.67686e-05
 451.784    1.11696e-01    1.11564e-01    1.31683e-04
 452.613    1.09752e-01    1.09530e-01    2.22030e-04
 453.443    1.08504e-01    1.08373e-01    1.31230e-04
 454.273    1.08690e-01    1.08569e-01    1.21478e-04
 455.102    1.09510e-01    1.09447e-01    6.26949e-05
 455.931    1.10266e-01    1.10186e-01    8.00030e-05
 456.761    1.10126e-01    1.10361e-01   -2.35356e-04
 457.590    1.10150e-01    1.09980e-01    1.69655e-04
 458.420    1.09378e-01    1.09370e-01    7.52108e-06
 459.249    1.08702e-01    1.08931e-01   -2.28748e-04
 460.078    1.08557e-01    1.08838e-01   -2.81176e-04
