 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 894.195    1.93091e-02    1.91516e-02    1.57519e-04
 900.842    1.52421e-02    1.54385e-02   -1.96385e-04
 907.472    1.61462e-02    1.60288e-02    1.17412e-04
 914.084    1.49339e-02    1.53003e-02   -3.66446e-04
 920.678    1.69427e-02    1.67872e-02    1.55476e-04
 927.255    1.52200e-02    1.51052e-02    1.14779e-04
 933.815    9.45342e-03    9.70730e-03   -2.53879e-04
 940.358    1.14961e-02    1.14925e-02    3.58167e-06
 946.883    1.05012e-02    1.05677e-02   -6.65203e-05
 953.391    1.10872e-02    1.10215e-02    6.57270e-05
 959.883    1.20043e-02    1.20921e-02   -8.78285e-05
 966.357    1.30632e-02    1.31689e-02   -1.05683e-04
 972.814    1.42760e-02    1.43050e-02   -2.90042e-05
 979.255    1.46338e-02    1.44500e-02    1.83805e-04
 985.679    1.52262e-02    1.55447e-02   -3.18458e-04
 992.086    1.57522e-02    1.58105e-02   -5.83043e-05
 998.476    1.57957e-02    1.56128e-02    1.82880e-04
1004.850    1.46870e-02    1.46995e-02   -1.25174e-05
1011.208    1.50213e-02    1.48928e-02    1.28525e-04
1017.548    1.46491e-02    1.49163e-02   -2.67178e-04
1023.873    1.43289e-02    1.44190e-02   -9.01065e-05
1030.181    1.42850e-02    1.45074e-02   -2.22416e-04
1036.473    1.42652e-02    1.42554e-02    9.76120e-06
1042.749    1.40064e-02    1.39430e-02    6.34445e-05
1049.009    1.36117e-02    1.39522e-02   -3.40489e-04
1055.253    1.35603e-02    1.36101e-02   -4.97979e-05
1061.481    1.33315e-02    1.31892e-02    1.42300e-04
1067.693    1.27004e-02    1.25275e-02    1.72860e-04
1073.889    1.22996e-02    1.23498e-02   -5.02476e-05
1080.069    1.21573e-02    1.19941e-02    1.63193e-04
1086.234    1.12857e-02    1.13922e-02   -1.06483e-04
1092.383    1.08360e-02    1.09574e-02   -1.21388e-04
1098.516    9.56253e-03    9.63892e-03   -7.63909e-05
1104.634    9.14928e-03    9.09580e-03    5.34808e-05
1110.737    8.62309e-03    8.66109e-03   -3.80020e-05
1116.824    6.58062e-03    6.54535e-03    3.52720e-05
1122.896    5.38040e-03    5.52715e-03   -1.46745e-04
1128.953    5.75982e-03    5.74165e-03    1.81660e-05
1134.995    5.52250e-03    5.50861e-03    1.38912e-05
1141.021    6.44368e-03    6.29052e-03    1.53159e-04
1147.033    5.93571e-03    5.90820e-03    2.75144e-05
1153.030    6.39437e-03    6.40633e-03   -1.19587e-05
1159.012    8.07076e-03    7.87165e-03    1.99111e-04
1164.979    9.05380e-03    9.06685e-03   -1.30519e-05
1170.931    9.17276e-03    9.31955e-03   -1.46788e-04
1176.869    9.17735e-03    9.25668e-03   -7.93346e-05
1182.792    8.99411e-03    8.76282e-03    2.31293e-04
1188.701    8.56180e-03    8.68122e-03   -1.19422e-04
1194.595    8.96093e-03    8.92322e-03    3.77052e-05
1200.475    8.64488e-03    8.57121e-03    7.36660e-05
1206.341    8.68159e-03    8.86944e-03   -1.87848e-04
1212.193    8.78356e-03    8.74009e-03    4.34699e-05
1218.030    9.14277e-03    9.12428e-03    1.84865e-05
1223.854    8.68472e-03    9.15916e-03   -4.74442e-04
1229.663    9.58032e-03    9.38652e-03    1.93799e-04
1235.458    9.29170e-03    9.47431e-03   -1.82607e-04
1241.240    9.28617e-03    9.47581e-03   -1.89641e-04
1247.008    9.31071e-03    9.39187e-03   -8.11628e-05
1252.762    9.14762e-03    9.00572e-03    1.41898e-04
1258.503    8.33703e-03    8.42630e-03   -8.92710e-05
1264.230    7.80589e-03    7.74896e-03    5.69270e-05
1269.944    7.86321e-03    7.70443e-03    1.58776e-04
1275.644    8.27564e-03    8.03248e-03    2.43165e-04
1281.331    7.58508e-03    7.71756e-03   -1.32476e-04
1287.004    8.26213e-03    8.14834e-03    1.13787e-04
1292.665    7.59772e-03    7.83508e-03   -2.37363e-04
1298.312    7.47518e-03    7.38389e-03    9.12912e-05
1303.947    6.83512e-03    6.92217e-03   -8.70521e-05
1309.568    6.68014e-03    6.52296e-03    1.57176e-04
1315.177    5.80910e-03    5.95785e-03   -1.48749e-04
1320.772    5.53922e-03    5.47025e-03    6.89717e-05
1326.355    5.23860e-03    5.24291e-03   -4.31344e-06
1331.926    4.17420e-03    4.15996e-03    1.42396e-05
1337.483    4.42942e-03    4.41958e-03    9.83868e-06
1343.029    4.25779e-03    4.20749e-03    5.03029e-05
1348.562    3.32415e-03    3.32330e-03    8.49103e-07
1354.082    2.73061e-03    2.73966e-03   -9.05039e-06
1359.590    2.02398e-03    2.01563e-03    8.35379e-06
1365.086    2.03826e-03    1.99197e-03    4.62944e-05
1370.570    2.24316e-03    2.20977e-03    3.33932e-05
1376.042    2.71602e-03    2.66862e-03    4.74044e-05
1381.502    1.91202e-03    1.98865e-03   -7.66309e-05
1386.950    2.50695e-03    2.44415e-03    6.27957e-05
1392.386    2.48869e-03    2.47484e-03    1.38455e-05
1397.810    2.52202e-03    2.51960e-03    2.41726e-06
1403.223    2.53511e-03    2.55977e-03   -2.46639e-05
1408.624    2.62806e-03    2.63323e-03   -5.16968e-06
1414.014    2.80223e-03    2.75460e-03    4.76284e-05
1419.392    2.76135e-03    2.78648e-03   -2.51343e-05
1424.759    2.79061e-03    2.75313e-03    3.74820e-05
1430.115    2.74113e-03    2.67235e-03    6.87823e-05
1435.459    2.56717e-03    2.60146e-03   -3.42936e-05
1440.792    2.58659e-03    2.57716e-03    9.42623e-06
1446.114    2.62611e-03    2.60698e-03    1.91342e-05
1451.426    2.59188e-03    2.57489e-03    1.69916e-05
1456.726    2.82178e-03    2.83090e-03   -9.11728e-06
1462.016    2.63515e-03    2.60708e-03    2.80720e-05
1467.294    2.35835e-03    2.35854e-03   -1.86591e-07
1472.562    2.41422e-03    2.36369e-03    5.05302e-05
1477.820    2.43085e-03    2.40342e-03    2.74339e-05
1483.067    2.47475e-03    2.43835e-03    3.63999e-05
1488.304    2.65319e-03    2.63091e-03    2.22806e-05
1493.530    3.25263e-03    3.23185e-03    2.07844e-05
1498.746    3.62882e-03    3.62763e-03    1.19365e-06
1503.952    3.45361e-03    3.44724e-03    6.36723e-06
1509.148    3.99107e-03    3.96400e-03    2.70724e-05
1514.333    4.14123e-03    4.13006e-03    1.11687e-05
1519.509    4.17005e-03    4.19350e-03   -2.34494e-05
1524.675    4.43842e-03    4.39657e-03    4.18454e-05
1529.831    4.30630e-03    4.29528e-03    1.10191e-05
1534.978    4.22885e-03    4.18659e-03    4.22650e-05
1540.114    4.24195e-03    4.28494e-03   -4.29873e-05
1545.242    4.39429e-03    4.38720e-03    7.08684e-06
1550.360    4.38538e-03    4.39080e-03   -5.41555e-06
1555.468    4.28725e-03    4.26335e-03    2.39007e-05
1560.567    4.48567e-03    4.45664e-03    2.90267e-05
1565.657    4.28946e-03    4.28705e-03    2.40766e-06
1570.738    4.17585e-03    4.20210e-03   -2.62467e-05
1575.809    4.14675e-03    4.09581e-03    5.09383e-05
1580.872    4.08328e-03    4.12935e-03   -4.60667e-05
1585.926    4.25327e-03    4.19320e-03    6.00726e-05
1590.971    4.12396e-03    4.11546e-03    8.49683e-06
1596.007    4.26183e-03    4.23903e-03    2.27963e-05
1601.035    4.14010e-03    4.15302e-03   -1.29153e-05
1606.054    4.27756e-03    4.29740e-03   -1.98427e-05
1611.064    4.13460e-03    4.10760e-03    2.70022e-05
1616.066    4.13045e-03    4.07571e-03    5.47363e-05
1621.060    4.26293e-03    4.23004e-03    3.28949e-05
1626.045    4.38602e-03    4.37402e-03    1.20044e-05
1631.023    4.35377e-03    4.34648e-03    7.29291e-06
1635.992    4.07694e-03    4.04699e-03    2.99493e-05
1640.954    3.72468e-03    3.75431e-03   -2.96279e-05
1645.907    4.03358e-03    4.03840e-03   -4.81812e-06
1650.852    4.06084e-03    4.04229e-03    1.85523e-05
1655.790    4.05124e-03    4.05953e-03   -8.29335e-06
1660.720    4.01698e-03    4.02000e-03   -3.02328e-06
1665.643    3.75799e-03    3.75336e-03    4.63043e-06
1670.558    3.92310e-03    3.89978e-03    2.33239e-05
1675.466    4.02762e-03    4.04464e-03   -1.70215e-05
1680.366    3.86247e-03    3.87107e-03   -8.59529e-06
1685.259    3.94654e-03    3.95652e-03   -9.98264e-06
1690.145    3.82839e-03    3.83552e-03   -7.13085e-06
1695.024    3.79700e-03    3.86375e-03   -6.67516e-05
1699.896    3.59480e-03    3.64786e-03   -5.30556e-05
1704.761    3.58092e-03    3.59378e-03   -1.28620e-05
1709.619    3.60553e-03    3.56630e-03    3.92269e-05
1714.471    3.49725e-03    3.49380e-03    3.45117e-06
1719.315    3.39724e-03    3.37553e-03    2.17142e-05
1724.153    3.53737e-03    3.57530e-03   -3.79330e-05
1728.985    3.91144e-03    3.88133e-03    3.01106e-05
1733.811    3.35961e-03    3.37816e-03   -1.85521e-05
1738.630    3.22585e-03    3.22041e-03    5.43560e-06
1743.442    3.05571e-03    3.04149e-03    1.42210e-05
1748.249    2.98940e-03    2.99558e-03   -6.17662e-06
1753.050    2.88235e-03    2.89689e-03   -1.45404e-05
1757.844    2.88173e-03    2.88230e-03   -5.70575e-07
1762.633    2.79381e-03    2.84609e-03   -5.22791e-05
1767.416    2.53086e-03    2.52676e-03    4.10351e-06
1772.193    2.39541e-03    2.40370e-03   -8.28570e-06
1776.965    2.13498e-03    2.11932e-03    1.56552e-05
1781.731    1.98770e-03    1.99018e-03   -2.47755e-06
1786.492    1.93235e-03    1.92588e-03    6.46743e-06
1791.247    1.77639e-03    1.75543e-03    2.09585e-05
1795.997    1.54388e-03    1.55305e-03   -9.16503e-06
1800.742    1.38827e-03    1.39281e-03   -4.53701e-06
1805.481    1.34466e-03    1.33694e-03    7.71627e-06
1810.216    1.27434e-03    1.26510e-03    9.24150e-06
1814.946    1.16314e-03    1.16497e-03   -1.82802e-06
1819.671    1.08002e-03    1.07646e-03    3.56406e-06
1824.391    1.06843e-03    1.07118e-03   -2.74959e-06
