 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 405.248    8.54147e-02    8.55859e-02   -1.71208e-04
 406.081    8.44309e-02    8.43113e-02    1.19565e-04
 406.913    8.43751e-02    8.43155e-02    5.95608e-05
 407.746    8.57010e-02    8.54613e-02    2.39683e-04
 408.578    8.71600e-02    8.66927e-02    4.67332e-04
 409.411    8.72663e-02    8.73346e-02   -6.82589e-05
 410.243    8.79129e-02    8.79442e-02   -3.12971e-05
 411.075    8.92234e-02    8.90027e-02    2.20741e-04
 411.907    8.96160e-02    8.98166e-02   -2.00634e-04
 412.739    8.95117e-02    8.97397e-02   -2.28021e-04
 413.571    8.90058e-02    8.92564e-02   -2.50562e-04
 414.403    8.89797e-02    8.90595e-02   -7.98492e-05
 415.235    8.89330e-02    8.89819e-02   -4.88720e-05
 416.067    8.86521e-02    8.83951e-02    2.56962e-04
 416.899    8.69121e-02    8.70980e-02   -1.85859e-04
 417.730    8.53604e-02    8.53620e-02   -1.56810e-06
 418.562    8.36244e-02    8.35704e-02    5.39998e-05
 419.393    8.20295e-02    8.22928e-02   -2.63262e-04
 420.225    8.20887e-02    8.20150e-02    7.37406e-05
 421.056    8.23788e-02    8.21158e-02    2.62983e-04
 421.888    8.14804e-02    8.12917e-02    1.88722e-04
 422.719    7.96082e-02    7.95461e-02    6.20990e-05
 423.550    7.79520e-02    7.81830e-02   -2.30966e-04
 424.382    7.80425e-02    7.77155e-02    3.27014e-04
 425.213    7.76415e-02    7.73203e-02    3.21175e-04
 426.044    7.60835e-02    7.62050e-02   -1.21463e-04
 426.875    7.40304e-02    7.42351e-02   -2.04734e-04
 427.706    7.14383e-02    7.13048e-02    1.33544e-04
 428.537    6.72821e-02    6.72479e-02    3.42308e-05
 429.368    6.29627e-02    6.29958e-02   -3.30877e-05
 430.199    6.08753e-02    6.10412e-02   -1.65886e-04
 431.030    6.32350e-02    6.32617e-02   -2.67010e-05
 431.860    6.83984e-02    6.81914e-02    2.07013e-04
 432.691    7.24646e-02    7.23895e-02    7.50536e-05
 433.522    7.45111e-02    7.45412e-02   -3.00654e-05
 434.352    7.59717e-02    7.60760e-02   -1.04336e-04
 435.183    7.84189e-02    7.81131e-02    3.05808e-04
 436.013    8.00744e-02    7.98840e-02    1.90374e-04
 436.844    8.01545e-02    8.01189e-02    3.56233e-05
 437.674    7.88762e-02    7.88820e-02   -5.82702e-06
 438.504    7.79451e-02    7.76392e-02    3.05910e-04
 439.335    7.78668e-02    7.76819e-02    1.84911e-04
 440.165    7.91402e-02    7.89667e-02    1.73520e-04
 440.995    8.06851e-02    8.06371e-02    4.79573e-05
 441.825    8.22529e-02    8.20290e-02    2.23918e-04
 442.655    8.28197e-02    8.29104e-02   -9.06873e-05
 443.486    8.33922e-02    8.32758e-02    1.16369e-04
 444.316    8.35662e-02    8.32056e-02    3.60617e-04
 445.146    8.29315e-02    8.29670e-02   -3.55454e-05
 445.976    8.28353e-02    8.31769e-02   -3.41614e-04
 446.805    8.40247e-02    8.42794e-02   -2.54670e-04
 447.635    8.58144e-02    8.59372e-02   -1.22752e-04
 448.465    8.75924e-02    8.75568e-02    3.55566e-05
 449.295    8.92981e-02    8.89694e-02    3.28687e-04
 450.125    9.00221e-02    9.00190e-02    3.13973e-06
 450.954    8.96630e-02    9.01148e-02   -4.51833e-04
 451.784    8.88203e-02    8.89348e-02   -1.14540e-04
 452.613    8.73468e-02    8.72511e-02    9.56535e-05
 453.443    8.60911e-02    8.62726e-02   -1.81492e-04
 454.273    8.66516e-02    8.63802e-02    2.71352e-04
 455.102    8.73146e-02    8.70380e-02    2.76632e-04
 455.931    8.76838e-02    8.75853e-02    9.84893e-05
 456.761    8.74529e-02    8.76837e-02   -2.30787e-04
 457.590    8.73096e-02    8.73382e-02   -2.85745e-05
 458.420    8.67271e-02    8.68094e-02   -8.22864e-05
 459.249    8.65343e-02    8.64181e-02    1.16216e-04
 460.078    8.63166e-02    8.63035e-02    1.30510e-05
 460.907    8.61468e-02    8.63156e-02   -1.68780e-04
 461.737    8.64482e-02    8.61953e-02    2.52902e-04
 462.566    8.55416e-02    8.58592e-02   -3.17577e-04
 463.395    8.55052e-02    8.54213e-02    8.39298e-05
 464.224    8.50732e-02    8.50258e-02    4.74487e-05
 465.053    8.44911e-02    8.47615e-02   -2.70355e-04
 465.882    8.45547e-02    8.46613e-02   -1.06575e-04
 466.711    8.46022e-02    8.47496e-02   -1.47354e-04
 467.540    8.45736e-02    8.49845e-02   -4.10947e-04
 468.369    8.52092e-02    8.51235e-02    8.57312e-05
 469.198    8.45576e-02    8.49231e-02   -3.65461e-04
 470.027    8.44965e-02    8.44543e-02    4.22211e-05
 470.855    8.28794e-02    8.39776e-02   -1.09815e-03
 471.684    8.32659e-02    8.36310e-02   -3.65129e-04
 472.513    8.29339e-02    8.34287e-02   -4.94762e-04
 473.342    8.37490e-02    8.34019e-02    3.47081e-04
