 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 894.195    1.43317e-02    1.42963e-02    3.54075e-05
 900.842    1.07752e-02    1.07930e-02   -1.78192e-05
 907.472    1.13477e-02    1.13647e-02   -1.69565e-05
 914.084    1.04444e-02    1.06620e-02   -2.17564e-04
 920.678    1.26617e-02    1.23125e-02    3.49225e-04
 927.255    1.04773e-02    1.06826e-02   -2.05288e-04
 933.815    5.28577e-03    5.39583e-03   -1.10061e-04
 940.358    7.36445e-03    7.21517e-03    1.49277e-04
 946.883    6.28697e-03    6.31867e-03   -3.17004e-05
 953.391    6.83159e-03    6.86049e-03   -2.88983e-05
 959.883    8.05488e-03    7.92850e-03    1.26381e-04
 966.357    9.05968e-03    9.09171e-03   -3.20309e-05
 972.814    1.03365e-02    1.02440e-02    9.25357e-05
 979.255    1.02649e-02    1.04502e-02   -1.85266e-04
 985.679    1.16881e-02    1.15675e-02    1.20570e-04
 992.086    1.18591e-02    1.18773e-02   -1.82406e-05
 998.476    1.18421e-02    1.17549e-02    8.71703e-05
1004.850    1.10794e-02    1.10226e-02    5.68129e-05
1011.208    1.10614e-02    1.11370e-02   -7.55582e-05
1017.548    1.11386e-02    1.12345e-02   -9.59112e-05
1023.873    1.08030e-02    1.07437e-02    5.92754e-05
1030.181    1.07453e-02    1.08802e-02   -1.34852e-04
1036.473    1.07034e-02    1.06863e-02    1.70841e-05
1042.749    1.04317e-02    1.03929e-02    3.87558e-05
1049.009    1.06191e-02    1.04572e-02    1.61869e-04
1055.253    1.01606e-02    1.01574e-02    3.23063e-06
1061.481    9.72347e-03    9.82529e-03   -1.01823e-04
1067.693    9.25750e-03    9.21908e-03    3.84248e-05
1073.889    8.98073e-03    9.08274e-03   -1.02008e-04
1080.069    8.94459e-03    8.78042e-03    1.64166e-04
1086.234    8.21000e-03    8.21358e-03   -3.57949e-06
1092.383    7.89822e-03    7.87520e-03    2.30212e-05
1098.516    6.60825e-03    6.60536e-03    2.89086e-06
1104.634    6.05990e-03    6.05968e-03    2.16032e-07
1110.737    5.61582e-03    5.66044e-03   -4.46170e-05
1116.824    3.60033e-03    3.63499e-03   -3.46572e-05
1122.896    2.74998e-03    2.76144e-03   -1.14628e-05
1128.953    2.93070e-03    2.96804e-03   -3.73398e-05
1134.995    2.73571e-03    2.80452e-03   -6.88078e-05
1141.021    3.54297e-03    3.51787e-03    2.50967e-05
1147.033    3.10716e-03    3.16365e-03   -5.64913e-05
1153.030    3.66799e-03    3.66620e-03    1.78979e-06
1159.012    5.07933e-03    5.16446e-03   -8.51309e-05
1164.979    6.16567e-03    6.38024e-03   -2.14574e-04
1170.931    6.62308e-03    6.63478e-03   -1.16987e-05
1176.869    6.77871e-03    6.63702e-03    1.41694e-04
1182.792    6.14132e-03    6.19805e-03   -5.67304e-05
1188.701    6.35738e-03    6.13863e-03    2.18749e-04
1194.595    6.24595e-03    6.35127e-03   -1.05320e-04
1200.475    6.07356e-03    6.07660e-03   -3.04341e-06
1206.341    6.23044e-03    6.38133e-03   -1.50888e-04
1212.193    6.28654e-03    6.28281e-03    3.73406e-06
1218.030    6.56481e-03    6.68152e-03   -1.16707e-04
1223.854    6.75358e-03    6.74813e-03    5.45232e-06
1229.663    7.28942e-03    7.00532e-03    2.84098e-04
1235.458    7.08791e-03    7.11902e-03   -3.11084e-05
1241.240    7.12639e-03    7.15907e-03   -3.26812e-05
1247.008    7.07841e-03    7.11247e-03   -3.40616e-05
1252.762    6.86023e-03    6.76224e-03    9.79861e-05
1258.503    6.35018e-03    6.21816e-03    1.32024e-04
1264.230    5.54562e-03    5.60641e-03   -6.07874e-05
1269.944    5.65127e-03    5.59353e-03    5.77378e-05
1275.644    6.06270e-03    5.89887e-03    1.63835e-04
1281.331    5.56958e-03    5.72242e-03   -1.52841e-04
1287.004    6.11726e-03    6.06196e-03    5.53010e-05
1292.665    5.71443e-03    5.74486e-03   -3.04300e-05
1298.312    5.21674e-03    5.29637e-03   -7.96310e-05
1303.947    4.82668e-03    4.86626e-03   -3.95829e-05
1309.568    4.50836e-03    4.47878e-03    2.95783e-05
1315.177    3.99861e-03    3.97752e-03    2.10890e-05
1320.772    3.50818e-03    3.47779e-03    3.03933e-05
1326.355    3.35271e-03    3.27780e-03    7.49098e-05
1331.926    2.30205e-03    2.26072e-03    4.13317e-05
1337.483    2.49493e-03    2.50309e-03   -8.16478e-06
1343.029    2.30102e-03    2.29315e-03    7.87098e-06
1348.562    1.57464e-03    1.60114e-03   -2.64956e-05
1354.082    1.30742e-03    1.30735e-03    7.31314e-08
1359.590    9.61296e-04    9.65346e-04   -4.04982e-06
1365.086    9.31489e-04    9.54650e-04   -2.31613e-05
1370.570    1.06994e-03    1.05636e-03    1.35816e-05
1376.042    1.28239e-03    1.27249e-03    9.90381e-06
1381.502    9.43217e-04    9.52392e-04   -9.17505e-06
1386.950    1.16302e-03    1.16602e-03   -2.99686e-06
1392.386    1.17059e-03    1.18007e-03   -9.47793e-06
1397.810    1.17569e-03    1.20097e-03   -2.52804e-05
1403.223    1.19237e-03    1.22057e-03   -2.82030e-05
