 lambda   Irr_dw       Irr_up       Rad_dw       Rad_up       Act_dw       Act_up       Irr_dw_dir   Irr_up_diff  Act_dw_dir   Act_up_diff
 405.248  1.40797e+00  4.21359e-01  2.81902e-02  1.03392e-01  1.48645e-01  7.65062e-02  1.27819e+00  1.29782e-01  1.17455e-01  3.11902e-02
 406.081  1.39244e+00  4.15574e-01  2.76580e-02  1.01930e-01  1.46892e-01  7.54793e-02  1.26511e+00  1.27332e-01  1.16253e-01  3.06394e-02
 406.913  1.39832e+00  4.16140e-01  2.75526e-02  1.02021e-01  1.47398e-01  7.56075e-02  1.27148e+00  1.26840e-01  1.16838e-01  3.05594e-02
 407.746  1.42325e+00  4.22361e-01  2.78254e-02  1.03495e-01  1.49912e-01  7.67640e-02  1.29517e+00  1.28084e-01  1.19015e-01  3.08973e-02
 408.578  1.44966e+00  4.29018e-01  2.81292e-02  1.05074e-01  1.52584e-01  7.80002e-02  1.32019e+00  1.29473e-01  1.21314e-01  3.12694e-02
 409.411  1.46628e+00  4.32765e-01  2.82388e-02  1.05939e-01  1.54223e-01  7.87072e-02  1.33631e+00  1.29976e-01  1.22795e-01  3.14273e-02
 410.243  1.48232e+00  4.36338e-01  2.83293e-02  1.06761e-01  1.55796e-01  7.93820e-02  1.35192e+00  1.30400e-01  1.24230e-01  3.15663e-02
 411.075  1.50572e+00  4.42107e-01  2.85581e-02  1.08122e-01  1.58141e-01  8.04545e-02  1.37425e+00  1.31465e-01  1.26282e-01  3.18597e-02
 411.907  1.52471e+00  4.46627e-01  2.87064e-02  1.09180e-01  1.60025e-01  8.12982e-02  1.39255e+00  1.32155e-01  1.27964e-01  3.20618e-02
 412.739  1.52829e+00  4.46676e-01  2.85649e-02  1.09149e-01  1.60291e-01  8.13259e-02  1.39678e+00  1.31501e-01  1.28353e-01  3.19387e-02
 413.571  1.52466e+00  4.44653e-01  2.82865e-02  1.08617e-01  1.59800e-01  8.09746e-02  1.39445e+00  1.30207e-01  1.28139e-01  3.16618e-02
 414.403  1.52585e+00  4.44046e-01  2.80979e-02  1.08432e-01  1.59814e-01  8.08806e-02  1.39653e+00  1.29323e-01  1.28329e-01  3.14853e-02
 415.235  1.52928e+00  4.44070e-01  2.79550e-02  1.08397e-01  1.60065e-01  8.09030e-02  1.40063e+00  1.28654e-01  1.28706e-01  3.13595e-02
 416.067  1.52430e+00  4.41613e-01  2.76633e-02  1.07749e-01  1.59438e-01  8.04756e-02  1.39701e+00  1.27292e-01  1.28373e-01  3.10649e-02
 416.899  1.50740e+00  4.35662e-01  2.71595e-02  1.06242e-01  1.57565e-01  7.94136e-02  1.38248e+00  1.24917e-01  1.27038e-01  3.05271e-02
 417.730  1.48288e+00  4.27521e-01  2.65245e-02  1.04200e-01  1.54899e-01  7.79525e-02  1.36099e+00  1.21891e-01  1.25064e-01  2.98357e-02
 418.562  1.45694e+00  4.19038e-01  2.58701e-02  1.02083e-01  1.52087e-01  7.64264e-02  1.33815e+00  1.18789e-01  1.22964e-01  2.91224e-02
 419.393  1.43935e+00  4.13044e-01  2.53673e-02  1.00583e-01  1.50150e-01  7.53513e-02  1.32288e+00  1.16477e-01  1.21561e-01  2.85891e-02
 420.225  1.43887e+00  4.12013e-01  2.51692e-02  1.00301e-01  1.50001e-01  7.51795e-02  1.32323e+00  1.15647e-01  1.21593e-01  2.84071e-02
 421.056  1.44493e+00  4.12878e-01  2.50943e-02  1.00481e-01  1.50537e-01  7.53537e-02  1.32956e+00  1.15373e-01  1.22176e-01  2.83610e-02
 421.888  1.43497e+00  4.09141e-01  2.47497e-02  9.95379e-02  1.49407e-01  7.46897e-02  1.32119e+00  1.13785e-01  1.21406e-01  2.80002e-02
 422.719  1.40920e+00  4.00834e-01  2.41339e-02  9.74758e-02  1.46629e-01  7.31940e-02  1.29831e+00  1.10893e-01  1.19304e-01  2.73249e-02
 423.550  1.39030e+00  3.94468e-01  2.36358e-02  9.58845e-02  1.44565e-01  7.20531e-02  1.28175e+00  1.08544e-01  1.17782e-01  2.67825e-02
 424.382  1.38680e+00  3.92552e-01  2.34048e-02  9.53825e-02  1.44107e-01  7.17225e-02  1.27932e+00  1.07482e-01  1.17558e-01  2.65488e-02
 425.213  1.38397e+00  3.90922e-01  2.31924e-02  9.49581e-02  1.43725e-01  7.14408e-02  1.27741e+00  1.06560e-01  1.17383e-01  2.63416e-02
 426.044  1.36799e+00  3.85620e-01  2.27656e-02  9.36450e-02  1.41980e-01  7.04870e-02  1.26334e+00  1.04657e-01  1.16090e-01  2.58903e-02
 426.875  1.33661e+00  3.75993e-01  2.20903e-02  9.12810e-02  1.38639e-01  6.87426e-02  1.23502e+00  1.01580e-01  1.13488e-01  2.51512e-02
 427.706  1.28771e+00  3.61489e-01  2.11387e-02  8.77334e-02  1.33489e-01  6.61057e-02  1.19050e+00  9.72074e-02  1.09397e-01  2.40919e-02
 428.537  1.21808e+00  3.41239e-01  1.98616e-02  8.27939e-02  1.26197e-01  6.24164e-02  1.12675e+00  9.13272e-02  1.03539e-01  2.26577e-02
 429.368  1.14447e+00  3.19943e-01  1.85282e-02  7.76063e-02  1.18496e-01  5.85339e-02  1.05929e+00  8.51836e-02  9.73393e-02  2.11571e-02
 430.199  1.11217e+00  3.10248e-01  1.78622e-02  7.52401e-02  1.15072e-01  5.67709e-02  1.03006e+00  8.21083e-02  9.46532e-02  2.04188e-02
 431.030  1.15579e+00  3.21748e-01  1.84139e-02  7.80169e-02  1.19503e-01  5.88854e-02  1.07116e+00  8.46314e-02  9.84305e-02  2.10726e-02
 431.860  1.24953e+00  3.47124e-01  1.97661e-02  8.41466e-02  1.29116e-01  6.35427e-02  1.15870e+00  9.08354e-02  1.06474e-01  2.26418e-02
 432.691  1.33103e+00  3.68940e-01  2.09201e-02  8.93949e-02  1.37461e-01  6.75550e-02  1.23490e+00  9.61290e-02  1.13476e-01  2.39840e-02
 433.522  1.37567e+00  3.80417e-01  2.14795e-02  9.21285e-02  1.41990e-01  6.96774e-02  1.27698e+00  9.86884e-02  1.17344e-01  2.46466e-02
 434.352  1.40890e+00  3.88712e-01  2.18449e-02  9.40966e-02  1.45333e-01  7.12162e-02  1.30855e+00  1.00354e-01  1.20244e-01  2.50890e-02
 435.183  1.45117e+00  3.99522e-01  2.23440e-02  9.66799e-02  1.49605e-01  7.32137e-02  1.34854e+00  1.02629e-01  1.23919e-01  2.56856e-02
 436.013  1.48850e+00  4.08971e-01  2.27675e-02  9.89340e-02  1.53367e-01  7.49618e-02  1.38395e+00  1.04556e-01  1.27173e-01  2.61947e-02
 436.844  1.49739e+00  4.10580e-01  2.27569e-02  9.92892e-02  1.54199e-01  7.52740e-02  1.39290e+00  1.04488e-01  1.27995e-01  2.62034e-02
 437.674  1.47886e+00  4.04655e-01  2.23284e-02  9.78218e-02  1.52206e-01  7.42051e-02  1.37636e+00  1.02498e-01  1.26476e-01  2.57299e-02
 438.504  1.46014e+00  3.98678e-01  2.18942e-02  9.63444e-02  1.50191e-01  7.31263e-02  1.35966e+00  1.00479e-01  1.24941e-01  2.52497e-02
 439.335  1.46537e+00  3.99266e-01  2.18178e-02  9.64571e-02  1.50639e-01  7.32501e-02  1.36526e+00  1.00108e-01  1.25456e-01  2.51835e-02
 440.165  1.49394e+00  4.06224e-01  2.20891e-02  9.81097e-02  1.53487e-01  7.45420e-02  1.39259e+00  1.01342e-01  1.27967e-01  2.55197e-02
 440.995  1.53009e+00  4.15201e-01  2.24714e-02  1.00245e-01  1.57113e-01  7.62062e-02  1.42700e+00  1.03088e-01  1.31128e-01  2.59842e-02
 441.825  1.56154e+00  4.22819e-01  2.27808e-02  1.02045e-01  1.60253e-01  7.76240e-02  1.45704e+00  1.04498e-01  1.33889e-01  2.63642e-02
 442.655  1.58385e+00  4.27878e-01  2.29523e-02  1.03218e-01  1.62453e-01  7.85750e-02  1.47858e+00  1.05272e-01  1.35868e-01  2.65847e-02
 443.486  1.59669e+00  4.30321e-01  2.29832e-02  1.03756e-01  1.63678e-01  7.90473e-02  1.49129e+00  1.05401e-01  1.37036e-01  2.66425e-02
 444.316  1.60125e+00  4.30518e-01  2.28946e-02  1.03752e-01  1.64055e-01  7.91073e-02  1.49627e+00  1.04978e-01  1.37494e-01  2.65609e-02
 445.146  1.60235e+00  4.29810e-01  2.27567e-02  1.03533e-01  1.64077e-01  7.89997e-02  1.49803e+00  1.04326e-01  1.37655e-01  2.64212e-02
 445.976  1.61171e+00  4.31365e-01  2.27348e-02  1.03867e-01  1.64943e-01  7.93061e-02  1.50751e+00  1.04204e-01  1.38527e-01  2.64164e-02
 446.805  1.63796e+00  4.37497e-01  2.29497e-02  1.05308e-01  1.67538e-01  8.04517e-02  1.53279e+00  1.05170e-01  1.40850e-01  2.66880e-02
 447.635  1.67473e+00  4.46483e-01  2.33108e-02  1.07438e-01  1.71209e-01  8.21214e-02  1.56792e+00  1.06810e-01  1.44078e-01  2.71316e-02
 448.465  1.71068e+00  4.55263e-01  2.36571e-02  1.09520e-01  1.74796e-01  8.37532e-02  1.60230e+00  1.08384e-01  1.47237e-01  2.75600e-02
 449.295  1.74273e+00  4.62985e-01  2.39446e-02  1.11346e-01  1.77983e-01  8.51911e-02  1.63304e+00  1.09690e-01  1.50062e-01  2.79211e-02
 450.125  1.76803e+00  4.68867e-01  2.41372e-02  1.12724e-01  1.80478e-01  8.62921e-02  1.65747e+00  1.10558e-01  1.52307e-01  2.81711e-02
 450.954  1.77503e+00  4.69839e-01  2.40811e-02  1.12916e-01  1.81104e-01  8.64915e-02  1.66474e+00  1.10283e-01  1.52975e-01  2.81289e-02
 451.784  1.75719e+00  4.64197e-01  2.36897e-02  1.11516e-01  1.79195e-01  8.54747e-02  1.64872e+00  1.08468e-01  1.51502e-01  2.76931e-02
