 lambda   Irr_dw       Irr_up       Rad_dw       Rad_up       Act_dw       Act_up       Irr_dw_dir   Irr_up_diff  Act_dw_dir   Act_up_diff
 405.248  1.40212e+00  3.51804e-01  2.71648e-02  8.55895e-02  1.47057e-01  6.56590e-02  1.27819e+00  1.23927e-01  1.17455e-01  2.96022e-02
 406.081  1.38668e+00  3.46696e-01  2.66509e-02  8.43148e-02  1.45328e-01  6.47336e-02  1.26511e+00  1.21575e-01  1.16253e-01  2.90752e-02
 406.913  1.39257e+00  3.46870e-01  2.65479e-02  8.43189e-02  1.45833e-01  6.47967e-02  1.27148e+00  1.21092e-01  1.16838e-01  2.89947e-02
 407.746  1.41743e+00  3.51753e-01  2.68095e-02  8.54647e-02  1.48325e-01  6.57403e-02  1.29517e+00  1.22266e-01  1.19015e-01  2.93106e-02
 408.578  1.44377e+00  3.56996e-01  2.71009e-02  8.66960e-02  1.50973e-01  6.67518e-02  1.32019e+00  1.23579e-01  1.21314e-01  2.96590e-02
 409.411  1.46035e+00  3.59813e-01  2.72052e-02  8.73380e-02  1.52600e-01  6.73097e-02  1.33631e+00  1.24046e-01  1.22795e-01  2.98043e-02
 410.243  1.47636e+00  3.62489e-01  2.72912e-02  8.79478e-02  1.54162e-01  6.78400e-02  1.35192e+00  1.24439e-01  1.24230e-01  2.99318e-02
 411.075  1.49970e+00  3.67000e-01  2.75106e-02  8.90067e-02  1.56488e-01  6.87116e-02  1.37425e+00  1.25445e-01  1.26282e-01  3.02060e-02
 411.907  1.51864e+00  3.70488e-01  2.76525e-02  8.98210e-02  1.58357e-01  6.93897e-02  1.39255e+00  1.26093e-01  1.27964e-01  3.03937e-02
 412.739  1.52224e+00  3.70280e-01  2.75155e-02  8.97445e-02  1.58626e-01  6.93730e-02  1.39678e+00  1.25460e-01  1.28353e-01  3.02733e-02
 413.571  1.51867e+00  3.68368e-01  2.72466e-02  8.92616e-02  1.58146e-01  6.90345e-02  1.39445e+00  1.24215e-01  1.28139e-01  3.00072e-02
 414.403  1.51989e+00  3.67632e-01  2.70643e-02  8.90652e-02  1.58165e-01  6.89159e-02  1.39653e+00  1.23363e-01  1.28329e-01  2.98362e-02
 415.235  1.52334e+00  3.67410e-01  2.69260e-02  8.89881e-02  1.58419e-01  6.88955e-02  1.40063e+00  1.22714e-01  1.28706e-01  2.97133e-02
 416.067  1.51841e+00  3.65120e-01  2.66442e-02  8.84016e-02  1.57804e-01  6.84901e-02  1.39701e+00  1.21404e-01  1.28373e-01  2.94303e-02
 416.899  1.50161e+00  3.59926e-01  2.61580e-02  8.71047e-02  1.55955e-01  6.75427e-02  1.38248e+00  1.19126e-01  1.27038e-01  2.89166e-02
 417.730  1.47722e+00  3.52924e-01  2.55456e-02  8.53689e-02  1.53321e-01  6.62560e-02  1.36099e+00  1.16226e-01  1.25064e-01  2.82572e-02
 418.562  1.45140e+00  3.45660e-01  2.49145e-02  8.35776e-02  1.50542e-01  6.49171e-02  1.33815e+00  1.13254e-01  1.22964e-01  2.75775e-02
 419.393  1.43392e+00  3.40476e-01  2.44296e-02  8.23002e-02  1.48630e-01  6.39647e-02  1.32288e+00  1.11040e-01  1.21561e-01  2.70690e-02
