 lambda   Irr_dw       Irr_up       Rad_dw       Rad_up       Act_dw       Act_up       Irr_dw_dir   Irr_up_diff  Act_dw_dir   Act_up_diff
 894.195  7.93683e-01  6.28074e-02  1.44038e-03  1.42623e-02  7.38997e-02  1.35189e-02  7.88344e-01  5.33935e-03  7.24396e-02  1.46016e-03
 900.842  7.60741e-01  4.90635e-02  1.34466e-03  1.07591e-02  7.07339e-02  1.08574e-02  7.56123e-01  4.61835e-03  6.94789e-02  1.25499e-03
 907.472  7.64513e-01  5.11850e-02  1.32566e-03  1.13378e-02  7.10933e-02  1.12507e-02  7.59110e-01  5.40307e-03  6.97534e-02  1.33998e-03
 914.084  7.60958e-01  4.84907e-02  1.29492e-03  1.06392e-02  7.07246e-02  1.07417e-02  7.56045e-01  4.91283e-03  6.94717e-02  1.25287e-03
 920.678  7.36026e-01  5.44280e-02  1.23440e-03  1.22907e-02  6.84374e-02  1.17867e-02  7.31509e-01  4.51723e-03  6.72172e-02  1.22023e-03
 927.255  7.28596e-01  4.80782e-02  1.19446e-03  1.06589e-02  6.76975e-02  1.05789e-02  7.24283e-01  4.31209e-03  6.65532e-02  1.14432e-03
 933.815  7.13573e-01  2.88937e-02  1.13578e-03  5.37507e-03  6.61769e-02  7.00410e-03  7.09573e-01  3.99997e-03  6.52015e-02  9.75370e-04
 940.358  6.99262e-01  3.51550e-02  1.09571e-03  7.19522e-03  6.48909e-02  8.17942e-03  6.95343e-01  3.91883e-03  6.38939e-02  9.97006e-04
 946.883  6.96574e-01  3.19307e-02  1.06892e-03  6.29844e-03  6.46062e-02  7.55908e-03  6.92789e-01  3.78477e-03  6.36592e-02  9.46975e-04
 953.391  6.81420e-01  3.36357e-02  1.02708e-03  6.84069e-03  6.32051e-02  7.84068e-03  6.77771e-01  3.64892e-03  6.22792e-02  9.25837e-04
 959.883  6.82488e-01  3.74477e-02  1.01107e-03  7.90971e-03  6.33120e-02  8.54063e-03  6.78881e-01  3.60734e-03  6.23812e-02  9.30811e-04
 966.357  6.70300e-01  4.16379e-02  9.76558e-04  9.07270e-03  6.21962e-02  9.28266e-03  6.66780e-01  3.52043e-03  6.12693e-02  9.26869e-04
 972.814  6.68014e-01  4.60801e-02  9.56748e-04  1.02233e-02  6.19971e-02  1.01177e-02  6.64536e-01  3.47756e-03  6.10631e-02  9.33966e-04
 979.255  6.58326e-01  4.68248e-02  9.25574e-04  1.04283e-02  6.10955e-02  1.02519e-02  6.54942e-01  3.38500e-03  6.01814e-02  9.14061e-04
 985.679  6.53621e-01  5.11527e-02  9.03685e-04  1.15437e-02  6.06746e-02  1.10905e-02  6.50324e-01  3.29708e-03  5.97571e-02  9.17493e-04
 992.086  6.47058e-01  5.24594e-02  8.78837e-04  1.18567e-02  6.00638e-02  1.13437e-02  6.43839e-01  3.21870e-03  5.91612e-02  9.02590e-04
 998.476  6.40945e-01  5.19988e-02  8.52261e-04  1.17467e-02  5.94861e-02  1.12509e-02  6.37821e-01  3.12413e-03  5.86082e-02  8.77901e-04
1004.850  6.12308e-01  4.88035e-02  7.98053e-04  1.10157e-02  5.68157e-02  1.05785e-02  6.09346e-01  2.96129e-03  5.59918e-02  8.23904e-04
1011.208  6.24260e-01  4.93491e-02  7.96443e-04  1.11265e-02  5.79101e-02  1.07091e-02  6.21353e-01  2.90631e-03  5.70951e-02  8.15084e-04
1017.548  6.11564e-01  4.95052e-02  7.64686e-04  1.12200e-02  5.67263e-02  1.06966e-02  6.08774e-01  2.78974e-03  5.59392e-02  7.87146e-04
1023.873  6.07598e-01  4.77519e-02  7.43165e-04  1.07300e-02  5.63439e-02  1.03851e-02  6.04887e-01  2.71104e-03  5.55820e-02  7.61915e-04
1030.181  5.99606e-01  4.82187e-02  7.18234e-04  1.08690e-02  5.55965e-02  1.04547e-02  5.96974e-01  2.63169e-03  5.48549e-02  7.41592e-04
1036.473  5.87914e-01  4.74861e-02  6.90079e-04  1.06702e-02  5.45031e-02  1.03027e-02  5.85396e-01  2.51911e-03  5.37909e-02  7.12171e-04
1042.749  5.82804e-01  4.63942e-02  6.69270e-04  1.03740e-02  5.40184e-02  1.01019e-02  5.80347e-01  2.45614e-03  5.33271e-02  6.91237e-04
1049.009  5.76363e-01  4.62362e-02  6.48640e-04  1.04363e-02  5.34088e-02  1.00144e-02  5.74000e-01  2.36298e-03  5.27439e-02  6.64963e-04
1055.253  5.69274e-01  4.49484e-02  6.25377e-04  1.01388e-02  5.27391e-02  9.74429e-03  5.66993e-01  2.28135e-03  5.21000e-02  6.39155e-04
1061.481  5.55624e-01  4.33549e-02  5.98945e-04  9.80625e-03  5.14612e-02  9.38657e-03  5.53444e-01  2.17894e-03  5.08551e-02  6.06090e-04
1067.693  5.44926e-01  4.09933e-02  5.79143e-04  9.20044e-03  5.04589e-02  8.93063e-03  5.42834e-01  2.09271e-03  4.98800e-02  5.78820e-04
1073.889  5.38796e-01  4.02178e-02  5.65468e-04  9.06347e-03  4.98877e-02  8.75741e-03  5.36749e-01  2.04709e-03  4.93209e-02  5.66812e-04
1080.069  5.29971e-01  3.88395e-02  5.49060e-04  8.76018e-03  4.90639e-02  8.46617e-03  5.27986e-01  1.98454e-03  4.85157e-02  5.48166e-04
1086.234  5.23256e-01  3.68254e-02  5.35958e-04  8.19294e-03  4.84331e-02  8.09408e-03  5.21326e-01  1.92936e-03  4.79037e-02  5.29294e-04
1092.383  5.10972e-01  3.52059e-02  5.15725e-04  7.85591e-03  4.72867e-02  7.72232e-03  5.09072e-01  1.90048e-03  4.67777e-02  5.08937e-04
1098.516  5.02328e-01  3.03579e-02  5.00113e-04  6.58950e-03  4.64657e-02  6.79169e-03  5.00378e-01  1.95039e-03  4.59788e-02  4.86893e-04
1104.634  5.03085e-01  2.82837e-02  4.93740e-04  6.04196e-03  4.65272e-02  6.40517e-03  5.01315e-01  1.77037e-03  4.60649e-02  4.62288e-04
1110.737  4.97097e-01  2.67046e-02  4.81742e-04  5.64013e-03  4.59646e-02  6.10383e-03  4.95392e-01  1.70536e-03  4.55207e-02  4.43863e-04
