 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 894.195    1.89216e-02    1.90603e-02   -1.38668e-04
 900.842    1.50900e-02    1.53486e-02   -2.58616e-04
 907.472    1.64397e-02    1.59523e-02    4.87420e-04
 914.084    1.48095e-02    1.52325e-02   -4.23031e-04
 920.678    1.67851e-02    1.67215e-02    6.36060e-05
 927.255    1.52458e-02    1.50360e-02    2.09781e-04
 933.815    9.33342e-03    9.64542e-03   -3.12002e-04
 940.358    1.13287e-02    1.14310e-02   -1.02299e-04
 946.883    1.05816e-02    1.05067e-02    7.48545e-05
 953.391    1.08516e-02    1.09612e-02   -1.09615e-04
 959.883    1.20442e-02    1.20327e-02    1.14720e-05
 966.357    1.33032e-02    1.31096e-02    1.93595e-04
 972.814    1.42936e-02    1.42430e-02    5.05668e-05
 979.255    1.43218e-02    1.43857e-02   -6.38806e-05
 985.679    1.51948e-02    1.54763e-02   -2.81541e-04
 992.086    1.57987e-02    1.57495e-02    4.92496e-05
 998.476    1.55494e-02    1.55787e-02   -2.93055e-05
1004.850    1.44799e-02    1.46680e-02   -1.88116e-04
1011.208    1.48646e-02    1.48527e-02    1.18563e-05
1017.548    1.49729e-02    1.48683e-02    1.04624e-04
1023.873    1.43528e-02    1.43716e-02   -1.87656e-05
1030.181    1.43788e-02    1.44641e-02   -8.53348e-05
1036.473    1.43694e-02    1.41994e-02    1.70024e-04
1042.749    1.37959e-02    1.38840e-02   -8.80709e-05
1049.009    1.38173e-02    1.38939e-02   -7.66454e-05
1055.253    1.36276e-02    1.35516e-02    7.60234e-05
1061.481    1.29254e-02    1.31300e-02   -2.04576e-04
1067.693    1.24213e-02    1.24695e-02   -4.81901e-05
1073.889    1.21394e-02    1.22903e-02   -1.50889e-04
1080.069    1.20180e-02    1.19323e-02    8.57499e-05
1086.234    1.14202e-02    1.13295e-02    9.06820e-05
1092.383    1.10379e-02    1.08976e-02    1.40269e-04
1098.516    9.60043e-03    9.58604e-03    1.43871e-05
1104.634    8.94263e-03    9.04021e-03   -9.75848e-05
1110.737    8.42915e-03    8.60130e-03   -1.72147e-04
1116.824    6.54614e-03    6.49166e-03    5.44772e-05
1122.896    5.47158e-03    5.47806e-03   -6.48439e-06
1128.953    5.50464e-03    5.68868e-03   -1.84039e-04
1134.995    5.57715e-03    5.46028e-03    1.16872e-04
1141.021    6.30053e-03    6.24023e-03    6.02975e-05
1147.033    5.92099e-03    5.85643e-03    6.45611e-05
1153.030    6.51938e-03    6.35317e-03    1.66213e-04
1159.012    7.90391e-03    7.81902e-03    8.48934e-05
1164.979    9.09003e-03    9.01451e-03    7.55162e-05
1170.931    9.32108e-03    9.26684e-03    5.42387e-05
1176.869    9.43703e-03    9.19683e-03    2.40197e-04
1182.792    8.85484e-03    8.69827e-03    1.56569e-04
1188.701    8.50652e-03    8.61200e-03   -1.05480e-04
1194.595    8.58898e-03    8.85036e-03   -2.61383e-04
1200.475    8.55778e-03    8.49924e-03    5.85416e-05
1206.341    8.79053e-03    8.79218e-03   -1.64927e-06
1212.193    8.69242e-03    8.66095e-03    3.14690e-05
1218.030    8.89671e-03    9.04399e-03   -1.47285e-04
1223.854    9.17195e-03    9.07729e-03    9.46648e-05
1229.663    9.65359e-03    9.30145e-03    3.52138e-04
1235.458    9.56224e-03    9.38686e-03    1.75377e-04
1241.240    9.57568e-03    9.38734e-03    1.88345e-04
1247.008    9.42901e-03    9.30427e-03    1.24738e-04
1252.762    9.10877e-03    8.92092e-03    1.87854e-04
1258.503    8.44936e-03    8.34625e-03    1.03106e-04
1264.230    7.14096e-03    7.66891e-03   -5.27946e-04
1269.944    7.27549e-03    7.61980e-03   -3.44306e-04
