 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 894.195    2.99230e-02    2.96777e-02    2.45312e-04
 900.842    2.56681e-02    2.55309e-02    1.37179e-04
 907.472    2.61416e-02    2.61607e-02   -1.90964e-05
 914.084    2.46631e-02    2.53824e-02   -7.19300e-04
 920.678    2.62574e-02    2.65129e-02   -2.55462e-04
 927.255    2.45120e-02    2.47324e-02   -2.20409e-04
 933.815    1.92740e-02    1.90217e-02    2.52321e-04
 940.358    2.09325e-02    2.07909e-02    1.41593e-04
 946.883    2.00656e-02    1.97885e-02    2.77102e-04
 953.391    2.01823e-02    2.00648e-02    1.17496e-04
 959.883    2.09129e-02    2.11521e-02   -2.39225e-04
 966.357    2.18693e-02    2.20482e-02   -1.78876e-04
 972.814    2.29075e-02    2.31455e-02   -2.38009e-04
 979.255    2.30328e-02    2.31579e-02   -1.25087e-04
 985.679    2.40432e-02    2.41871e-02   -1.43923e-04
 992.086    2.40606e-02    2.43471e-02   -2.86466e-04
 998.476    2.41850e-02    2.39998e-02    1.85209e-04
1004.850    2.27178e-02    2.27010e-02    1.67804e-05
1011.208    2.31949e-02    2.30644e-02    1.30468e-04
1017.548    2.25640e-02    2.29225e-02   -3.58548e-04
1023.873    2.23065e-02    2.24097e-02   -1.03208e-04
1030.181    2.23041e-02    2.23889e-02   -8.48193e-05
1036.473    2.18162e-02    2.19957e-02   -1.79533e-04
1042.749    2.16620e-02    2.16469e-02    1.50868e-05
1049.009    2.14415e-02    2.15467e-02   -1.05211e-04
1055.253    2.08440e-02    2.11236e-02   -2.79638e-04
1061.481    2.05690e-02    2.05175e-02    5.14818e-05
1067.693    1.95669e-02    1.97404e-02   -1.73515e-04
1073.889    1.93366e-02    1.94800e-02   -1.43446e-04
1080.069    1.91523e-02    1.90117e-02    1.40605e-04
1086.234    1.80495e-02    1.83338e-02   -2.84335e-04
1092.383    1.75304e-02    1.77007e-02   -1.70309e-04
1098.516    1.62093e-02    1.62780e-02   -6.87206e-05
1104.634    1.54026e-02    1.57418e-02   -3.39249e-04
