 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 894.195    1.42214e-02    1.42773e-02   -5.58802e-05
 900.842    1.08170e-02    1.07741e-02    4.29362e-05
 907.472    1.12738e-02    1.13500e-02   -7.62206e-05
 914.084    1.08692e-02    1.06502e-02    2.19000e-04
 920.678    1.21748e-02    1.23006e-02   -1.25798e-04
 927.255    1.05679e-02    1.06694e-02   -1.01503e-04
 933.815    5.40370e-03    5.38644e-03    1.72562e-05
 940.358    7.12353e-03    7.20443e-03   -8.08975e-05
 946.883    6.34027e-03    6.30859e-03    3.16766e-05
 953.391    6.77370e-03    6.85015e-03   -7.64510e-05
 959.883    8.00871e-03    7.91793e-03    9.07833e-05
 966.357    9.02890e-03    9.08078e-03   -5.18796e-05
 972.814    1.01984e-02    1.02315e-02   -3.30727e-05
 979.255    1.02848e-02    1.04372e-02   -1.52371e-04
 985.679    1.16026e-02    1.15534e-02    4.91787e-05
 992.086    1.19395e-02    1.18646e-02    7.48898e-05
 998.476    1.16515e-02    1.17474e-02   -9.59092e-05
1004.850    1.09828e-02    1.10159e-02   -3.31190e-05
1011.208    1.11747e-02    1.11284e-02    4.63009e-05
1017.548    1.12166e-02    1.12231e-02   -6.54479e-06
1023.873    1.07046e-02    1.07330e-02   -2.84186e-05
1030.181    1.08150e-02    1.08714e-02   -5.63794e-05
1036.473    1.06695e-02    1.06770e-02   -7.46347e-06
1042.749    1.02871e-02    1.03797e-02   -9.26357e-05
1049.009    1.04605e-02    1.04456e-02    1.48927e-05
1055.253    1.01721e-02    1.01460e-02    2.61123e-05
1061.481    9.78539e-03    9.81257e-03   -2.71763e-05
1067.693    9.13888e-03    9.20666e-03   -6.77828e-05
1073.889    9.02357e-03    9.06997e-03   -4.63989e-05
1080.069    8.82789e-03    8.76709e-03    6.08030e-05
1086.234    8.23533e-03    8.20003e-03    3.52967e-05
1092.383    7.84900e-03    7.86234e-03   -1.33443e-05
1098.516    6.73910e-03    6.59468e-03    1.44416e-04
1104.634    6.04669e-03    6.04798e-03   -1.29486e-06
1110.737    5.56347e-03    5.64731e-03   -8.38387e-05
1116.824    3.60175e-03    3.62484e-03   -2.30930e-05
1122.896    2.78976e-03    2.75346e-03    3.63044e-05
1128.953    2.92837e-03    2.95812e-03   -2.97469e-05
1134.995    2.78387e-03    2.79646e-03   -1.25864e-05
1141.021    3.49814e-03    3.50870e-03   -1.05565e-05
1147.033    3.14956e-03    3.15414e-03   -4.57571e-06
1153.030    3.60768e-03    3.65590e-03   -4.82150e-05
1159.012    5.05334e-03    5.15402e-03   -1.00685e-04
1164.979    6.18207e-03    6.36980e-03   -1.87729e-04
1170.931    6.68129e-03    6.62430e-03    5.69855e-05
1176.869    6.63192e-03    6.62465e-03    7.26992e-06
1182.792    6.14986e-03    6.18462e-03   -3.47592e-05
1188.701    6.01163e-03    6.12390e-03   -1.12271e-04
1194.595    6.33783e-03    6.33569e-03    2.14005e-06
1200.475    5.82125e-03    6.06132e-03   -2.40070e-04
1206.341    6.56121e-03    6.36500e-03    1.96213e-04
1212.193    6.27616e-03    6.26638e-03    9.78257e-06
1218.030    6.78502e-03    6.66530e-03    1.19719e-04
1223.854    6.55828e-03    6.73166e-03   -1.73380e-04
1229.663    7.17857e-03    6.98802e-03    1.90554e-04
1235.458    7.02038e-03    7.10123e-03   -8.08492e-05
1241.240    6.83614e-03    7.14117e-03   -3.05032e-04
1247.008    6.71189e-03    7.09507e-03   -3.83178e-04
1252.762    6.67411e-03    6.74559e-03   -7.14823e-05
1258.503    6.27777e-03    6.20244e-03    7.53341e-05
1264.230    5.70538e-03    5.59037e-03    1.15009e-04
