 lambda   Irr_dw       Irr_up       Rad_dw       Rad_up       Act_dw       Act_up       Irr_dw_dir   Irr_up_diff  Act_dw_dir   Act_up_diff
 894.195  7.94139e-01  1.35818e-01  1.49842e-03  2.95446e-02  7.41166e-02  2.63262e-02  7.88344e-01  5.79542e-03  7.24396e-02  1.67699e-03
 900.842  7.61167e-01  1.19588e-01  1.39905e-03  2.54144e-02  7.09304e-02  2.33235e-02  7.56123e-01  5.04408e-03  6.94789e-02  1.45148e-03
 907.472  7.64931e-01  1.21919e-01  1.37886e-03  2.60552e-02  7.12877e-02  2.37451e-02  7.59110e-01  5.82113e-03  6.97534e-02  1.53436e-03
 914.084  7.61364e-01  1.18989e-01  1.34660e-03  2.52885e-02  7.09128e-02  2.32080e-02  7.56045e-01  5.31935e-03  6.94717e-02  1.44109e-03
 920.678  7.36418e-01  1.22229e-01  1.28307e-03  2.64157e-02  6.86207e-02  2.37296e-02  7.31509e-01  4.90911e-03  6.72172e-02  1.40355e-03
 927.255  7.28968e-01  1.15439e-01  1.24152e-03  2.46314e-02  6.78720e-02  2.24955e-02  7.24283e-01  4.68497e-03  6.65532e-02  1.31880e-03
 933.815  7.13909e-01  9.36848e-02  1.17881e-03  1.89598e-02  6.63275e-02  1.84483e-02  7.09573e-01  4.33562e-03  6.52015e-02  1.12600e-03
 940.358  6.99600e-01  1.00207e-01  1.13864e-03  2.06932e-02  6.50469e-02  1.97217e-02  6.95343e-01  4.25780e-03  6.38939e-02  1.15305e-03
 946.883  6.96898e-01  9.62765e-02  1.11006e-03  1.96978e-02  6.47542e-02  1.89578e-02  6.92789e-01  4.10899e-03  6.36592e-02  1.09500e-03
 953.391  6.81734e-01  9.68125e-02  1.06672e-03  1.99671e-02  6.33495e-02  1.90416e-02  6.77771e-01  3.96262e-03  6.22792e-02  1.07027e-03
 959.883  6.82799e-01  1.00754e-01  1.05004e-03  2.10470e-02  6.34564e-02  1.97647e-02  6.78881e-01  3.91775e-03  6.23812e-02  1.07516e-03
 966.357  6.70601e-01  1.03654e-01  1.01402e-03  2.19404e-02  6.23377e-02  2.02612e-02  6.66780e-01  3.82043e-03  6.12693e-02  1.06844e-03
 972.814  6.68307e-01  1.07696e-01  9.93252e-04  2.30312e-02  6.21382e-02  2.09957e-02  6.64536e-01  3.77108e-03  6.10631e-02  1.07508e-03
 979.255  6.58610e-01  1.07475e-01  9.60715e-04  2.30382e-02  6.12329e-02  2.09459e-02  6.54942e-01  3.66843e-03  6.01814e-02  1.05146e-03
 985.679  6.53898e-01  1.11060e-01  9.37677e-04  2.40553e-02  6.08117e-02  2.16001e-02  6.50324e-01  3.57406e-03  5.97571e-02  1.05459e-03
 992.086  6.47325e-01  1.11450e-01  9.11508e-04  2.42184e-02  6.01972e-02  2.16575e-02  6.43839e-01  3.48564e-03  5.91612e-02  1.03597e-03
 998.476  6.41198e-01  1.10056e-01  8.83724e-04  2.38988e-02  5.96147e-02  2.14000e-02  6.37821e-01  3.37719e-03  5.86082e-02  1.00644e-03
1004.850  6.12549e-01  1.04291e-01  8.27441e-04  2.26044e-02  5.69363e-02  2.02964e-02  6.09346e-01  3.20252e-03  5.59918e-02  9.44532e-04
1011.208  6.24499e-01  1.06010e-01  8.25797e-04  2.29559e-02  5.80307e-02  2.06365e-02  6.21353e-01  3.14592e-03  5.70951e-02  9.35620e-04
1017.548  6.11794e-01  1.04901e-01  7.92726e-04  2.28021e-02  5.68422e-02  2.03863e-02  6.08774e-01  3.01989e-03  5.59392e-02  9.02938e-04
1023.873  6.07823e-01  1.03056e-01  7.70544e-04  2.22887e-02  5.64570e-02  2.00686e-02  6.04887e-01  2.93587e-03  5.55820e-02  8.74974e-04
1030.181  5.99822e-01  1.02683e-01  7.44573e-04  2.22736e-02  5.57057e-02  1.99687e-02  5.96974e-01  2.84768e-03  5.48549e-02  8.50761e-04
