 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 405.248    1.03263e-01    1.03456e-01   -1.93054e-04
 406.081    1.02289e-01    1.01993e-01    2.96304e-04
 406.913    1.01999e-01    1.02084e-01   -8.48899e-05
 407.746    1.03364e-01    1.03559e-01   -1.94598e-04
 408.578    1.04961e-01    1.05139e-01   -1.77759e-04
 409.411    1.06307e-01    1.06004e-01    3.02984e-04
 410.243    1.06864e-01    1.06829e-01    3.51568e-05
 411.075    1.08047e-01    1.08194e-01   -1.47404e-04
 411.907    1.09838e-01    1.09257e-01    5.81438e-04
 412.739    1.09057e-01    1.09230e-01   -1.73085e-04
 413.571    1.08446e-01    1.08703e-01   -2.57268e-04
 414.403    1.08537e-01    1.08522e-01    1.51725e-05
 415.235    1.08615e-01    1.08492e-01    1.23484e-04
 416.067    1.08191e-01    1.07848e-01    3.42607e-04
 416.899    1.06379e-01    1.06344e-01    3.53176e-05
 417.730    1.04526e-01    1.04305e-01    2.21122e-04
 418.562    1.02556e-01    1.02189e-01    3.67205e-04
 419.393    1.01058e-01    1.00691e-01    3.67319e-04
 420.225    1.00447e-01    1.00409e-01    3.79936e-05
 421.056    1.00339e-01    1.00590e-01   -2.51469e-04
 421.888    9.94921e-02    9.96433e-02   -1.51175e-04
 422.719    9.77323e-02    9.75761e-02    1.56178e-04
 423.550    9.59398e-02    9.59798e-02   -3.99553e-05
 424.382    9.58029e-02    9.54740e-02    3.28865e-04
 425.213    9.49789e-02    9.50460e-02   -6.70612e-05
 426.044    9.36882e-02    9.37288e-02   -4.06152e-05
 426.875    9.14543e-02    9.13599e-02    9.43736e-05
 427.706    8.78415e-02    8.78066e-02    3.49319e-05
 428.537    8.27110e-02    8.28605e-02   -1.49516e-04
 429.368    7.77408e-02    7.76666e-02    7.42452e-05
 430.199    7.51855e-02    7.52969e-02   -1.11439e-04
 431.030    7.81197e-02    7.80747e-02    4.49506e-05
 431.860    8.44949e-02    8.42085e-02    2.86387e-04
 432.691    8.91074e-02    8.94607e-02   -3.53325e-04
 433.522    9.22645e-02    9.21967e-02    6.78286e-05
 434.352    9.38269e-02    9.41665e-02   -3.39584e-04
 435.183    9.67445e-02    9.67517e-02   -7.16917e-06
 436.013    9.87385e-02    9.90073e-02   -2.68819e-04
 436.844    9.94847e-02    9.93626e-02    1.22103e-04
 437.674    9.77508e-02    9.78941e-02   -1.43316e-04
 438.504    9.64737e-02    9.64160e-02    5.77079e-05
 439.335    9.60984e-02    9.65295e-02   -4.31075e-04
 440.165    9.81770e-02    9.81845e-02   -7.52042e-06
 440.995    1.00011e-01    1.00324e-01   -3.12636e-04
 441.825    1.01866e-01    1.02127e-01   -2.60658e-04
 442.655    1.03141e-01    1.03305e-01   -1.64214e-04
 443.486    1.03522e-01    1.03846e-01   -3.23615e-04
 444.316    1.04083e-01    1.03844e-01    2.38754e-04
 445.146    1.03383e-01    1.03628e-01   -2.44526e-04
 445.976    1.04162e-01    1.03965e-01    1.97474e-04
 446.805    1.05217e-01    1.05410e-01   -1.93437e-04
 447.635    1.07671e-01    1.07545e-01    1.26384e-04
 448.465    1.09285e-01    1.09632e-01   -3.46604e-04
 449.295    1.11641e-01    1.11461e-01    1.79507e-04
 450.125    1.12791e-01    1.12842e-01   -5.10892e-05
