 lambda   Irr_dw       Irr_up       Rad_dw       Rad_up       Act_dw       Act_up       Irr_dw_dir   Irr_up_diff  Act_dw_dir   Act_up_diff
 405.248  1.40212e+00  3.51858e-01  2.71651e-02  8.56041e-02  1.47057e-01  6.56532e-02  1.27819e+00  1.23928e-01  1.17455e-01  2.96020e-02
 406.081  1.38668e+00  3.46751e-01  2.66512e-02  8.43288e-02  1.45327e-01  6.47280e-02  1.26511e+00  1.21575e-01  1.16253e-01  2.90751e-02
 406.913  1.39257e+00  3.46928e-01  2.65484e-02  8.43326e-02  1.45833e-01  6.47916e-02  1.27148e+00  1.21092e-01  1.16838e-01  2.89946e-02
 407.746  1.41744e+00  3.51815e-01  2.68100e-02  8.54783e-02  1.48326e-01  6.57358e-02  1.29517e+00  1.22268e-01  1.19015e-01  2.93107e-02
 408.578  1.44377e+00  3.57063e-01  2.71015e-02  8.67097e-02  1.50974e-01  6.67477e-02  1.32019e+00  1.23580e-01  1.21314e-01  2.96592e-02
 409.411  1.46036e+00  3.59885e-01  2.72059e-02  8.73519e-02  1.52600e-01  6.73062e-02  1.33631e+00  1.24048e-01  1.22795e-01  2.98046e-02
 410.243  1.47636e+00  3.62563e-01  2.72919e-02  8.79621e-02  1.54162e-01  6.78366e-02  1.35192e+00  1.24441e-01  1.24230e-01  2.99321e-02
 411.075  1.49970e+00  3.67076e-01  2.75112e-02  8.90219e-02  1.56488e-01  6.87082e-02  1.37425e+00  1.25447e-01  1.26282e-01  3.02062e-02
 411.907  1.51865e+00  3.70566e-01  2.76531e-02  8.98372e-02  1.58357e-01  6.93859e-02  1.39255e+00  1.26095e-01  1.27964e-01  3.03938e-02
 412.739  1.52225e+00  3.70357e-01  2.75161e-02  8.97614e-02  1.58626e-01  6.93690e-02  1.39678e+00  1.25460e-01  1.28353e-01  3.02733e-02
 413.571  1.51867e+00  3.68445e-01  2.72472e-02  8.92792e-02  1.58146e-01  6.90305e-02  1.39445e+00  1.24216e-01  1.28139e-01  3.00072e-02
 414.403  1.51989e+00  3.67710e-01  2.70649e-02  8.90835e-02  1.58165e-01  6.89121e-02  1.39653e+00  1.23364e-01  1.28329e-01  2.98363e-02
 415.235  1.52334e+00  3.67490e-01  2.69266e-02  8.90073e-02  1.58419e-01  6.88917e-02  1.40063e+00  1.22716e-01  1.28706e-01  2.97135e-02
 416.067  1.51842e+00  3.65199e-01  2.66448e-02  8.84216e-02  1.57804e-01  6.84861e-02  1.39701e+00  1.21406e-01  1.28373e-01  2.94305e-02
 416.899  1.50161e+00  3.60002e-01  2.61586e-02  8.71255e-02  1.55955e-01  6.75382e-02  1.38248e+00  1.19128e-01  1.27038e-01  2.89168e-02
 417.730  1.47722e+00  3.52997e-01  2.55461e-02  8.53903e-02  1.53321e-01  6.62511e-02  1.36099e+00  1.16228e-01  1.25064e-01  2.82573e-02
 418.562  1.45140e+00  3.45732e-01  2.49150e-02  8.35992e-02  1.50542e-01  6.49120e-02  1.33815e+00  1.13255e-01  1.22964e-01  2.75776e-02
 419.393  1.43392e+00  3.40548e-01  2.44300e-02  8.23220e-02  1.48630e-01  6.39598e-02  1.32288e+00  1.11042e-01  1.21561e-01  2.70690e-02
 420.225  1.43347e+00  3.39473e-01  2.42386e-02  8.20445e-02  1.48487e-01  6.37768e-02  1.32323e+00  1.10246e-01  1.21593e-01  2.68938e-02
 421.056  1.43954e+00  3.39963e-01  2.41659e-02  8.21449e-02  1.49023e-01  6.38881e-02  1.32956e+00  1.09979e-01  1.22176e-01  2.68473e-02
 421.888  1.42965e+00  3.36649e-01  2.38334e-02  8.13198e-02  1.47909e-01  6.32872e-02  1.32119e+00  1.08458e-01  1.21406e-01  2.65024e-02
 422.719  1.40400e+00  3.29553e-01  2.32397e-02  7.95726e-02  1.45163e-01  6.19785e-02  1.29831e+00  1.05689e-01  1.19304e-01  2.58593e-02
 423.550  1.38519e+00  3.24048e-01  2.27592e-02  7.82082e-02  1.43124e-01  6.09695e-02  1.28175e+00  1.03439e-01  1.17782e-01  2.53420e-02
 424.382  1.38174e+00  3.22224e-01  2.25361e-02  7.77398e-02  1.42676e-01  6.06496e-02  1.27932e+00  1.02418e-01  1.17558e-01  2.51174e-02
