 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 894.195    1.93484e-02    1.90696e-02    2.78842e-04
 900.842    1.53721e-02    1.53598e-02    1.23035e-05
 907.472    1.58203e-02    1.59616e-02   -1.41333e-04
 914.084    1.53119e-02    1.52413e-02    7.06087e-05
 920.678    1.70865e-02    1.67294e-02    3.57074e-04
 927.255    1.52369e-02    1.50447e-02    1.92242e-04
 933.815    1.02238e-02    9.65664e-03    5.67121e-04
 940.358    1.14724e-02    1.14390e-02    3.33563e-05
 946.883    1.06203e-02    1.05151e-02    1.05248e-04
 953.391    1.09031e-02    1.09689e-02   -6.57609e-05
 959.883    1.21095e-02    1.20400e-02    6.95006e-05
 966.357    1.31906e-02    1.31162e-02    7.44214e-05
 972.814    1.40021e-02    1.42492e-02   -2.47120e-04
 979.255    1.42302e-02    1.43921e-02   -1.61942e-04
 985.679    1.54428e-02    1.54821e-02   -3.93329e-05
 992.086    1.54290e-02    1.57543e-02   -3.25292e-04
 998.476    1.54425e-02    1.55814e-02   -1.38912e-04
1004.850    1.43825e-02    1.46706e-02   -2.88068e-04
1011.208    1.48933e-02    1.48563e-02    3.70276e-05
1017.548    1.48576e-02    1.48726e-02   -1.50090e-05
1023.873    1.44679e-02    1.43759e-02    9.19550e-05
1030.181    1.44042e-02    1.44680e-02   -6.38333e-05
1036.473    1.42622e-02    1.42056e-02    5.65711e-05
1042.749    1.37508e-02    1.38901e-02   -1.39279e-04
1049.009    1.40452e-02    1.38977e-02    1.47508e-04
1055.253    1.35260e-02    1.35578e-02   -3.17626e-05
1061.481    1.31459e-02    1.31348e-02    1.10981e-05
1067.693    1.23992e-02    1.24739e-02   -7.46914e-05
1073.889    1.22906e-02    1.22948e-02   -4.19301e-06
1080.069    1.20608e-02    1.19372e-02    1.23629e-04
1086.234    1.13028e-02    1.13355e-02   -3.27210e-05
1092.383    1.09223e-02    1.09039e-02    1.84290e-05
1098.516    9.76434e-03    9.59201e-03    1.72327e-04
1104.634    9.08184e-03    9.04663e-03    3.52134e-05
1110.737    8.47376e-03    8.60820e-03   -1.34437e-04
1116.824    6.40134e-03    6.50011e-03   -9.87744e-05
1122.896    5.38415e-03    5.48774e-03   -1.03593e-04
1128.953    5.65162e-03    5.69718e-03   -4.55629e-05
1134.995    5.37589e-03    5.46909e-03   -9.31965e-05
1141.021    6.16439e-03    6.24735e-03   -8.29569e-05
1147.033    5.84871e-03    5.86451e-03   -1.57968e-05
1153.030    6.47917e-03    6.36035e-03    1.18822e-04
1159.012    8.05570e-03    7.82434e-03    2.31357e-04
1164.979    9.19152e-03    9.01891e-03    1.72609e-04
1170.931    9.32320e-03    9.27100e-03    5.21967e-05
1176.869    9.19931e-03    9.20193e-03   -2.62494e-06
1182.792    8.46407e-03    8.70390e-03   -2.39831e-04
1188.701    8.67866e-03    8.61761e-03    6.10482e-05
1194.595    8.84143e-03    8.85639e-03   -1.49585e-05
1200.475    8.28429e-03    8.50557e-03   -2.21275e-04
1206.341    8.40135e-03    8.79803e-03   -3.96684e-04
1212.193    8.36658e-03    8.66645e-03   -2.99869e-04
1218.030    8.93090e-03    9.04960e-03   -1.18703e-04
1223.854    9.10506e-03    9.08308e-03    2.19811e-05
1229.663    9.57967e-03    9.30740e-03    2.72270e-04
1235.458    9.01776e-03    9.39304e-03   -3.75275e-04
1241.240    9.86592e-03    9.39357e-03    4.72346e-04
1247.008    9.52226e-03    9.31039e-03    2.11866e-04
1252.762    9.01914e-03    8.92681e-03    9.23332e-05
1258.503    8.23529e-03    8.35195e-03   -1.16664e-04
1264.230    7.36848e-03    7.67488e-03   -3.06404e-04
1269.944    7.45170e-03    7.62618e-03   -1.74480e-04
1275.644    7.96319e-03    7.95472e-03    8.46971e-06
1281.331    7.77903e-03    7.64708e-03    1.31952e-04
1287.004    8.17402e-03    8.07668e-03    9.73381e-05
1292.665    7.59051e-03    7.76581e-03   -1.75299e-04
1298.312    7.52268e-03    7.31727e-03    2.05414e-04
1303.947    6.76457e-03    6.85857e-03   -9.39999e-05
1309.568    6.55637e-03    6.46175e-03    9.46178e-05
1315.177    5.89528e-03    5.90184e-03   -6.55679e-06
1320.772    5.36458e-03    5.41726e-03   -5.26788e-05
1326.355    5.19305e-03    5.18998e-03    3.07290e-06
1331.926    3.94255e-03    4.11307e-03   -1.70517e-04
1337.483    4.34737e-03    4.37172e-03   -2.43550e-05
1343.029    4.04177e-03    4.16065e-03   -1.18880e-04
1348.562    3.23873e-03    3.28783e-03   -4.91001e-05
1354.082    2.69475e-03    2.71732e-03   -2.25680e-05
1359.590    1.95928e-03    2.01258e-03   -5.32962e-05
1365.086    2.01557e-03    1.98861e-03    2.69629e-05
1370.570    2.23738e-03    2.19797e-03    3.94145e-05
1376.042    2.65937e-03    2.64241e-03    1.69556e-05
1381.502    1.97472e-03    1.98132e-03   -6.60493e-06
1386.950    2.40145e-03    2.42475e-03   -2.33009e-05
1392.386    2.46144e-03    2.45403e-03    7.40826e-06
1397.810    2.50099e-03    2.49506e-03    5.93055e-06
1403.223    2.50025e-03    2.52635e-03   -2.61030e-05
1408.624    2.59371e-03    2.58641e-03    7.29799e-06
1414.014    2.58726e-03    2.68451e-03   -9.72485e-05
1419.392    2.66762e-03    2.69285e-03   -2.52316e-05
1424.759    2.69696e-03    2.63186e-03    6.50963e-05
1430.115    2.55694e-03    2.52592e-03    3.10158e-05
1435.459    2.43452e-03    2.43012e-03    4.39887e-06
1440.792    2.37298e-03    2.37829e-03   -5.30994e-06
1446.114    2.39318e-03    2.37521e-03    1.79723e-05
1451.426    2.35072e-03    2.31392e-03    3.67950e-05
1456.726    2.48843e-03    2.51645e-03   -2.80192e-05
1462.016    2.26545e-03    2.27277e-03   -7.32181e-06
1467.294    2.01850e-03    2.01396e-03    4.53894e-06
1472.562    1.96337e-03    1.99397e-03   -3.06032e-05
1477.820    2.03869e-03    2.00609e-03    3.25982e-05
1483.067    2.02506e-03    2.02409e-03    9.68130e-07
1488.304    2.16222e-03    2.20173e-03   -3.95060e-05
1493.530    2.72931e-03    2.74969e-03   -2.03770e-05
1498.746    3.20074e-03    3.12109e-03    7.96463e-05
1503.952    2.98502e-03    2.97118e-03    1.38373e-05
1509.148    3.45895e-03    3.44786e-03    1.10861e-05
1514.333    3.68105e-03    3.61354e-03    6.75066e-05
1519.509    3.69896e-03    3.67820e-03    2.07630e-05
1524.675    3.82907e-03    3.88167e-03   -5.25969e-05
1529.831    3.83243e-03    3.79715e-03    3.52802e-05
1534.978    3.70886e-03    3.69999e-03    8.87171e-06
1540.114    3.80519e-03    3.80692e-03   -1.72873e-06
1545.242    3.92974e-03    3.91128e-03    1.84594e-05
1550.360    3.95170e-03    3.93032e-03    2.13843e-05
1555.468    3.78546e-03    3.82108e-03   -3.56159e-05
1560.567    4.00132e-03    4.01452e-03   -1.31996e-05
1565.657    3.88962e-03    3.87241e-03    1.72102e-05
1570.738    3.80382e-03    3.81277e-03   -8.94635e-06
1575.809    3.68746e-03    3.73178e-03   -4.43170e-05
1580.872    3.74908e-03    3.76583e-03   -1.67513e-05
1585.926    3.87247e-03    3.83770e-03    3.47732e-05
1590.971    3.75377e-03    3.77971e-03   -2.59445e-05
1596.007    3.89317e-03    3.90314e-03   -9.97025e-06
1601.035    3.81452e-03    3.83348e-03   -1.89560e-05
1606.054    4.00936e-03    3.98156e-03    2.78004e-05
1611.064    3.77179e-03    3.80774e-03   -3.59470e-05
1616.066    3.78110e-03    3.77952e-03    1.57835e-06
1621.060    3.92624e-03    3.93286e-03   -6.61515e-06
1626.045    4.01003e-03    4.07271e-03   -6.26849e-05
1631.023    4.02257e-03    4.05229e-03   -2.97164e-05
1635.992    3.79803e-03    3.77055e-03    2.74765e-05
1640.954    3.54392e-03    3.49693e-03    4.69898e-05
1645.907    3.80005e-03    3.77393e-03    2.61199e-05
1650.852    3.79761e-03    3.78103e-03    1.65754e-05
1655.790    3.86639e-03    3.80311e-03    6.32802e-05
1660.720    3.76450e-03    3.77058e-03   -6.07942e-06
1665.643    3.45830e-03    3.51879e-03   -6.04872e-05
1670.558    3.64693e-03    3.66805e-03   -2.11174e-05
1675.466    3.82146e-03    3.81799e-03    3.47475e-06
1680.366    3.62168e-03    3.65934e-03   -3.76610e-05
1685.259    3.74349e-03    3.74332e-03    1.69155e-07
1690.145    3.60065e-03    3.62995e-03   -2.92980e-05
1695.024    3.67221e-03    3.66160e-03    1.06094e-05
1699.896    3.44263e-03    3.45592e-03   -1.32903e-05
1704.761    3.36789e-03    3.40791e-03   -4.00241e-05
1709.619    3.40685e-03    3.38748e-03    1.93705e-05
1714.471    3.27913e-03    3.31930e-03   -4.01721e-05
1719.315    3.19894e-03    3.21002e-03   -1.10801e-05
1724.153    3.42618e-03    3.41281e-03    1.33701e-05
1728.985    3.71516e-03    3.71607e-03   -9.06452e-07
1733.811    3.24744e-03    3.23044e-03    1.69965e-05
1738.630    3.09461e-03    3.07939e-03    1.52246e-05
1743.442    2.93290e-03    2.90325e-03    2.96518e-05
1748.249    2.85658e-03    2.85965e-03   -3.06761e-06
1753.050    2.77745e-03    2.76452e-03    1.29285e-05
1757.844    2.78078e-03    2.75281e-03    2.79671e-05
1762.633    2.71995e-03    2.72257e-03   -2.62121e-06
1767.416    2.38915e-03    2.41053e-03   -2.13791e-05
1772.193    2.31894e-03    2.29173e-03    2.72069e-05
1776.965    1.98387e-03    2.01516e-03   -3.12898e-05
1781.731    1.91151e-03    1.88971e-03    2.17967e-05
1786.492    1.84819e-03    1.82848e-03    1.97052e-05
1791.247    1.63834e-03    1.66388e-03   -2.55395e-05
1795.997    1.46103e-03    1.46842e-03   -7.39338e-06
1800.742    1.30075e-03    1.31541e-03   -1.46594e-05
1805.481    1.25335e-03    1.26346e-03   -1.01074e-05
1810.216    1.19293e-03    1.19740e-03   -4.46821e-06
1814.946    1.10783e-03    1.10536e-03    2.46678e-06
1819.671    1.02741e-03    1.02380e-03    3.61306e-06
1824.391    1.01923e-03    1.01938e-03   -1.53110e-07
1829.106    8.88640e-04    9.04415e-04   -1.57752e-05
1833.817    7.67919e-04    7.70293e-04   -2.37441e-06
1838.524    6.83988e-04    6.84105e-04   -1.17225e-07
1843.226    7.60972e-04    7.56872e-04    4.10030e-06
1847.924    7.33518e-04    7.22974e-04    1.05438e-05
1852.617    7.13528e-04    7.12589e-04    9.38718e-07
1857.307    7.32752e-04    7.28109e-04    4.64342e-06
1861.992    8.17345e-04    8.04708e-04    1.26367e-05
1866.673    7.09633e-04    7.08160e-04    1.47301e-06
1871.351    5.06857e-04    5.04738e-04    2.11880e-06
1876.025    5.63627e-04    5.75851e-04   -1.22243e-05
1880.695    7.57320e-04    7.66453e-04   -9.13344e-06
1885.361    7.70255e-04    7.75151e-04   -4.89607e-06
1890.024    7.35868e-04    7.36455e-04   -5.87030e-07
1894.684    6.69280e-04    6.73397e-04   -4.11680e-06
1899.340    5.92403e-04    5.83677e-04    8.72574e-06
1903.993    5.48155e-04    5.55775e-04   -7.62046e-06
1908.643    5.80955e-04    5.73039e-04    7.91613e-06
1913.290    5.65707e-04    5.63626e-04    2.08050e-06
1917.934    5.76720e-04    5.74730e-04    1.98997e-06
1922.575    5.63733e-04    5.67506e-04   -3.77310e-06
1927.213    5.36733e-04    5.39255e-04   -2.52187e-06
1931.849    5.21936e-04    5.17469e-04    4.46688e-06
