 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 405.248    8.55101e-02    8.55852e-02   -7.51172e-05
 406.081    8.40443e-02    8.43109e-02   -2.66595e-04
 406.913    8.41612e-02    8.43154e-02   -1.54242e-04
 407.746    8.53295e-02    8.54615e-02   -1.32038e-04
 408.578    8.60747e-02    8.66931e-02   -6.18423e-04
 409.411    8.75151e-02    8.73352e-02    1.79868e-04
 410.243    8.82093e-02    8.79449e-02    2.64446e-04
 411.075    8.88816e-02    8.90035e-02   -1.21902e-04
 411.907    8.96294e-02    8.98175e-02   -1.88067e-04
 412.739    8.95182e-02    8.97408e-02   -2.22581e-04
 413.571    8.91881e-02    8.92577e-02   -6.96405e-05
 414.403    8.94508e-02    8.90611e-02    3.89681e-04
 415.235    8.91224e-02    8.89840e-02    1.38405e-04
 416.067    8.81849e-02    8.83975e-02   -2.12562e-04
 416.899    8.69509e-02    8.71005e-02   -1.49566e-04
 417.730    8.53330e-02    8.53644e-02   -3.14470e-05
 418.562    8.37169e-02    8.35728e-02    1.44143e-04
 419.393    8.22516e-02    8.22951e-02   -4.35179e-05
 420.225    8.22423e-02    8.20173e-02    2.24976e-04
 421.056    8.19506e-02    8.21179e-02   -1.67344e-04
 421.888    8.15142e-02    8.12934e-02    2.20754e-04
 422.719    7.94137e-02    7.95474e-02   -1.33651e-04
 423.550    7.81559e-02    7.81838e-02   -2.79038e-05
 424.382    7.77004e-02    7.77160e-02   -1.55775e-05
 425.213    7.79014e-02    7.73204e-02    5.81050e-04
 426.044    7.61035e-02    7.62048e-02   -1.01324e-04
 426.875    7.42900e-02    7.42346e-02    5.54016e-05
 427.706    7.14751e-02    7.13040e-02    1.71119e-04
 428.537    6.74496e-02    6.72471e-02    2.02513e-04
 429.368    6.29192e-02    6.29950e-02   -7.57911e-05
 430.199    6.09957e-02    6.10405e-02   -4.48166e-05
 431.030    6.34647e-02    6.32613e-02    2.03365e-04
 431.860    6.81642e-02    6.81913e-02   -2.71122e-05
 432.691    7.24703e-02    7.23900e-02    8.02503e-05
 433.522    7.44223e-02    7.45424e-02   -1.20122e-04
 434.352    7.60569e-02    7.60778e-02   -2.08853e-05
 435.183    7.82992e-02    7.81155e-02    1.83666e-04
 436.013    7.96021e-02    7.98871e-02   -2.85032e-04
 436.844    8.01515e-02    8.01227e-02    2.87731e-05
 437.674    7.86148e-02    7.88865e-02   -2.71674e-04
 438.504    7.76799e-02    7.76441e-02    3.57953e-05
 439.335    7.75250e-02    7.76869e-02   -1.61910e-04
 440.165    7.89405e-02    7.89715e-02   -3.10317e-05
 440.995    8.03491e-02    8.06414e-02   -2.92292e-04
 441.825    8.20429e-02    8.20324e-02    1.05252e-05
 442.655    8.34228e-02    8.29126e-02    5.10180e-04
 443.486    8.31258e-02    8.32767e-02   -1.50949e-04
 444.316    8.31462e-02    8.32053e-02   -5.90599e-05
 445.146    8.29700e-02    8.29656e-02    4.42716e-06
 445.976    8.34908e-02    8.31744e-02    3.16373e-04
 446.805    8.43026e-02    8.42758e-02    2.68323e-05
 447.635    8.60476e-02    8.59325e-02    1.15067e-04
 448.465    8.77629e-02    8.75508e-02    2.12074e-04
 449.295    8.91224e-02    8.89623e-02    1.60127e-04
 450.125    9.02626e-02    9.00112e-02    2.51388e-04
 450.954    9.04681e-02    9.01068e-02    3.61328e-04
 451.784    8.92987e-02    8.89269e-02    3.71774e-04
 452.613    8.66673e-02    8.72432e-02   -5.75916e-04
 453.443    8.63701e-02    8.62648e-02    1.05252e-04
 454.273    8.62099e-02    8.63724e-02   -1.62480e-04
 455.102    8.71067e-02    8.70304e-02    7.63312e-05
 455.931    8.79589e-02    8.75779e-02    3.81017e-04
 456.761    8.76105e-02    8.76766e-02   -6.60706e-05
 457.590    8.72435e-02    8.73313e-02   -8.77859e-05
 458.420    8.66817e-02    8.68029e-02   -1.21231e-04
 459.249    8.61392e-02    8.64119e-02   -2.72726e-04
 460.078    8.61909e-02    8.62977e-02   -1.06756e-04
 460.907    8.65437e-02    8.63099e-02    2.33768e-04
 461.737    8.60568e-02    8.61894e-02   -1.32610e-04
 462.566    8.57266e-02    8.58531e-02   -1.26530e-04
 463.395    8.54809e-02    8.54149e-02    6.59845e-05
 464.224    8.52001e-02    8.50194e-02    1.80722e-04
 465.053    8.48338e-02    8.47551e-02    7.87471e-05
 465.882    8.48702e-02    8.46550e-02    2.15236e-04
 466.711    8.52592e-02    8.47432e-02    5.15954e-04
 467.540    8.52564e-02    8.49780e-02    2.78433e-04
 468.369    8.48796e-02    8.51171e-02   -2.37504e-04
 469.198    8.47539e-02    8.49168e-02   -1.62907e-04
 470.027    8.44133e-02    8.44479e-02   -3.46296e-05
 470.855    8.35420e-02    8.39710e-02   -4.28951e-04
 471.684    8.31460e-02    8.36242e-02   -4.78167e-04
 472.513    8.48778e-02    8.34218e-02    1.45601e-03
 473.342    8.41523e-02    8.33948e-02    7.57488e-04
 474.170    8.40065e-02    8.34924e-02    5.14064e-04
