 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 405.248    1.03136e-01    1.03437e-01   -3.01238e-04
 406.081    1.01836e-01    1.01974e-01   -1.38400e-04
 406.913    1.02163e-01    1.02064e-01    9.89472e-05
 407.746    1.03830e-01    1.03539e-01    2.90537e-04
 408.578    1.05340e-01    1.05118e-01    2.21800e-04
 409.411    1.06073e-01    1.05983e-01    8.96057e-05
 410.243    1.06584e-01    1.06806e-01   -2.21994e-04
 411.075    1.08365e-01    1.08169e-01    1.96279e-04
 411.907    1.09283e-01    1.09230e-01    5.28736e-05
 412.739    1.09333e-01    1.09202e-01    1.31206e-04
 413.571    1.08863e-01    1.08673e-01    1.89611e-04
 414.403    1.08615e-01    1.08491e-01    1.23649e-04
 415.235    1.08149e-01    1.08458e-01   -3.08604e-04
 416.067    1.07687e-01    1.07813e-01   -1.26324e-04
 416.899    1.06128e-01    1.06307e-01   -1.79330e-04
 417.730    1.04235e-01    1.04267e-01   -3.17632e-05
 418.562    1.02145e-01    1.02150e-01   -4.52974e-06
 419.393    1.00900e-01    1.00652e-01    2.48105e-04
 420.225    1.00238e-01    1.00369e-01   -1.31136e-04
 421.056    1.00291e-01    1.00551e-01   -2.60493e-04
 421.888    9.97497e-02    9.96058e-02    1.43853e-04
 422.719    9.74752e-02    9.75411e-02   -6.59285e-05
 423.550    9.56749e-02    9.59473e-02   -2.72433e-04
 424.382    9.55025e-02    9.54435e-02    5.89740e-05
 425.213    9.49490e-02    9.50174e-02   -6.83543e-05
 426.044    9.37468e-02    9.37021e-02    4.47356e-05
 426.875    9.13852e-02    9.13355e-02    4.97182e-05
 427.706    8.77277e-02    8.77846e-02   -5.68854e-05
 428.537    8.25977e-02    8.28412e-02   -2.43546e-04
 429.368    7.79671e-02    7.76498e-02    3.17346e-04
 430.199    7.55974e-02    7.52817e-02    3.15709e-04
 431.030    7.82662e-02    7.80599e-02    2.06349e-04
 431.860    8.40406e-02    8.41931e-02   -1.52492e-04
 432.691    8.94810e-02    8.94446e-02    3.64266e-05
 433.522    9.20967e-02    9.21803e-02   -8.35776e-05
 434.352    9.37357e-02    9.41500e-02   -4.14311e-04
 435.183    9.66542e-02    9.67353e-02   -8.10717e-05
 436.013    9.91948e-02    9.89911e-02    2.03655e-04
 436.844    9.89996e-02    9.93466e-02   -3.47020e-04
 437.674    9.77412e-02    9.78783e-02   -1.37150e-04
 438.504    9.62556e-02    9.64003e-02   -1.44688e-04
 439.335    9.63746e-02    9.65136e-02   -1.39034e-04
 440.165    9.84042e-02    9.81682e-02    2.36016e-04
 440.995    1.00343e-01    1.00307e-01    3.55234e-05
 441.825    1.02475e-01    1.02109e-01    3.65911e-04
 442.655    1.03228e-01    1.03285e-01   -5.69061e-05
 443.486    1.03782e-01    1.03824e-01   -4.19400e-05
 444.316    1.04273e-01    1.03821e-01    4.52498e-04
 445.146    1.03668e-01    1.03604e-01    6.42169e-05
 445.976    1.03949e-01    1.03939e-01    1.00260e-05
 446.805    1.05250e-01    1.05382e-01   -1.31795e-04
 447.635    1.07623e-01    1.07515e-01    1.08270e-04
 448.465    1.09143e-01    1.09600e-01   -4.57211e-04
 449.295    1.11407e-01    1.11428e-01   -2.08960e-05
 450.125    1.12876e-01    1.12807e-01    6.90162e-05
 450.954    1.12635e-01    1.12999e-01   -3.63849e-04
 451.784    1.11429e-01    1.11596e-01   -1.66649e-04
 452.613    1.09510e-01    1.09560e-01   -4.97312e-05
 453.443    1.08028e-01    1.08403e-01   -3.74873e-04
 454.273    1.08672e-01    1.08598e-01    7.38417e-05
 455.102    1.09397e-01    1.09476e-01   -7.90691e-05
 455.931    1.09864e-01    1.10214e-01   -3.49945e-04
 456.761    1.10342e-01    1.10389e-01   -4.70498e-05
 457.590    1.10202e-01    1.10007e-01    1.94801e-04
 458.420    1.09634e-01    1.09397e-01    2.36941e-04
 459.249    1.08939e-01    1.08958e-01   -1.91798e-05
 460.078    1.09043e-01    1.08864e-01    1.79486e-04
 460.907    1.08768e-01    1.08927e-01   -1.59446e-04
 461.737    1.09062e-01    1.08827e-01    2.34777e-04
 462.566    1.08369e-01    1.08463e-01   -9.39688e-05
 463.395    1.08367e-01    1.07978e-01    3.89134e-04
 464.224    1.07461e-01    1.07547e-01   -8.57494e-05
 465.053    1.06770e-01    1.07275e-01   -5.04960e-04
 465.882    1.07119e-01    1.07206e-01   -8.67612e-05
 466.711    1.07773e-01    1.07373e-01    3.99893e-04
 467.540    1.07409e-01    1.07732e-01   -3.22631e-04
 468.369    1.09376e-01    1.07978e-01    1.39831e-03
 469.198    1.07989e-01    1.07801e-01    1.88445e-04
 470.027    1.07624e-01    1.07285e-01    3.38564e-04
 470.855    1.07523e-01    1.06758e-01    7.64652e-04
 471.684    1.05116e-01    1.06397e-01   -1.28132e-03
 472.513    1.08105e-01    1.06225e-01    1.88040e-03
 473.342    1.06648e-01    1.06284e-01    3.64358e-04
 474.170    1.07251e-01    1.06507e-01    7.43659e-04
 474.999    1.07194e-01    1.06590e-01    6.03624e-04
 475.828    1.06888e-01    1.06351e-01    5.36691e-04
 476.656    1.05617e-01    1.06013e-01   -3.96481e-04
 477.485    1.04295e-01    1.05777e-01   -1.48214e-03
 478.313    1.05884e-01    1.05512e-01    3.72497e-04
 479.142    1.05370e-01    1.05135e-01    2.35121e-04
 479.970    1.04496e-01    1.04835e-01   -3.38636e-04
 480.799    1.05414e-01    1.04734e-01    6.80266e-04
 481.627    1.03837e-01    1.04634e-01   -7.96888e-04
 482.456    1.05326e-01    1.04090e-01    1.23620e-03
 483.284    1.01835e-01    1.02625e-01   -7.89879e-04
 484.112    9.97843e-02    9.99688e-02   -1.84540e-04
 484.941    9.62129e-02    9.64406e-02   -2.27695e-04
 485.769    9.38700e-02    9.33509e-02    5.19091e-04
 486.597    9.24748e-02    9.22258e-02    2.49019e-04
 487.426    9.26967e-02    9.31694e-02   -4.72659e-04
 488.254    9.43516e-02    9.49357e-02   -5.84139e-04
 489.082    9.70680e-02    9.64853e-02    5.82707e-04
 489.910    9.76839e-02    9.73392e-02    3.44672e-04
 490.738    9.76307e-02    9.72883e-02    3.42409e-04
 491.567    9.70385e-02    9.67670e-02    2.71460e-04
 492.395    9.67455e-02    9.66044e-02    1.41113e-04
 493.223    9.72058e-02    9.70807e-02    1.25149e-04
 494.051    9.73697e-02    9.78183e-02   -4.48625e-04
 494.879    9.79054e-02    9.82410e-02   -3.35629e-04
 495.707    9.76919e-02    9.78660e-02   -1.74065e-04
 496.535    9.72907e-02    9.66309e-02    6.59765e-04
 497.363    9.48593e-02    9.49781e-02   -1.18849e-04
 498.191    9.38730e-02    9.34212e-02    4.51790e-04
 499.019    9.23141e-02    9.21487e-02    1.65358e-04
 499.847    9.08365e-02    9.10850e-02   -2.48545e-04
 500.675    9.08156e-02    9.02235e-02    5.92105e-04
 501.502    8.97821e-02    8.97196e-02    6.25328e-05
 502.330    8.95355e-02    8.96250e-02   -8.94857e-05
 503.158    8.99377e-02    8.98538e-02    8.38903e-05
 503.986    9.06277e-02    9.05166e-02    1.11121e-04
 504.814    9.13799e-02    9.16562e-02   -2.76263e-04
 505.642    9.28686e-02    9.26068e-02    2.61798e-04
 506.469    9.26385e-02    9.25438e-02    9.46577e-05
 507.297    9.13969e-02    9.16679e-02   -2.71043e-04
 508.125    9.15268e-02    9.09283e-02    5.98512e-04
 508.953    9.07574e-02    9.07323e-02    2.51058e-05
 509.780    9.07265e-02    9.07463e-02   -1.98184e-05
 510.608    9.08829e-02    9.06162e-02    2.66741e-04
 511.436    9.02744e-02    9.00829e-02    1.91492e-04
 512.263    8.93270e-02    8.88776e-02    4.49424e-04
 513.091    8.68019e-02    8.71810e-02   -3.79074e-04
 513.918    8.54954e-02    8.55933e-02   -9.79289e-05
 514.746    8.43212e-02    8.41624e-02    1.58761e-04
 515.574    8.19935e-02    8.21697e-02   -1.76155e-04
 516.401    7.95296e-02    7.95219e-02    7.66482e-06
 517.229    7.72429e-02    7.75149e-02   -2.72008e-04
 518.056    7.72537e-02    7.73082e-02   -5.44903e-05
 518.884    7.86017e-02    7.86342e-02   -3.24637e-05
 519.711    8.07871e-02    8.05253e-02    2.61791e-04
 520.539    8.26754e-02    8.22005e-02    4.74926e-04
 521.366    8.27801e-02    8.32232e-02   -4.43117e-04
 522.194    8.39221e-02    8.36221e-02    2.99955e-04
