 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 405.248    8.57489e-02    8.56126e-02    1.36306e-04
 406.081    8.46524e-02    8.43371e-02    3.15265e-04
 406.913    8.43244e-02    8.43411e-02   -1.67366e-05
 407.746    8.54605e-02    8.54869e-02   -2.64193e-05
 408.578    8.64854e-02    8.67185e-02   -2.33147e-04
 409.411    8.67978e-02    8.73608e-02   -5.63021e-04
 410.243    8.80192e-02    8.79715e-02    4.77051e-05
 411.075    8.88122e-02    8.90319e-02   -2.19703e-04
 411.907    8.99248e-02    8.98480e-02    7.67600e-05
 412.739    8.94618e-02    8.97733e-02   -3.11461e-04
 413.571    8.94957e-02    8.92921e-02    2.03632e-04
 414.403    8.94997e-02    8.90975e-02    4.02220e-04
 415.235    8.86453e-02    8.90224e-02   -3.77100e-04
 416.067    8.84398e-02    8.84377e-02    2.08930e-06
 416.899    8.72624e-02    8.71425e-02    1.19943e-04
 417.730    8.57409e-02    8.54079e-02    3.32955e-04
 418.562    8.39802e-02    8.36173e-02    3.62884e-04
 419.393    8.19823e-02    8.23402e-02   -3.57855e-04
 420.225    8.21275e-02    8.20626e-02    6.48722e-05
 421.056    8.23009e-02    8.21628e-02    1.38125e-04
 421.888    8.12328e-02    8.13368e-02   -1.04047e-04
 422.719    7.99867e-02    7.95884e-02    3.98337e-04
 423.550    7.84264e-02    7.82227e-02    2.03657e-04
 424.382    7.80104e-02    7.77530e-02    2.57422e-04
 425.213    7.71410e-02    7.73556e-02   -2.14580e-04
 426.044    7.62260e-02    7.62379e-02   -1.19411e-05
 426.875    7.41160e-02    7.42652e-02   -1.49184e-04
 427.706    7.12501e-02    7.13319e-02   -8.17595e-05
 428.537    6.72227e-02    6.72718e-02   -4.91202e-05
 429.368    6.30213e-02    6.30169e-02    4.41263e-06
 430.199    6.09881e-02    6.10607e-02   -7.25534e-05
 431.030    6.31608e-02    6.32816e-02   -1.20800e-04
 431.860    6.83354e-02    6.82128e-02    1.22559e-04
 432.691    7.25985e-02    7.24124e-02    1.86147e-04
 433.522    7.45453e-02    7.45652e-02   -1.98750e-05
 434.352    7.59939e-02    7.61008e-02   -1.06864e-04
 435.183    7.82928e-02    7.81389e-02    1.53904e-04
 436.013    7.98619e-02    7.99108e-02   -4.88617e-05
 436.844    8.03519e-02    8.01463e-02    2.05618e-04
 437.674    7.91248e-02    7.89093e-02    2.15537e-04
 438.504    7.76595e-02    7.76662e-02   -6.71173e-06
 439.335    7.76581e-02    7.77090e-02   -5.09050e-05
 440.165    7.90998e-02    7.89945e-02    1.05297e-04
 440.995    8.06737e-02    8.06660e-02    7.68861e-06
 441.825    8.21430e-02    8.20592e-02    8.37639e-05
 442.655    8.29241e-02    8.29416e-02   -1.75054e-05
 443.486    8.34612e-02    8.33078e-02    1.53401e-04
 444.316    8.32958e-02    8.32383e-02    5.74969e-05
 445.146    8.32061e-02    8.30004e-02    2.05682e-04
 445.976    8.33670e-02    8.32114e-02    1.55623e-04
 446.805    8.42055e-02    8.43156e-02   -1.10121e-04
 447.635    8.60236e-02    8.59755e-02    4.80622e-05
 448.465    8.74012e-02    8.75969e-02   -1.95724e-04
 449.295    8.92414e-02    8.90107e-02    2.30738e-04
 450.125    9.02372e-02    9.00607e-02    1.76500e-04
 450.954    9.05541e-02    9.01555e-02    3.98649e-04
 451.784    8.91166e-02    8.89735e-02    1.43074e-04
 452.613    8.71420e-02    8.72871e-02   -1.45084e-04
 453.443    8.59678e-02    8.63063e-02   -3.38493e-04
 454.273    8.63506e-02    8.64122e-02   -6.15906e-05
 455.102    8.71563e-02    8.70686e-02    8.77452e-05
 455.931    8.74869e-02    8.76145e-02   -1.27611e-04
 456.761    8.76887e-02    8.77112e-02   -2.25307e-05
 457.590    8.72617e-02    8.73640e-02   -1.02257e-04
 458.420    8.65166e-02    8.68337e-02   -3.17072e-04
 459.249    8.67885e-02    8.64411e-02    3.47356e-04
 460.078    8.63356e-02    8.63262e-02    9.39807e-06
 460.907    8.62311e-02    8.63386e-02   -1.07541e-04
 461.737    8.62015e-02    8.62191e-02   -1.75810e-05
 462.566    8.62375e-02    8.58843e-02    3.53212e-04
 463.395    8.52950e-02    8.54477e-02   -1.52725e-04
 464.224    8.54407e-02    8.50536e-02    3.87105e-04
 465.053    8.47130e-02    8.47907e-02   -7.76952e-05
 465.882    8.42561e-02    8.46919e-02   -4.35804e-04
 466.711    8.50999e-02    8.47817e-02    3.18208e-04
 467.540    8.57241e-02    8.50181e-02    7.05958e-04
 468.369    8.51598e-02    8.51586e-02    1.22840e-06
 469.198    8.39404e-02    8.49594e-02   -1.01896e-03
 470.027    8.51700e-02    8.44914e-02    6.78584e-04
 470.855    8.52445e-02    8.40153e-02    1.22916e-03
 471.684    8.33182e-02    8.36693e-02   -3.51057e-04
 472.513    8.35980e-02    8.34676e-02    1.30446e-04
 473.342    8.25139e-02    8.34413e-02   -9.27379e-04
 474.170    8.38242e-02    8.35397e-02    2.84524e-04
 474.999    8.25782e-02    8.35263e-02   -9.48128e-04
 475.828    8.31328e-02    8.32615e-02   -1.28680e-04
 476.656    8.33311e-02    8.29247e-02    4.06406e-04
 477.485    8.19810e-02    8.26838e-02   -7.02761e-04
 478.313    8.25946e-02    8.24403e-02    1.54284e-04
 479.142    8.31163e-02    8.21242e-02    9.92142e-04
 479.970    8.13085e-02    8.18721e-02   -5.63636e-04
 480.799    8.08256e-02    8.17721e-02   -9.46471e-04
 481.627    8.11999e-02    8.16663e-02   -4.66401e-04
 482.456    8.13965e-02    8.12068e-02    1.89732e-04
 483.284    8.07010e-02    8.00227e-02    6.78283e-04
 484.112    7.78237e-02    7.79069e-02   -8.31566e-05
 484.941    7.45808e-02    7.51126e-02   -5.31794e-04
 485.769    7.29697e-02    7.26642e-02    3.05527e-04
 486.597    7.18389e-02    7.17511e-02    8.78253e-05
 487.426    7.29020e-02    7.24517e-02    4.50308e-04
 488.254    7.37597e-02    7.37894e-02   -2.97349e-05
 489.082    7.43022e-02    7.49500e-02   -6.47774e-04
 489.910    7.57582e-02    7.55616e-02    1.96598e-04
 490.738    7.53843e-02    7.54645e-02   -8.01638e-05
 491.567    7.48587e-02    7.49995e-02   -1.40817e-04
 492.395    7.45393e-02    7.48148e-02   -2.75525e-04
 493.223    7.50784e-02    7.51299e-02   -5.14721e-05
 494.051    7.52266e-02    7.56507e-02   -4.24121e-04
 494.879    7.59207e-02    7.59303e-02   -9.59344e-06
 495.707    7.57582e-02    7.55966e-02    1.61575e-04
 496.535    7.42702e-02    7.46003e-02   -3.30063e-04
 497.363    7.32092e-02    7.32779e-02   -6.86827e-05
 498.191    7.25274e-02    7.20231e-02    5.04331e-04
 499.019    7.10069e-02    7.09836e-02    2.32898e-05
 499.847    6.96387e-02    7.01030e-02   -4.64251e-04
 500.675    6.91652e-02    6.93738e-02   -2.08621e-04
 501.502    6.89563e-02    6.89145e-02    4.17842e-05
 502.330    6.86650e-02    6.87686e-02   -1.03630e-04
 503.158    6.88823e-02    6.88732e-02    9.05070e-06
 503.986    6.90603e-02    6.93120e-02   -2.51692e-04
 504.814    7.02004e-02    7.01155e-02    8.48518e-05
 505.642    7.04673e-02    7.07729e-02   -3.05579e-04
 506.469    7.05121e-02    7.06530e-02   -1.40914e-04
 507.297    7.03515e-02    6.99112e-02    4.40326e-04
 508.125    6.93047e-02    6.92745e-02    3.01800e-05
 508.953    6.91145e-02    6.90527e-02    6.18292e-05
 509.780    6.89560e-02    6.89904e-02   -3.43799e-05
 510.608    6.91283e-02    6.88203e-02    3.08025e-04
 511.436    6.83271e-02    6.83492e-02   -2.20514e-05
 512.263    6.73863e-02    6.73753e-02    1.10472e-05
 513.091    6.59848e-02    6.60357e-02   -5.08676e-05
 513.918    6.44903e-02    6.47853e-02   -2.94964e-04
 514.746    6.36238e-02    6.36583e-02   -3.44582e-05
 515.574    6.21274e-02    6.21076e-02    1.97997e-05
 516.401    6.00462e-02    6.00614e-02   -1.51703e-05
 517.229    5.85187e-02    5.85015e-02    1.72139e-05
 518.056    5.82011e-02    5.83073e-02   -1.06231e-04
 518.884    5.90115e-02    5.92765e-02   -2.64971e-04
 519.711    6.08576e-02    6.06747e-02    1.82907e-04
 520.539    6.21133e-02    6.19057e-02    2.07628e-04
 521.366    6.27956e-02    6.26362e-02    1.59355e-04
 522.194    6.32054e-02    6.28917e-02    3.13688e-04
