 lambda     Rad_up_noisy   Rad_up_pure    Rad_up_noise
 894.195    1.41979e-02    1.42657e-02   -6.78015e-05
 900.842    1.09351e-02    1.07658e-02    1.69263e-04
 907.472    1.15873e-02    1.13414e-02    2.45933e-04
 914.084    1.05212e-02    1.06418e-02   -1.20578e-04
 920.678    1.25307e-02    1.22924e-02    2.38273e-04
 927.255    1.09881e-02    1.06617e-02    3.26376e-04
 933.815    5.40365e-03    5.38133e-03    2.23192e-05
 940.358    7.22165e-03    7.19625e-03    2.53975e-05
 946.883    6.34730e-03    6.29989e-03    4.74103e-05
 953.391    6.81028e-03    6.84120e-03   -3.09180e-05
 959.883    8.01572e-03    7.90973e-03    1.05990e-04
 966.357    9.02898e-03    9.07220e-03   -4.32221e-05
 972.814    1.01504e-02    1.02232e-02   -7.28386e-05
 979.255    1.05299e-02    1.04281e-02    1.01778e-04
 985.679    1.14933e-02    1.15421e-02   -4.87955e-05
 992.086    1.18260e-02    1.18531e-02   -2.71201e-05
 998.476    1.17021e-02    1.17396e-02   -3.75056e-05
1004.850    1.10944e-02    1.10085e-02    8.58535e-05
1011.208    1.12017e-02    1.11199e-02    8.18101e-05
1017.548    1.11069e-02    1.12142e-02   -1.07322e-04
1023.873    1.06651e-02    1.07240e-02   -5.89482e-05
1030.181    1.09252e-02    1.08626e-02    6.25878e-05
1036.473    1.07164e-02    1.06670e-02    4.94003e-05
1042.749    1.02484e-02    1.03706e-02   -1.22204e-04
1049.009    1.04716e-02    1.04328e-02    3.88302e-05
1055.253    9.91230e-03    1.01336e-02   -2.21302e-04
1061.481    9.72887e-03    9.80054e-03   -7.16685e-05
1067.693    9.30694e-03    9.19439e-03    1.12550e-04
1073.889    9.26651e-03    9.05718e-03    2.09333e-04
1080.069    8.76445e-03    8.75409e-03    1.03582e-05
1086.234    8.14261e-03    8.18912e-03   -4.65104e-05
1092.383    7.88814e-03    7.85335e-03    3.47862e-05
1098.516    6.59302e-03    6.58637e-03    6.65362e-06
1104.634    6.11147e-03    6.03904e-03    7.24303e-05
1110.737    5.68062e-03    5.63762e-03    4.30031e-05
1116.824    3.65440e-03    3.61733e-03    3.70710e-05
1122.896    2.69433e-03    2.74755e-03   -5.32158e-05
1128.953    2.93670e-03    2.95038e-03   -1.36798e-05
1134.995    2.83438e-03    2.78972e-03    4.46603e-05
1141.021    3.43223e-03    3.50045e-03   -6.82217e-05
1147.033    3.14466e-03    3.14656e-03   -1.90051e-06
1153.030    3.73812e-03    3.64739e-03    9.07329e-05
1159.012    5.06039e-03    5.14395e-03   -8.35593e-05
1164.979    6.48976e-03    6.35865e-03    1.31109e-04
1170.931    6.73230e-03    6.61248e-03    1.19818e-04
1176.869    6.63974e-03    6.61262e-03    2.71219e-05
1182.792    6.36541e-03    6.17197e-03    1.93445e-04
1188.701    6.19049e-03    6.10986e-03    8.06274e-05
1194.595    6.46741e-03    6.32147e-03    1.45939e-04
1200.475    5.97878e-03    6.04795e-03   -6.91709e-05
1206.341    6.35644e-03    6.34921e-03    7.22663e-06
1212.193    6.14896e-03    6.24947e-03   -1.00507e-04
1218.030    6.60532e-03    6.64861e-03   -4.32895e-05
1223.854    6.52825e-03    6.71484e-03   -1.86588e-04
1229.663    6.99906e-03    6.97057e-03    2.84904e-05
1235.458    7.02539e-03    7.08373e-03   -5.83414e-05
1241.240    7.10484e-03    7.12369e-03   -1.88532e-05
1247.008    6.81170e-03    7.07733e-03   -2.65629e-04
1252.762    6.71156e-03    6.72823e-03   -1.66712e-05
1258.503    6.20635e-03    6.18599e-03    2.03579e-05
1264.230    5.62127e-03    5.57417e-03    4.71004e-05
1269.944    5.60025e-03    5.55889e-03    4.13642e-05
1275.644    5.88053e-03    5.86429e-03    1.62450e-05
1281.331    5.79426e-03    5.69115e-03    1.03109e-04
1287.004    5.96436e-03    6.03083e-03   -6.64652e-05
1292.665    5.67576e-03    5.71404e-03   -3.82792e-05
1298.312    5.20301e-03    5.26494e-03   -6.19338e-05
1303.947    4.69574e-03    4.83617e-03   -1.40430e-04
1309.568    4.43590e-03    4.45046e-03   -1.45606e-05
1315.177    3.92714e-03    3.95153e-03   -2.43904e-05
1320.772    3.44058e-03    3.45311e-03   -1.25270e-05
1326.355    3.27504e-03    3.25317e-03    2.18700e-05
1331.926    2.17829e-03    2.23928e-03   -6.09947e-05
1337.483    2.51645e-03    2.48070e-03    3.57520e-05
1343.029    2.28394e-03    2.27092e-03    1.30187e-05
1348.562    1.58063e-03    1.58543e-03   -4.80010e-06
1354.082    1.29559e-03    1.29982e-03   -4.23049e-06
1359.590    9.92653e-04    9.69800e-04    2.28528e-05
1365.086    9.60216e-04    9.58495e-04    1.72081e-06
1370.570    1.04463e-03    1.05508e-03   -1.04501e-05
1376.042    1.26738e-03    1.26236e-03    5.01537e-06
1381.502    9.71201e-04    9.53546e-04    1.76546e-05
1386.950    1.18556e-03    1.15978e-03    2.57808e-05
1392.386    1.17560e-03    1.17302e-03    2.58193e-06
1397.810    1.20090e-03    1.19189e-03    9.00998e-06
1403.223    1.19268e-03    1.20739e-03   -1.47052e-05
1408.624    1.21292e-03    1.23806e-03   -2.51381e-05
1414.014    1.27697e-03    1.29009e-03   -1.31202e-05
1419.392    1.31169e-03    1.30079e-03    1.09040e-05
1424.759    1.30315e-03    1.28188e-03    2.12667e-05
1430.115    1.24538e-03    1.24025e-03    5.13260e-06
