 lambda   Irr_dw       Irr_up       Rad_dw       Rad_up       Act_dw       Act_up       Irr_dw_dir   Irr_up_diff  Act_dw_dir   Act_up_diff
 405.248  1.39885e+00  3.14405e-01  2.66012e-02  7.68638e-02  1.46167e-01  5.95946e-02  1.27819e+00  1.20664e-01  1.17455e-01  2.87125e-02
 406.081  1.38347e+00  3.09658e-01  2.60971e-02  7.56826e-02  1.44451e-01  5.87238e-02  1.26511e+00  1.18365e-01  1.16253e-01  2.81985e-02
 406.913  1.38937e+00  3.09621e-01  2.59956e-02  7.56465e-02  1.44955e-01  5.87487e-02  1.27148e+00  1.17886e-01  1.16838e-01  2.81174e-02
 407.746  1.41419e+00  3.13784e-01  2.62508e-02  7.66332e-02  1.47436e-01  5.95716e-02  1.29517e+00  1.19021e-01  1.19015e-01  2.84208e-02
 408.578  1.44048e+00  3.18267e-01  2.65353e-02  7.76963e-02  1.50070e-01  6.04557e-02  1.32019e+00  1.20290e-01  1.21314e-01  2.87557e-02
 409.411  1.45704e+00  3.20586e-01  2.66366e-02  7.82315e-02  1.51689e-01  6.09288e-02  1.33631e+00  1.20737e-01  1.22795e-01  2.88937e-02
 410.243  1.47303e+00  3.22780e-01  2.67200e-02  7.87399e-02  1.53245e-01  6.13766e-02  1.35192e+00  1.21112e-01  1.24230e-01  2.90145e-02
 411.075  1.49633e+00  3.26614e-01  2.69341e-02  7.96536e-02  1.55559e-01  6.21338e-02  1.37425e+00  1.22084e-01  1.26282e-01  2.92775e-02
 411.907  1.51525e+00  3.29546e-01  2.70723e-02  8.03516e-02  1.57420e-01  6.27170e-02  1.39255e+00  1.22707e-01  1.27964e-01  2.94567e-02
 412.739  1.51887e+00  3.29199e-01  2.69376e-02  8.02561e-02  1.57690e-01  6.26734e-02  1.39678e+00  1.22083e-01  1.28353e-01  2.93374e-02
 413.571  1.51532e+00  3.27346e-01  2.66740e-02  7.98004e-02  1.57216e-01  6.23402e-02  1.39445e+00  1.20866e-01  1.28139e-01  2.90771e-02
 414.403  1.51656e+00  3.26540e-01  2.64951e-02  7.96018e-02  1.57238e-01  6.22057e-02  1.39653e+00  1.20031e-01  1.28329e-01  2.89090e-02
 415.235  1.52002e+00  3.26185e-01  2.63591e-02  7.95074e-02  1.57493e-01  6.21593e-02  1.40063e+00  1.19394e-01  1.28706e-01  2.87875e-02
 416.067  1.51512e+00  3.23984e-01  2.60827e-02  7.89540e-02  1.56884e-01  6.17642e-02  1.39701e+00  1.18113e-01  1.28373e-01  2.85108e-02
 416.899  1.49837e+00  3.19196e-01  2.56061e-02  7.77626e-02  1.55048e-01  6.08790e-02  1.38248e+00  1.15888e-01  1.27038e-01  2.80103e-02
 417.730  1.47405e+00  3.12804e-01  2.50059e-02  7.61789e-02  1.52432e-01  5.96881e-02  1.36099e+00  1.13056e-01  1.25064e-01  2.73686e-02
 418.562  1.44830e+00  3.06196e-01  2.43876e-02  7.45494e-02  1.49672e-01  5.84523e-02  1.33815e+00  1.10155e-01  1.22964e-01  2.67075e-02
 419.393  1.43087e+00  3.01448e-01  2.39124e-02  7.33832e-02  1.47774e-01  5.75673e-02  1.32288e+00  1.07996e-01  1.21561e-01  2.62126e-02
 420.225  1.43045e+00  3.00346e-01  2.37246e-02  7.31109e-02  1.47634e-01  5.73760e-02  1.32323e+00  1.07219e-01  1.21593e-01  2.60409e-02
 421.056  1.43652e+00  3.00632e-01  2.36530e-02  7.31749e-02  1.48170e-01  5.74499e-02  1.32956e+00  1.06955e-01  1.22176e-01  2.59939e-02
 421.888  1.42666e+00  2.97546e-01  2.33271e-02  7.24106e-02  1.47064e-01  5.68825e-02  1.32119e+00  1.05470e-01  1.21406e-01  2.56577e-02
 422.719  1.40108e+00  2.91101e-01  2.27454e-02  7.08205e-02  1.44336e-01  5.56769e-02  1.29831e+00  1.02770e-01  1.19304e-01  2.50325e-02
 423.550  1.38233e+00  2.86059e-01  2.22747e-02  6.95699e-02  1.42311e-01  5.47400e-02  1.28175e+00  1.00573e-01  1.17782e-01  2.45290e-02
 424.382  1.37889e+00  2.84281e-01  2.20557e-02  6.91209e-02  1.41868e-01  5.44242e-02  1.27932e+00  9.95745e-02  1.17558e-01  2.43092e-02
 425.213  1.37612e+00  2.82756e-01  2.18544e-02  6.87414e-02  1.41498e-01  5.41521e-02  1.27741e+00  9.87115e-02  1.17383e-01  2.41148e-02
 426.044  1.36028e+00  2.78596e-01  2.14513e-02  6.77239e-02  1.39787e-01  5.33737e-02  1.26334e+00  9.69398e-02  1.16090e-01  2.36973e-02
 426.875  1.32911e+00  2.71317e-01  2.08141e-02  6.59470e-02  1.36504e-01  5.19979e-02  1.23502e+00  9.40800e-02  1.13488e-01  2.30163e-02
 427.706  1.28052e+00  2.60538e-01  1.99166e-02  6.33180e-02  1.31439e-01  4.99504e-02  1.19050e+00  9.00193e-02  1.09397e-01  2.20424e-02
 428.537  1.21132e+00  2.45650e-01  1.87127e-02  5.96913e-02  1.24265e-01  4.71131e-02  1.12675e+00  8.45632e-02  1.03539e-01  2.07259e-02
 429.368  1.13815e+00  2.30044e-01  1.74558e-02  5.58955e-02  1.16688e-01  4.41352e-02  1.05929e+00  7.88644e-02  9.73393e-02  1.93492e-02
 430.199  1.10606e+00  2.22811e-01  1.68280e-02  5.41431e-02  1.13323e-01  4.27597e-02  1.03006e+00  7.60078e-02  9.46532e-02  1.86700e-02
 431.030  1.14950e+00  2.30810e-01  1.73475e-02  5.60963e-02  1.17695e-01  4.43059e-02  1.07116e+00  7.83345e-02  9.84305e-02  1.92640e-02
 431.860  1.24277e+00  2.48721e-01  1.86209e-02  6.04459e-02  1.27169e-01  4.77598e-02  1.15870e+00  8.40672e-02  1.06474e-01  2.06943e-02
 432.691  1.32385e+00  2.64001e-01  1.97071e-02  6.41362e-02  1.35393e-01  5.07176e-02  1.23490e+00  8.89550e-02  1.13476e-01  2.19164e-02
 433.522  1.36829e+00  2.71824e-01  2.02329e-02  6.60076e-02  1.39860e-01  5.22475e-02  1.27698e+00  9.13110e-02  1.17344e-01  2.25167e-02
 434.352  1.40139e+00  2.77373e-01  2.05762e-02  6.73347e-02  1.43160e-01  5.33384e-02  1.30855e+00  9.28395e-02  1.20244e-01  2.29159e-02
 435.183  1.44347e+00  2.84733e-01  2.10456e-02  6.91099e-02  1.47375e-01  5.47744e-02  1.34854e+00  9.49330e-02  1.23919e-01  2.34559e-02
 436.013  1.48065e+00  2.91122e-01  2.14439e-02  7.06496e-02  1.51089e-01  5.60236e-02  1.38395e+00  9.67039e-02  1.27173e-01  2.39161e-02
 436.844  1.48953e+00  2.91917e-01  2.14333e-02  7.08291e-02  1.51914e-01  5.61978e-02  1.39290e+00  9.66294e-02  1.27995e-01  2.39192e-02
 437.674  1.47114e+00  2.87348e-01  2.10291e-02  6.97067e-02  1.49958e-01  5.53396e-02  1.37636e+00  9.47768e-02  1.26476e-01  2.34821e-02
 438.504  1.45256e+00  2.82749e-01  2.06197e-02  6.85801e-02  1.47980e-01  5.44744e-02  1.35966e+00  9.28986e-02  1.24941e-01  2.30391e-02
 439.335  1.45781e+00  2.82821e-01  2.05473e-02  6.85912e-02  1.48430e-01  5.45072e-02  1.36526e+00  9.25447e-02  1.25456e-01  2.29739e-02
 440.165  1.48627e+00  2.87412e-01  2.08024e-02  6.97000e-02  1.51243e-01  5.54100e-02  1.39259e+00  9.36749e-02  1.27967e-01  2.32761e-02
 440.995  1.52228e+00  2.93413e-01  2.11619e-02  7.11466e-02  1.54824e-01  5.65866e-02  1.42700e+00  9.52788e-02  1.31128e-01  2.36952e-02
 441.825  1.55361e+00  2.98412e-01  2.14526e-02  7.23424e-02  1.57926e-01  5.75740e-02  1.45704e+00  9.65708e-02  1.33889e-01  2.40367e-02
 442.655  1.57585e+00  3.01564e-01  2.16132e-02  7.30827e-02  1.60101e-01  5.82091e-02  1.47858e+00  9.72743e-02  1.35868e-01  2.42325e-02
 443.486  1.58866e+00  3.02847e-01  2.16413e-02  7.33649e-02  1.61316e-01  5.84857e-02  1.49129e+00  9.73794e-02  1.37036e-01  2.42796e-02
 444.316  1.59324e+00  3.02546e-01  2.15569e-02  7.32629e-02  1.61694e-01  5.84565e-02  1.49627e+00  9.69752e-02  1.37494e-01  2.41997e-02
 445.146  1.59439e+00  3.01623e-01  2.14264e-02  7.30150e-02  1.61722e-01  5.83053e-02  1.49803e+00  9.63607e-02  1.37655e-01  2.40672e-02
 445.976  1.60375e+00  3.02317e-01  2.14053e-02  7.31659e-02  1.62584e-01  5.84634e-02  1.50751e+00  9.62378e-02  1.38527e-01  2.40578e-02
 446.805  1.62991e+00  3.06246e-01  2.16073e-02  7.41059e-02  1.65150e-01  5.92446e-02  1.53279e+00  9.71200e-02  1.40850e-01  2.43005e-02
 447.635  1.66655e+00  3.12192e-01  2.19470e-02  7.55362e-02  1.68778e-01  6.04150e-02  1.56792e+00  9.86249e-02  1.44078e-01  2.47000e-02
 448.465  1.70236e+00  3.18000e-01  2.22729e-02  7.69332e-02  1.72322e-01  6.15587e-02  1.60230e+00  1.00070e-01  1.47237e-01  2.50857e-02
 449.295  1.73430e+00  3.23056e-01  2.25433e-02  7.81470e-02  1.75472e-01  6.25583e-02  1.63304e+00  1.01266e-01  1.50062e-01  2.54102e-02
 450.125  1.75953e+00  3.26802e-01  2.27244e-02  7.90386e-02  1.77940e-01  6.33065e-02  1.65747e+00  1.02058e-01  1.52307e-01  2.56332e-02
 450.954  1.76654e+00  3.27094e-01  2.26711e-02  7.90888e-02  1.78565e-01  6.33887e-02  1.66474e+00  1.01795e-01  1.52975e-01  2.55901e-02
 451.784  1.74883e+00  3.22761e-01  2.23021e-02  7.80169e-02  1.76691e-01  6.25765e-02  1.64872e+00  1.00109e-01  1.51502e-01  2.51888e-02
 452.613  1.72121e+00  3.16596e-01  2.18076e-02  7.65036e-02  1.73816e-01  6.14082e-02  1.62336e+00  9.78546e-02  1.49172e-01  2.46439e-02
 453.443  1.70710e+00  3.12975e-01  2.14861e-02  7.56129e-02  1.72305e-01  6.07297e-02  1.61073e+00  9.63743e-02  1.48011e-01  2.42931e-02
 454.273  1.71384e+00  3.13274e-01  2.14301e-02  7.56802e-02  1.72899e-01  6.08067e-02  1.61775e+00  9.60869e-02  1.48657e-01  2.42420e-02
 455.102  1.73106e+00  3.15557e-01  2.15063e-02  7.62337e-02  1.74552e-01  6.12649e-02  1.63466e+00  9.63963e-02  1.50211e-01  2.43406e-02
 455.931  1.74601e+00  3.17436e-01  2.15534e-02  7.66912e-02  1.75975e-01  6.16440e-02  1.64943e+00  9.65747e-02  1.51568e-01  2.44062e-02
 456.761  1.75212e+00  3.17690e-01  2.14908e-02  7.67547e-02  1.76506e-01  6.17082e-02  1.65586e+00  9.62598e-02  1.52159e-01  2.43473e-02
 457.590  1.74949e+00  3.16340e-01  2.13221e-02  7.64283e-02  1.76157e-01  6.14617e-02  1.65402e+00  9.54747e-02  1.51990e-01  2.41677e-02
 458.420  1.74328e+00  3.14330e-01  2.11114e-02  7.59410e-02  1.75448e-01  6.10876e-02  1.64877e+00  9.45116e-02  1.51507e-01  2.39404e-02
 459.249  1.73976e+00  3.12816e-01  2.09349e-02  7.55746e-02  1.75009e-01  6.08092e-02  1.64605e+00  9.37051e-02  1.51258e-01  2.37515e-02
 460.078  1.74158e+00  3.12299e-01  2.08245e-02  7.54527e-02  1.75109e-01  6.07229e-02  1.64839e+00  9.31886e-02  1.51472e-01  2.36365e-02
 460.907  1.74579e+00  3.12237e-01  2.07447e-02  7.54432e-02  1.75450e-01  6.07237e-02  1.65298e+00  9.28010e-02  1.51895e-01  2.35552e-02
 461.737  1.74750e+00  3.11703e-01  2.06368e-02  7.53162e-02  1.75541e-01  6.06343e-02  1.65522e+00  9.22829e-02  1.52100e-01  2.34414e-02
