 lambda   Irr_dw       Irr_up       Rad_dw       Rad_up       Act_dw       Act_up       Irr_dw_dir   Irr_up_diff  Act_dw_dir   Act_up_diff
 400.000  1.44868e+00  4.40403e-01  3.04590e-02  1.08285e-01  1.53676e-01  7.98349e-02  1.30846e+00  1.40220e-01  1.20237e-01  3.34390e-02
 401.000  1.43533e+00  4.35533e-01  2.98991e-02  1.07114e-01  1.52117e-01  7.89550e-02  1.29769e+00  1.37637e-01  1.19247e-01  3.28702e-02
 402.000  1.51633e+00  4.58975e-01  3.12917e-02  1.12868e-01  1.60559e-01  8.32204e-02  1.37226e+00  1.44067e-01  1.26100e-01  3.44593e-02
 403.000  1.41559e+00  4.26151e-01  2.89262e-02  1.04627e-01  1.49742e-01  7.73360e-02  1.28242e+00  1.33163e-01  1.17844e-01  3.18979e-02
 404.000  1.51638e+00  4.55306e-01  3.07019e-02  1.11762e-01  1.60262e-01  8.26465e-02  1.37507e+00  1.41314e-01  1.26358e-01  3.39045e-02
 405.000  1.38632e+00  4.15510e-01  2.78115e-02  1.02017e-01  1.46390e-01  7.54252e-02  1.25825e+00  1.28065e-01  1.15623e-01  3.07669e-02
 406.000  1.37148e+00  4.09336e-01  2.72566e-02  1.00399e-01  1.44691e-01  7.43492e-02  1.24601e+00  1.25474e-01  1.14498e-01  3.01931e-02
 407.000  1.33159e+00  3.96236e-01  2.62178e-02  9.71458e-02  1.40355e-01  7.19932e-02  1.21087e+00  1.20720e-01  1.11269e-01  2.90865e-02
 408.000  1.43807e+00  4.26487e-01  2.80596e-02  1.04502e-01  1.51442e-01  7.75205e-02  1.30891e+00  1.29152e-01  1.20278e-01  3.11641e-02
 409.000  1.58683e+00  4.69052e-01  3.06799e-02  1.14867e-01  1.66963e-01  8.52914e-02  1.44564e+00  1.41189e-01  1.32842e-01  3.41207e-02
 410.000  1.32258e+00  3.89331e-01  2.53328e-02  9.52463e-02  1.39038e-01  7.08374e-02  1.20599e+00  1.16588e-01  1.10820e-01  2.82173e-02
 411.000  1.54845e+00  4.54946e-01  2.93977e-02  1.11291e-01  1.62645e-01  8.27835e-02  1.41311e+00  1.35344e-01  1.29853e-01  3.27924e-02
 412.000  1.59958e+00  4.68490e-01  3.00901e-02  1.14527e-01  1.67874e-01  8.52802e-02  1.46104e+00  1.38538e-01  1.34257e-01  3.36163e-02
 413.000  1.50649e+00  4.39567e-01  2.80861e-02  1.07348e-01  1.57965e-01  8.00569e-02  1.37717e+00  1.29314e-01  1.26551e-01  3.14144e-02
 414.000  1.47421e+00  4.29868e-01  2.72461e-02  1.05046e-01  1.54459e-01  7.82736e-02  1.34880e+00  1.25408e-01  1.23944e-01  3.05156e-02
 415.000  1.56750e+00  4.55321e-01  2.87097e-02  1.11146e-01  1.64094e-01  8.29542e-02  1.43540e+00  1.32102e-01  1.31901e-01  3.21932e-02
