 lambda   Irr_dw       Irr_up       Rad_dw       Rad_up       Act_dw       Act_up       Irr_dw_dir   Irr_up_diff  Act_dw_dir   Act_up_diff
 400.000  1.43897e+00  3.31180e-01  2.87544e-02  8.10346e-02  1.51065e-01  6.26054e-02  1.30846e+00  1.30507e-01  1.20237e-01  3.08279e-02
 401.000  1.42578e+00  3.27288e-01  2.82257e-02  8.01449e-02  1.49544e-01  6.18688e-02  1.29769e+00  1.28086e-01  1.19247e-01  3.02970e-02
 402.000  1.50631e+00  3.44527e-01  2.95389e-02  8.43868e-02  1.57855e-01  6.51445e-02  1.37226e+00  1.34048e-01  1.26100e-01  3.17550e-02
 403.000  1.40628e+00  3.18906e-01  2.72994e-02  7.79526e-02  1.47224e-01  6.03902e-02  1.28242e+00  1.23858e-01  1.17844e-01  2.93801e-02
 404.000  1.50648e+00  3.40298e-01  2.89734e-02  8.31925e-02  1.57578e-01  6.44626e-02  1.37507e+00  1.31414e-01  1.26358e-01  3.12203e-02
 405.000  1.37733e+00  3.10337e-01  2.62453e-02  7.59257e-02  1.43949e-01  5.87863e-02  1.25825e+00  1.19081e-01  1.15623e-01  2.83263e-02
 406.000  1.36264e+00  3.05023e-01  2.57184e-02  7.45414e-02  1.42285e-01  5.78385e-02  1.24601e+00  1.16636e-01  1.14498e-01  2.77876e-02
 407.000  1.32307e+00  2.94803e-01  2.47354e-02  7.20305e-02  1.38030e-01  5.59289e-02  1.21087e+00  1.12197e-01  1.11269e-01  2.67611e-02
 408.000  1.42892e+00  3.16765e-01  2.64714e-02  7.73578e-02  1.48942e-01  6.01346e-02  1.30891e+00  1.20006e-01  1.20278e-01  2.86635e-02
 409.000  1.57681e+00  3.47780e-01  2.89405e-02  8.48926e-02  1.64216e-01  6.60650e-02  1.44564e+00  1.31162e-01  1.32842e-01  3.13736e-02
 410.000  1.31427e+00  2.87996e-01  2.38929e-02  7.02195e-02  1.36756e-01  5.47640e-02  1.20599e+00  1.08277e-01  1.10820e-01  2.59359e-02
 411.000  1.53880e+00  3.36240e-01  2.77264e-02  8.20235e-02  1.59988e-01  6.39427e-02  1.41311e+00  1.25692e-01  1.29853e-01  3.01357e-02
 412.000  1.58967e+00  3.45666e-01  2.83766e-02  8.42830e-02  1.65142e-01  6.57748e-02  1.46104e+00  1.28635e-01  1.34257e-01  3.08843e-02
 413.000  1.49721e+00  3.23644e-01  2.64842e-02  7.88351e-02  1.55401e-01  6.16386e-02  1.37717e+00  1.20038e-01  1.26551e-01  2.88507e-02
 414.000  1.46521e+00  3.16505e-01  2.56939e-02  7.72170e-02  1.51967e-01  6.02498e-02  1.34880e+00  1.16409e-01  1.23944e-01  2.80232e-02
 415.000  1.55799e+00  3.34511e-01  2.70706e-02  8.15198e-02  1.61454e-01  6.37368e-02  1.43540e+00  1.22593e-01  1.31901e-01  2.95532e-02
 416.000  1.54401e+00  3.30533e-01  2.65935e-02  8.05852e-02  1.59883e-01  6.29864e-02  1.42358e+00  1.20433e-01  1.30815e-01  2.90683e-02
 417.000  1.49275e+00  3.17934e-01  2.54754e-02  7.74650e-02  1.54453e-01  6.06269e-02  1.37732e+00  1.15431e-01  1.26564e-01  2.78891e-02
 418.000  1.45602e+00  3.08263e-01  2.46265e-02  7.50319e-02  1.50526e-01  5.88355e-02  1.34450e+00  1.11523e-01  1.23548e-01  2.69785e-02
 419.000  1.48635e+00  3.13540e-01  2.49287e-02  7.63206e-02  1.53545e-01  5.98608e-02  1.37459e+00  1.11765e-01  1.26313e-01  2.72316e-02
 420.000  1.25574e+00  2.63986e-01  2.08641e-02  6.42679e-02  1.29625e-01  5.04128e-02  1.16107e+00  9.46657e-02  1.06693e-01  2.29319e-02
 421.000  1.56856e+00  3.28395e-01  2.58348e-02  7.99374e-02  1.61795e-01  6.27404e-02  1.45169e+00  1.16872e-01  1.33398e-01  2.83976e-02
 422.000  1.49888e+00  3.12796e-01  2.44800e-02  7.61619e-02  1.54497e-01  5.97734e-02  1.38814e+00  1.10744e-01  1.27558e-01  2.69391e-02
 423.000  1.26236e+00  2.61785e-01  2.04273e-02  6.36681e-02  1.30012e-01  5.00757e-02  1.16996e+00  9.23991e-02  1.07509e-01  2.25033e-02
 424.000  1.38411e+00  2.85589e-01  2.22222e-02  6.94155e-02  1.42436e-01  5.46660e-02  1.28427e+00  9.98429e-02  1.18013e-01  2.44226e-02
 425.000  1.43040e+00  2.94170e-01  2.27497e-02  7.15183e-02  1.47101e-01  5.63222e-02  1.32746e+00  1.02940e-01  1.21983e-01  2.51185e-02
 426.000  1.37132e+00  2.81032e-01  2.16242e-02  6.83331e-02  1.40924e-01  5.38222e-02  1.27355e+00  9.77705e-02  1.17028e-01  2.38958e-02
 427.000  1.31559e+00  2.68332e-01  2.05666e-02  6.52154e-02  1.35097e-01  5.14217e-02  1.22263e+00  9.29606e-02  1.12349e-01  2.27480e-02
 428.000  1.32873e+00  2.69907e-01  2.05950e-02  6.55860e-02  1.36347e-01  5.17464e-02  1.23563e+00  9.30951e-02  1.13544e-01  2.28034e-02
 429.000  1.20572e+00  2.44064e-01  1.85311e-02  5.93121e-02  1.23639e-01  4.68056e-02  1.12199e+00  8.37302e-02  1.03101e-01  2.05374e-02
 430.000  9.59662e-01  1.93004e-01  1.46191e-02  4.68446e-02  9.83315e-02  3.70528e-02  8.93643e-01  6.60192e-02  8.21180e-02  1.62135e-02
 431.000  8.60702e-01  1.72982e-01  1.30074e-02  4.20433e-02  8.81361e-02  3.31946e-02  8.01958e-01  5.87437e-02  7.36930e-02  1.44431e-02
 432.000  1.54548e+00  3.10467e-01  2.31726e-02  7.55730e-02  1.58158e-01  5.95483e-02  1.44086e+00  1.04616e-01  1.32403e-01  2.57556e-02
 433.000  1.37221e+00  2.72748e-01  2.03832e-02  6.61780e-02  1.40310e-01  5.24259e-02  1.28022e+00  9.19910e-02  1.17641e-01  2.26686e-02
 434.000  1.30107e+00  2.57682e-01  1.91627e-02  6.25221e-02  1.32945e-01  4.95463e-02  1.21459e+00  8.64856e-02  1.11610e-01  2.13355e-02
 435.000  1.41215e+00  2.79122e-01  2.06335e-02  6.77788e-02  1.44203e-01  5.36635e-02  1.31907e+00  9.30796e-02  1.21211e-01  2.29919e-02
 436.000  1.56210e+00  3.07237e-01  2.26306e-02  7.45589e-02  1.59405e-01  5.91095e-02  1.46006e+00  1.02048e-01  1.34167e-01  2.52387e-02
 437.000  1.57348e+00  3.08182e-01  2.26060e-02  7.47667e-02  1.60457e-01  5.93200e-02  1.47157e+00  1.01911e-01  1.35224e-01  2.52329e-02
 438.000  1.40628e+00  2.74273e-01  2.00379e-02  6.65234e-02  1.43311e-01  5.28191e-02  1.31594e+00  9.03317e-02  1.20924e-01  2.23869e-02
 439.000  1.35764e+00  2.63599e-01  1.91984e-02  6.39091e-02  1.38261e-01  5.07925e-02  1.27123e+00  8.64131e-02  1.16815e-01  2.14461e-02
