 lambda   Irr_dw       Irr_up       Rad_dw       Rad_up       Act_dw       Act_up       Irr_dw_dir   Irr_up_diff  Act_dw_dir   Act_up_diff
 400.000  1.44244e+00  3.69372e-01  2.93587e-02  8.99930e-02  1.52002e-01  6.87792e-02  1.30846e+00  1.33981e-01  1.20237e-01  3.17646e-02
 401.000  1.42919e+00  3.65125e-01  2.88188e-02  8.90080e-02  1.50467e-01  6.79903e-02  1.29769e+00  1.31501e-01  1.19247e-01  3.12200e-02
 402.000  1.50989e+00  3.84527e-01  3.01603e-02  9.37445e-02  1.58825e-01  7.16218e-02  1.37226e+00  1.37631e-01  1.26100e-01  3.27252e-02
 403.000  1.40961e+00  3.56408e-01  2.78765e-02  8.67190e-02  1.48128e-01  6.64671e-02  1.28242e+00  1.27187e-01  1.17844e-01  3.02840e-02
 404.000  1.51002e+00  3.80494e-01  2.95863e-02  9.25794e-02  1.58541e-01  7.09810e-02  1.37507e+00  1.34955e-01  1.26358e-01  3.21836e-02
 405.000  1.38055e+00  3.47093e-01  2.68007e-02  8.44950e-02  1.44825e-01  6.47521e-02  1.25825e+00  1.22295e-01  1.15623e-01  2.92024e-02
 406.000  1.36581e+00  3.41484e-01  2.62639e-02  8.30354e-02  1.43149e-01  6.37600e-02  1.24601e+00  1.19799e-01  1.14498e-01  2.86514e-02
 407.000  1.32612e+00  3.30265e-01  2.52612e-02  8.02800e-02  1.38866e-01  6.16931e-02  1.21087e+00  1.15249e-01  1.11269e-01  2.75967e-02
 408.000  1.43219e+00  3.55114e-01  2.70348e-02  8.62707e-02  1.49840e-01  6.63724e-02  1.30891e+00  1.23281e-01  1.20278e-01  2.95620e-02
 409.000  1.58040e+00  3.90168e-01  2.95577e-02  9.47343e-02  1.65203e-01  7.29656e-02  1.44564e+00  1.34754e-01  1.32842e-01  3.23610e-02
 410.000  1.31724e+00  3.23414e-01  2.44042e-02  7.84365e-02  1.37576e-01  6.05338e-02  1.20599e+00  1.11252e-01  1.10820e-01  2.67558e-02
 411.000  1.54226e+00  3.77736e-01  2.83197e-02  9.16295e-02  1.60944e-01  7.07090e-02  1.41311e+00  1.29152e-01  1.29853e-01  3.10913e-02
 412.000  1.59322e+00  3.88581e-01  2.89846e-02  9.42053e-02  1.66124e-01  7.27778e-02  1.46104e+00  1.32182e-01  1.34257e-01  3.18664e-02
 413.000  1.50054e+00  3.64163e-01  2.70530e-02  8.81879e-02  1.56324e-01  6.82550e-02  1.37717e+00  1.23365e-01  1.26551e-01  2.97733e-02
 414.000  1.46844e+00  3.56130e-01  2.62452e-02  8.63406e-02  1.52864e-01  6.67266e-02  1.34880e+00  1.19637e-01  1.23944e-01  2.89204e-02
 415.000  1.56140e+00  3.76738e-01  2.76526e-02  9.12295e-02  1.62405e-01  7.06436e-02  1.43540e+00  1.26003e-01  1.31901e-01  3.05036e-02
 416.000  1.54737e+00  3.72399e-01  2.71656e-02  9.01931e-02  1.60820e-01  6.98400e-02  1.42358e+00  1.23790e-01  1.30815e-01  3.00056e-02
 417.000  1.49597e+00  3.58473e-01  2.60241e-02  8.67556e-02  1.55355e-01  6.72682e-02  1.37732e+00  1.18653e-01  1.26564e-01  2.87912e-02
 418.000  1.45915e+00  3.47898e-01  2.51584e-02  8.41008e-02  1.51404e-01  6.53334e-02  1.34450e+00  1.14650e-01  1.23548e-01  2.78557e-02
 419.000  1.48953e+00  3.54027e-01  2.54675e-02  8.55689e-02  1.54436e-01  6.65036e-02  1.37459e+00  1.14935e-01  1.26313e-01  2.81226e-02
 420.000  1.25840e+00  2.98222e-01  2.13154e-02  7.20742e-02  1.30374e-01  5.60345e-02  1.16107e+00  9.73245e-02  1.06693e-01  2.36812e-02
 421.000  1.57186e+00  3.71211e-01  2.63945e-02  8.96895e-02  1.62727e-01  6.97764e-02  1.45169e+00  1.20173e-01  1.33398e-01  2.93296e-02
 422.000  1.50202e+00  3.53741e-01  2.50103e-02  8.54774e-02  1.55384e-01  6.65070e-02  1.38814e+00  1.13878e-01  1.27558e-01  2.78255e-02
 423.000  1.26498e+00  2.96361e-01  2.08710e-02  7.15263e-02  1.30757e-01  5.57655e-02  1.16996e+00  9.50234e-02  1.07509e-01  2.32475e-02
 424.000  1.38697e+00  3.23553e-01  2.27052e-02  7.80386e-02  1.43249e-01  6.09175e-02  1.28427e+00  1.02703e-01  1.18013e-01  2.52352e-02
 425.000  1.43334e+00  3.33443e-01  2.32450e-02  8.04271e-02  1.47937e-01  6.27947e-02  1.32746e+00  1.05878e-01  1.21983e-01  2.59547e-02
 426.000  1.37412e+00  3.18720e-01  2.20953e-02  7.68721e-02  1.41722e-01  6.00383e-02  1.27355e+00  1.00569e-01  1.17028e-01  2.46939e-02
 427.000  1.31825e+00  3.04539e-01  2.10153e-02  7.34111e-02  1.35859e-01  5.73973e-02  1.22263e+00  9.56253e-02  1.12349e-01  2.35101e-02
 428.000  1.33140e+00  3.06517e-01  2.10447e-02  7.38664e-02  1.37114e-01  5.77929e-02  1.23563e+00  9.57703e-02  1.13544e-01  2.35699e-02
 429.000  1.20813e+00  2.77316e-01  1.89359e-02  6.68240e-02  1.24331e-01  5.23020e-02  1.12199e+00  8.61417e-02  1.03101e-01  2.12298e-02
 430.000  9.61571e-01  2.19538e-01  1.49393e-02  5.28344e-02  9.88808e-02  4.14413e-02  8.93643e-01  6.79285e-02  8.21180e-02  1.67628e-02
 431.000  8.62399e-01  1.96765e-01  1.32920e-02  4.74029e-02  8.86258e-02  3.71316e-02  8.01958e-01  6.04411e-02  7.36930e-02  1.49328e-02
 432.000  1.54850e+00  3.53132e-01  2.36787e-02  8.51735e-02  1.59032e-01  6.66169e-02  1.44086e+00  1.07642e-01  1.32403e-01  2.66297e-02
 433.000  1.37489e+00  3.10800e-01  2.08306e-02  7.47406e-02  1.41085e-01  5.87326e-02  1.28022e+00  9.46658e-02  1.17641e-01  2.34433e-02
 434.000  1.30359e+00  2.93787e-01  1.95834e-02  7.06381e-02  1.33677e-01  5.55348e-02  1.21459e+00  8.90047e-02  1.11610e-01  2.20666e-02
 435.000  1.41486e+00  3.18324e-01  2.10865e-02  7.65765e-02  1.44993e-01  6.01714e-02  1.31907e+00  9.57958e-02  1.21211e-01  2.37817e-02
 436.000  1.56509e+00  3.50657e-01  2.31281e-02  8.42969e-02  1.60275e-01  6.63219e-02  1.46006e+00  1.05035e-01  1.34167e-01  2.61087e-02
 437.000  1.57647e+00  3.51969e-01  2.31033e-02  8.45770e-02  1.61330e-01  6.65990e-02  1.47157e+00  1.04899e-01  1.35224e-01  2.61054e-02
 438.000  1.40893e+00  3.13464e-01  2.04792e-02  7.52930e-02  1.44087e-01  5.93385e-02  1.31594e+00  9.29847e-02  1.20924e-01  2.31634e-02
 439.000  1.36019e+00  3.01481e-01  1.96212e-02  7.23776e-02  1.39007e-01  5.70983e-02  1.27123e+00  8.89583e-02  1.16815e-01  2.21925e-02
 440.000  1.52109e+00  3.36374e-01  2.17534e-02  8.07722e-02  1.55352e-01  6.37139e-02  1.42241e+00  9.86823e-02  1.30707e-01  2.46449e-02
 441.000  1.51281e+00  3.33452e-01  2.14578e-02  8.00466e-02  1.54405e-01  6.31840e-02  1.41547e+00  9.73415e-02  1.30069e-01  2.43354e-02
 442.000  1.58984e+00  3.49171e-01  2.23766e-02  8.37792e-02  1.62159e-01  6.61928e-02  1.48838e+00  1.01455e-01  1.36769e-01  2.53895e-02
 443.000  1.59703e+00  3.49308e-01  2.22857e-02  8.37549e-02  1.62783e-01  6.62565e-02  1.49599e+00  1.01041e-01  1.37468e-01  2.53143e-02
 444.000  1.58332e+00  3.44946e-01  2.19092e-02  8.26610e-02  1.61278e-01  6.54641e-02  1.48400e+00  9.93164e-02  1.36366e-01  2.49115e-02
 445.000  1.66206e+00  3.60564e-01  2.28119e-02  8.63357e-02  1.69185e-01  6.84693e-02  1.55869e+00  1.03368e-01  1.43230e-01  2.59556e-02
 446.000  1.47658e+00  3.19046e-01  2.01059e-02  7.63499e-02  1.50206e-01  6.06168e-02  1.38550e+00  9.10765e-02  1.27315e-01  2.28903e-02
 447.000  1.68060e+00  3.62418e-01  2.27049e-02  8.67614e-02  1.70857e-01  6.88605e-02  1.57779e+00  1.02811e-01  1.44985e-01  2.58723e-02
 448.000  1.70478e+00  3.66148e-01  2.28478e-02  8.75764e-02  1.73208e-01  6.96144e-02  1.60133e+00  1.03456e-01  1.47148e-01  2.60604e-02
 449.000  1.71247e+00  3.67077e-01  2.27721e-02  8.78062e-02  1.73892e-01  6.98019e-02  1.60940e+00  1.03069e-01  1.47890e-01  2.60021e-02
 450.000  1.74596e+00  3.73286e-01  2.30344e-02  8.92728e-02  1.77190e-01  7.10044e-02  1.64168e+00  1.04279e-01  1.50856e-01  2.63344e-02
 451.000  1.88280e+00  4.01073e-01  2.46464e-02  9.58566e-02  1.90963e-01  7.63313e-02  1.77130e+00  1.11508e-01  1.62766e-01  2.81965e-02
 452.000  1.74666e+00  3.70836e-01  2.26823e-02  8.85877e-02  1.77049e-01  7.06087e-02  1.64405e+00  1.02611e-01  1.51074e-01  2.59750e-02
 453.000  1.61807e+00  3.42198e-01  2.08478e-02  8.16900e-02  1.63914e-01  6.51939e-02  1.52380e+00  9.42739e-02  1.40023e-01  2.38911e-02
 454.000  1.72168e+00  3.62943e-01  2.20167e-02  8.66125e-02  1.74306e-01  6.91737e-02  1.62218e+00  9.94971e-02  1.49064e-01  2.52427e-02
 455.000  1.73037e+00  3.64182e-01  2.19658e-02  8.69395e-02  1.75089e-01  6.94103e-02  1.63116e+00  9.92046e-02  1.49890e-01  2.51990e-02
 456.000  1.76908e+00  3.71044e-01  2.22752e-02  8.85421e-02  1.78895e-01  7.07491e-02  1.66840e+00  1.00679e-01  1.53311e-01  2.55842e-02
 457.000  1.77549e+00  3.71535e-01  2.21771e-02  8.86636e-02  1.79434e-01  7.08544e-02  1.67543e+00  1.00063e-01  1.53957e-01  2.54776e-02
 458.000  1.74111e+00  3.63241e-01  2.15842e-02  8.66586e-02  1.75859e-01  6.92973e-02  1.64372e+00  9.73873e-02  1.51043e-01  2.48156e-02
 459.000  1.73787e+00  3.61518e-01  2.13809e-02  8.62329e-02  1.75428e-01  6.89894e-02  1.64135e+00  9.65193e-02  1.50825e-01  2.46026e-02
 460.000  1.71965e+00  3.56629e-01  2.09969e-02  8.50363e-02  1.73486e-01  6.80814e-02  1.62492e+00  9.47244e-02  1.49316e-01  2.41703e-02
 461.000  1.77887e+00  3.68141e-01  2.15529e-02  8.77994e-02  1.79359e-01  7.02863e-02  1.68164e+00  9.72258e-02  1.54528e-01  2.48308e-02
 462.000  1.74687e+00  3.60709e-01  2.10169e-02  8.60364e-02  1.76033e-01  6.88772e-02  1.65215e+00  9.47185e-02  1.51818e-01  2.42153e-02
 463.000  1.74432e+00  3.58892e-01  2.08205e-02  8.55510e-02  1.75673e-01  6.85645e-02  1.65049e+00  9.38225e-02  1.51665e-01  2.40074e-02
 464.000  1.74681e+00  3.58022e-01  2.06955e-02  8.52817e-02  1.75831e-01  6.84395e-02  1.65360e+00  9.32064e-02  1.51951e-01  2.38794e-02
 465.000  1.71821e+00  3.51353e-01  2.02038e-02  8.36981e-02  1.72866e-01  6.71777e-02  1.62721e+00  9.10056e-02  1.49526e-01  2.33403e-02
 466.000  1.76945e+00  3.60637e-01  2.06479e-02  8.58712e-02  1.77929e-01  6.89842e-02  1.67648e+00  9.29627e-02  1.54054e-01  2.38749e-02
 467.000  1.70410e+00  3.46502e-01  1.97417e-02  8.25074e-02  1.71273e-01  6.62936e-02  1.61519e+00  8.89127e-02  1.48421e-01  2.28516e-02
 468.000  1.80106e+00  3.65328e-01  2.07144e-02  8.69943e-02  1.80922e-01  6.99076e-02  1.70782e+00  9.32421e-02  1.56933e-01  2.39884e-02
 469.000  1.78247e+00  3.59864e-01  2.03437e-02  8.56114e-02  1.78946e-01  6.89111e-02  1.69097e+00  9.14936e-02  1.55385e-01  2.35608e-02
 470.000  1.75545e+00  3.53247e-01  1.98851e-02  8.40220e-02  1.76134e-01  6.76649e-02  1.66602e+00  8.94306e-02  1.53092e-01  2.30412e-02
 471.000  1.74997e+00  3.50796e-01  1.96740e-02  8.34043e-02  1.75479e-01  6.72231e-02  1.66157e+00  8.83975e-02  1.52683e-01  2.27958e-02
 472.000  1.76929e+00  3.53431e-01  1.97404e-02  8.40193e-02  1.77310e-01  6.77471e-02  1.68060e+00  8.86926e-02  1.54431e-01  2.28788e-02
 473.000  1.74816e+00  3.47782e-01  1.93638e-02  8.26483e-02  1.75081e-01  6.66894e-02  1.66128e+00  8.68826e-02  1.52656e-01  2.24248e-02
 474.000  1.76059e+00  3.48429e-01  1.93524e-02  8.27345e-02  1.76210e-01  6.68559e-02  1.67381e+00  8.67862e-02  1.53807e-01  2.24025e-02
 475.000  1.83083e+00  3.60794e-01  1.99801e-02  8.56756e-02  1.83114e-01  6.92424e-02  1.74136e+00  8.94646e-02  1.60015e-01  2.30991e-02
 476.000  1.77449e+00  3.47558e-01  1.92011e-02  8.24882e-02  1.77347e-01  6.67370e-02  1.68851e+00  8.59871e-02  1.55158e-01  2.21891e-02
 477.000  1.75743e+00  3.42436e-01  1.88737e-02  8.12390e-02  1.75518e-01  6.57818e-02  1.67301e+00  8.44173e-02  1.53734e-01  2.17833e-02
 478.000  1.83998e+00  3.57621e-01  1.96123e-02  8.47888e-02  1.83673e-01  6.87309e-02  1.75232e+00  8.76526e-02  1.61022e-01  2.26512e-02
 479.000  1.75078e+00  3.40410e-01  1.85410e-02  8.07101e-02  1.74711e-01  6.54291e-02  1.66785e+00  8.29307e-02  1.53260e-01  2.14514e-02
 480.000  1.77897e+00  3.46027e-01  1.87148e-02  8.20282e-02  1.77466e-01  6.65205e-02  1.69528e+00  8.36887e-02  1.55780e-01  2.16859e-02
 481.000  1.76259e+00  3.42478e-01  1.84155e-02  8.11320e-02  1.75769e-01  6.58668e-02  1.68021e+00  8.23867e-02  1.54395e-01  2.13732e-02
 482.000  1.79443e+00  3.48239e-01  1.86200e-02  8.24589e-02  1.78875e-01  6.69973e-02  1.71116e+00  8.32789e-02  1.57239e-01  2.16359e-02
 483.000  1.79188e+00  3.47169e-01  1.84643e-02  8.21721e-02  1.78546e-01  6.68136e-02  1.70935e+00  8.25288e-02  1.57073e-01  2.14733e-02
 484.000  1.71927e+00  3.32114e-01  1.75921e-02  7.85427e-02  1.71234e-01  6.39524e-02  1.64070e+00  7.85784e-02  1.50765e-01  2.04689e-02
