 lambda   Irr_dw       Irr_up       Rad_dw       Rad_up       Act_dw       Act_up       Irr_dw_dir   Irr_up_diff  Act_dw_dir   Act_up_diff
 400.000  1.43897e+00  3.31190e-01  2.87548e-02  8.10434e-02  1.51066e-01  6.26212e-02  1.30846e+00  1.30511e-01  1.20237e-01  3.08291e-02
 401.000  1.42578e+00  3.27298e-01  2.82262e-02  8.01530e-02  1.49545e-01  6.18841e-02  1.29769e+00  1.28089e-01  1.19247e-01  3.02982e-02
 402.000  1.50632e+00  3.44536e-01  2.95393e-02  8.43955e-02  1.57856e-01  6.51607e-02  1.37226e+00  1.34052e-01  1.26100e-01  3.17563e-02
 403.000  1.40628e+00  3.18919e-01  2.72998e-02  7.79610e-02  1.47225e-01  6.04061e-02  1.28242e+00  1.23861e-01  1.17844e-01  2.93812e-02
 404.000  1.50649e+00  3.40305e-01  2.89737e-02  8.32003e-02  1.57579e-01  6.44783e-02  1.37507e+00  1.31415e-01  1.26358e-01  3.12212e-02
 405.000  1.37734e+00  3.10350e-01  2.62459e-02  7.59335e-02  1.43950e-01  5.88020e-02  1.25825e+00  1.19084e-01  1.15623e-01  2.83275e-02
 406.000  1.36265e+00  3.05036e-01  2.57187e-02  7.45482e-02  1.42286e-01  5.78535e-02  1.24601e+00  1.16640e-01  1.14498e-01  2.77887e-02
 407.000  1.32307e+00  2.94829e-01  2.47362e-02  7.20380e-02  1.38032e-01  5.59460e-02  1.21087e+00  1.12204e-01  1.11269e-01  2.67628e-02
 408.000  1.42892e+00  3.16782e-01  2.64719e-02  7.73646e-02  1.48943e-01  6.01511e-02  1.30891e+00  1.20011e-01  1.20278e-01  2.86649e-02
 409.000  1.57681e+00  3.47797e-01  2.89412e-02  8.49005e-02  1.64217e-01  6.60832e-02  1.44564e+00  1.31166e-01  1.32842e-01  3.13749e-02
 410.000  1.31427e+00  2.88017e-01  2.38936e-02  7.02262e-02  1.36758e-01  5.47803e-02  1.20599e+00  1.08283e-01  1.10820e-01  2.59374e-02
 411.000  1.53880e+00  3.36262e-01  2.77272e-02  8.20311e-02  1.59990e-01  6.39618e-02  1.41311e+00  1.25696e-01  1.29853e-01  3.01372e-02
 412.000  1.58968e+00  3.45694e-01  2.83774e-02  8.42926e-02  1.65143e-01  6.57956e-02  1.46104e+00  1.28640e-01  1.34257e-01  3.08861e-02
 413.000  1.49721e+00  3.23663e-01  2.64848e-02  7.88456e-02  1.55403e-01  6.16562e-02  1.37717e+00  1.20043e-01  1.26551e-01  2.88520e-02
 414.000  1.46522e+00  3.16536e-01  2.56947e-02  7.72280e-02  1.51969e-01  6.02695e-02  1.34880e+00  1.16416e-01  1.23944e-01  2.80250e-02
 415.000  1.55800e+00  3.34538e-01  2.70713e-02  8.15323e-02  1.61456e-01  6.37565e-02  1.43540e+00  1.22597e-01  1.31901e-01  2.95547e-02
 416.000  1.54402e+00  3.30567e-01  2.65944e-02  8.05977e-02  1.59885e-01  6.30076e-02  1.42358e+00  1.20439e-01  1.30815e-01  2.90701e-02
 417.000  1.49276e+00  3.17968e-01  2.54762e-02  7.74791e-02  1.54455e-01  6.06476e-02  1.37732e+00  1.15436e-01  1.26564e-01  2.78909e-02
 418.000  1.45603e+00  3.08295e-01  2.46274e-02  7.50456e-02  1.50528e-01  5.88554e-02  1.34450e+00  1.11530e-01  1.23548e-01  2.69804e-02
 419.000  1.48636e+00  3.13570e-01  2.49296e-02  7.63354e-02  1.53547e-01  5.98810e-02  1.37459e+00  1.11772e-01  1.26313e-01  2.72334e-02
 420.000  1.25574e+00  2.64011e-01  2.08647e-02  6.42819e-02  1.29626e-01  5.04296e-02  1.16107e+00  9.46691e-02  1.06693e-01  2.29332e-02
