   630.512         4.718777e-01        -3.322663e+02         5.089586e+02        -1.021208e+02
   631.338         4.443970e-01        -3.350371e+02         4.515994e+02        -6.417648e+01
   632.164         4.781429e-01        -3.843851e+02         4.795081e+02        -5.293816e+01
   632.991         4.714633e-01        -3.872068e+02         4.699716e+02        -4.656977e+01
   633.817         4.709918e-01        -3.817002e+02         4.397260e+02        -2.643214e+01
   634.643         4.677225e-01        -3.707101e+02         3.756367e+02         1.672955e+01
   635.470         4.627954e-01        -3.618782e+02         2.997938e+02         6.980540e+01
   636.296         4.590084e-01        -3.583930e+02         2.450188e+02         1.094476e+02
   637.122         4.487357e-01        -3.550383e+02         2.395534e+02         1.090113e+02
   637.948         4.711152e-01        -3.816455e+02         2.957417e+02         8.425198e+01
   638.775         4.665450e-01        -3.811419e+02         3.166318e+02         6.666757e+01
   639.601         4.365061e-01        -3.443860e+02         2.712216e+02         7.622709e+01
   640.427         4.361439e-01        -3.165827e+02         2.386421e+02         8.841052e+01
   641.253         4.327431e-01        -2.822675e+02         2.295386e+02         7.853923e+01
   642.079         4.580593e-01        -2.732584e+02         2.413351e+02         7.282006e+01
   642.905         4.335287e-01        -2.473837e+02         2.194888e+02         7.094397e+01
   643.732         4.663550e-01        -2.656139e+02         2.210493e+02         8.794663e+01
   644.558         4.876349e-01        -2.818517e+02         1.692874e+02         1.419820e+02
   645.384         4.937382e-01        -2.858209e+02         3.017954e+01         2.537395e+02
   646.210         5.066655e-01        -2.879343e+02        -1.320490e+02         3.845556e+02
   647.036         5.074170e-01        -2.839340e+02        -2.095173e+02         4.430075e+02
   647.862         5.191685e-01        -2.966215e+02        -1.435055e+02         4.009008e+02
   648.688         5.290125e-01        -3.229502e+02         7.458668e+01         2.465889e+02
   649.514         5.215146e-01        -3.428945e+02         3.531988e+02         3.752960e+01
   650.340         5.145982e-01        -3.486248e+02         5.525676e+02        -1.163649e+02
   651.166         5.209018e-01        -3.431627e+02         6.143071e+02        -1.651208e+02
   651.992         4.979979e-01        -3.128076e+02         5.275708e+02        -1.192409e+02
   652.818         4.988251e-01        -3.082775e+02         4.304751e+02        -4.647972e+01
   653.644         5.082306e-01        -3.215358e+02         3.409743e+02         3.153164e+01
   654.470         5.192097e-01        -3.396186e+02         2.748821e+02         9.443542e+01
   655.296         5.490897e-01        -3.689169e+02         2.805857e+02         1.123792e+02
   656.122         5.612585e-01        -3.909619e+02         3.618252e+02         6.341477e+01
   656.948         5.595386e-01        -4.132650e+02         4.676828e+02        -8.076154e+00
   657.774         5.474076e-01        -4.275609e+02         5.177409e+02        -4.281450e+01
   658.599         5.356018e-01        -4.286620e+02         5.044244e+02        -3.466979e+01
   659.425         5.228751e-01        -4.213220e+02         4.609260e+02        -7.467662e+00
   660.251         5.171009e-01        -4.330131e+02         4.124083e+02         3.478677e+01
   661.077         5.171601e-01        -4.730748e+02         3.651324e+02         9.127997e+01
   661.903         5.276871e-01        -5.303029e+02         3.615019e+02         1.247114e+02
   662.728         5.339666e-01        -5.692936e+02         4.310464e+02         9.077315e+01
   663.554         5.346587e-01        -5.881939e+02         5.564400e+02         1.899718e+00
   664.380         5.379385e-01        -6.156067e+02         6.881095e+02        -8.689350e+01
   665.206         5.512739e-01        -6.780774e+02         8.006816e+02        -1.410177e+02
   666.031         5.618140e-01        -7.606815e+02         8.981893e+02        -1.748926e+02
   666.857         5.761028e-01        -8.448508e+02         1.030340e+03        -2.346424e+02
   667.683         5.656680e-01        -8.275831e+02         1.121533e+03        -3.187843e+02
   668.508         5.328627e-01        -6.550362e+02         1.096274e+03        -3.929856e+02
   669.334         4.867967e-01        -3.812401e+02         9.627878e+02        -4.338772e+02
  1182.792         3.024584e+00         1.375924e+03         1.191001e+03        -8.317331e+02
  1188.701         3.306140e+00         1.881987e+03         2.209433e+02        -2.622620e+02
  1194.595         2.807228e+00         1.468100e+03        -7.317529e+02         5.523784e+02
  1200.475         3.277543e+00         1.075395e+03         6.735826e+01         2.384756e+02
  1206.341         2.702049e+00         1.948991e+03        -8.632559e+02         3.754303e+02
  1212.193         3.030225e+00         1.618624e+03        -4.851933e+02         3.070100e+02
  1218.030         2.232342e+00         1.694132e+03        -8.767249e+02         3.877136e+02
  1223.854         2.431417e+00         1.477903e+03        -1.076367e+03         7.078768e+02
  1229.663         2.158944e+00         1.492822e+03         7.861989e+01        -2.791010e+02
  1235.458         2.120191e+00         1.350976e+03        -1.764539e+02        -2.236278e+01
  1241.240         1.982021e+00         8.611505e+02         7.404010e+01        -1.607908e+01
  1247.008         1.949004e+00         1.419632e+03        -1.253798e+02        -1.388922e+02
  1252.762         2.204552e+00         1.531863e+03        -1.543246e+02        -1.151278e+02
  1258.503         2.352023e+00         1.038250e+03         2.240473e+03        -1.681978e+03
  1264.230         3.004539e+00         2.625501e+03        -1.294156e+03         4.248884e+02
  1269.944         3.083091e+00         2.333376e+03        -7.395777e+02         1.372184e+02
  1275.644         2.601247e+00         1.852607e+03        -4.328326e+02         2.864430e+01
  1281.331         2.645864e+00         2.173603e+03        -9.564077e+02         2.938855e+02
  1287.004         2.626426e+00         1.660598e+03        -1.502424e+02        -7.694898e+01
  1292.665         2.755913e+00         2.688503e+03         4.538066e+02        -1.018450e+03
  1298.312         2.894821e+00         4.551806e+03        -1.203840e+03        -6.186836e+02
  1503.952         5.448676e-01        -2.069336e+04         4.652688e+03         8.430724e+02
  1509.148        -2.476168e-01        -1.410157e+04         2.868576e+02         2.169888e+03
  1514.333        -1.365572e-01        -1.310819e+04        -1.434134e+03         3.656759e+03
  1519.509        -3.850282e-01        -1.112136e+04         1.654985e+03         3.123274e+02
  1524.675        -4.786575e-01        -9.794769e+03         2.130688e+03        -3.274908e+02
  1529.831        -3.906722e-01        -9.720176e+03         2.405401e+03        -6.636533e+02
  1534.978        -3.989069e-01        -8.874057e+03         5.090615e+02         1.184482e+02
  1540.114        -6.264462e-01        -6.405636e+03        -2.624051e+02        -1.395626e+02
  1545.242        -4.356240e-01        -6.161198e+03         5.148566e+02        -6.737542e+02
  1550.360        -1.135815e-01        -6.817588e+03         8.598046e+03        -6.423009e+03
  1555.468        -1.790140e-01        -5.851787e+03         5.354079e+02        -7.273713e+02
  1560.567        -2.091714e-01        -4.728085e+03         6.032455e+02        -9.755676e+02
  1565.657        -3.024542e-01        -3.074007e+03        -1.166392e+04         7.647487e+03
  1570.738        -3.658454e-01        -1.169230e+03        -3.082129e+03         7.214607e+01
  1575.809        -3.497181e-01        -3.025142e+02        -1.926256e+03        -1.136424e+03
  1580.872        -1.206648e-01         3.719965e+02        -4.357450e+03         4.052303e+02
  1585.926        -1.404358e-02         4.521119e+02        -1.621054e+03        -1.474238e+03
  1590.971        -1.069705e-01         1.765984e+03        -4.299495e+03        -1.116416e+01
  1596.007        -5.641152e-01         4.770952e+03        -5.661068e+03        -4.100320e+02
  1601.035        -1.035364e+00         8.183093e+03        -8.525931e+03        -1.566770e+01
  1606.054        -9.688862e-01         7.582991e+03        -7.267636e+03        -5.160343e+02
  1611.064        -4.206318e-01         5.737689e+03        -4.083993e+03        -1.996718e+03
  1616.066        -6.782003e-01         8.566716e+03        -7.977418e+03        -4.659124e+02
  1621.060        -5.890134e-01         7.293214e+03        -7.325120e+03        -7.394585e+01
  1626.045        -5.948720e-01         7.098097e+03        -6.957867e+03        -1.383152e+02
  1631.023        -6.299275e-01         7.813552e+03        -6.838353e+03        -6.145004e+02
  1635.992        -4.367029e-01         8.756026e+03        -7.758869e+03        -4.741620e+02
  1640.954        -4.628121e-01         1.117103e+04        -1.036346e+04         9.717044e+01
  1645.907        -5.600931e-01         9.328992e+03        -9.076404e+03         3.603975e+02
