   630.512         4.720013e-01        -2.242508e+02         2.887103e+02        -5.421645e+01
   631.338         4.466005e-01        -2.146313e+02         2.394279e+02        -2.248122e+01
   632.164         4.454671e-01        -2.161853e+02         1.969572e+02         1.280548e+01
   632.991         4.478474e-01        -2.135419e+02         1.208272e+02         7.412181e+01
   633.817         4.594257e-01        -2.113028e+02         1.003952e+01         1.654809e+02
   634.643         4.578575e-01        -2.059598e+02        -9.528270e+01         2.489181e+02
   635.470         4.331629e-01        -1.979826e+02        -1.283657e+02         2.683800e+02
   636.296         4.491135e-01        -2.157335e+02        -7.300592e+01         2.341603e+02
   637.122         4.577320e-01        -2.316090e+02         7.572913e+01         1.213207e+02
   637.948         4.451299e-01        -2.317374e+02         2.545153e+02        -2.717777e+01
   638.775         4.507226e-01        -2.383816e+02         4.239440e+02        -1.620584e+02
   639.601         4.496804e-01        -2.471904e+02         5.351658e+02        -2.490534e+02
   640.427         4.780293e-01        -2.819928e+02         6.051399e+02        -2.848079e+02
   641.253         4.658520e-01        -2.915195e+02         5.310984e+02        -2.210396e+02
   642.079         4.614818e-01        -2.892387e+02         3.911242e+02        -1.080286e+02
   642.905         4.549473e-01        -2.702057e+02         2.305545e+02         1.309404e+01
   643.732         4.706394e-01        -2.615152e+02         1.203062e+02         1.013726e+02
   644.558         4.568418e-01        -2.420292e+02         7.358548e+01         1.278046e+02
   645.384         4.766438e-01        -2.416667e+02         9.147197e+01         1.157194e+02
   646.210         4.797220e-01        -2.271256e+02         1.317912e+02         7.572132e+01
   647.036         5.014985e-01        -2.178527e+02         1.775022e+02         3.682427e+01
   647.862         4.882042e-01        -2.003370e+02         1.975655e+02         9.871220e+00
   648.688         5.114210e-01        -2.129901e+02         2.186817e+02         2.549346e+00
   649.514         4.903644e-01        -2.209598e+02         2.161104e+02         5.682227e+00
   650.340         4.937407e-01        -2.433054e+02         2.205595e+02         1.370299e+01
   651.166         4.942582e-01        -2.559376e+02         2.081337e+02         3.017779e+01
   651.992         5.024019e-01        -2.590048e+02         1.821391e+02         5.408434e+01
   652.818         4.884397e-01        -2.418233e+02         1.521986e+02         6.788766e+01
   653.644         4.983697e-01        -2.365179e+02         1.439902e+02         7.338817e+01
   654.470         5.053899e-01        -2.374701e+02         1.377611e+02         8.000294e+01
   655.296         5.278921e-01        -2.570996e+02         1.441856e+02         8.786025e+01
   656.122         5.429163e-01        -2.823306e+02         1.963895e+02         5.991984e+01
   656.948         5.482050e-01        -3.034202e+02         3.013036e+02        -1.467581e+01
   657.774         5.318129e-01        -3.045144e+02         3.801184e+02        -8.105988e+01
   658.599         5.123505e-01        -2.954836e+02         3.886643e+02        -9.540266e+01
   659.425         5.037385e-01        -2.898333e+02         3.684606e+02        -8.291997e+01
   660.251         4.873131e-01        -2.765893e+02         3.509724e+02        -7.764219e+01
   661.077         4.775262e-01        -2.582604e+02         3.389411e+02        -7.849350e+01
   661.903         4.707298e-01        -2.339151e+02         2.947939e+02        -5.570147e+01
   662.728         4.689333e-01        -2.149188e+02         2.104348e+02         3.453704e+00
   663.554         4.718772e-01        -2.071632e+02         1.118988e+02         8.068225e+01
   664.380         4.722766e-01        -2.028233e+02         3.449836e+01         1.420569e+02
