   630.512         5.645048e-01        -4.093835e+02         1.345082e+02         1.721661e+01
   631.338         5.219818e-01        -3.780306e+02         1.298309e+02         4.522137e+00
   632.164         5.327957e-01        -3.846084e+02         1.393117e+02        -9.136545e+00
   632.991         5.520501e-01        -3.973923e+02         1.475159e+02        -1.575538e+01
   633.817         5.856477e-01        -4.209517e+02         1.540651e+02        -1.177626e+01
   634.643         5.330982e-01        -3.826833e+02         1.355551e+02        -1.321425e+00
   635.470         5.349999e-01        -3.833476e+02         1.329478e+02         4.864730e+00
   636.296         5.453185e-01        -3.904959e+02         1.351163e+02         5.695268e+00
   637.122         5.302061e-01        -3.810666e+02         1.306791e+02         6.601753e+00
   637.948         5.356434e-01        -3.878008e+02         1.277599e+02         1.459429e+01
   638.775         5.308488e-01        -3.864484e+02         1.194530e+02         2.836957e+01
   639.601         5.389146e-01        -3.923556e+02         1.157824e+02         3.985499e+01
   640.427         5.349356e-01        -3.876917e+02         1.171075e+02         3.569681e+01
   641.253         5.378880e-01        -3.864982e+02         1.294646e+02         1.329327e+01
   642.079         5.653831e-01        -4.015328e+02         1.529493e+02        -1.859466e+01
   642.905         5.424504e-01        -3.814024e+02         1.581883e+02        -3.961362e+01
   643.732         5.403870e-01        -3.784445e+02         1.588464e+02        -4.119316e+01
   644.558         5.634770e-01        -3.949638e+02         1.589200e+02        -2.902165e+01
   645.384         5.724381e-01        -4.024598e+02         1.518652e+02        -1.002753e+01
   646.210         5.897168e-01        -4.171898e+02         1.452873e+02         1.195123e+01
   647.036         6.160519e-01        -4.397264e+02         1.399905e+02         3.575588e+01
   647.862         6.086555e-01        -4.358507e+02         1.333618e+02         4.546104e+01
   648.688         6.403339e-01        -4.537252e+02         1.485241e+02         3.285454e+01
   649.514         6.208018e-01        -4.309424e+02         1.604124e+02         1.018324e+00
   650.340         5.998220e-01        -4.087443e+02         1.677802e+02        -2.328508e+01
   651.166         5.904058e-01        -3.985513e+02         1.684845e+02        -2.934962e+01
   651.992         5.832080e-01        -3.931683e+02         1.621488e+02        -2.089950e+01
   652.818         5.967175e-01        -4.041027e+02         1.577548e+02        -6.088543e+00
   653.644         6.091623e-01        -4.159717e+02         1.523200e+02         9.707707e+00
   654.470         6.237403e-01        -4.300129e+02         1.487189e+02         2.250581e+01
   655.296         6.379451e-01        -4.440127e+02         1.466156e+02         3.184493e+01
   656.122         6.531369e-01        -4.577824e+02         1.459996e+02         3.879304e+01
   656.948         6.447698e-01        -4.516243e+02         1.412330e+02         4.286899e+01
   657.774         6.200498e-01        -4.306162e+02         1.342494e+02         4.399491e+01
