   630.512         6.100860e-02         3.349844e-06         5.953098e-02         3.122364e-02        -2.196127e-05        -5.204507e-06        -4.593939e-06
   631.338         5.974890e-02         3.212938e-06         5.932738e-02         3.108894e-02        -2.135664e-05        -4.958794e-06        -5.913578e-06
   632.164         6.113120e-02         3.363321e-06         5.926679e-02         3.103777e-02        -2.040971e-05        -4.651591e-06        -8.638052e-06
   632.991         5.965200e-02         3.202525e-06         5.939325e-02         3.107096e-02        -1.951994e-05        -4.419538e-06        -1.135410e-05
   633.817         6.333110e-02         3.609745e-06         5.953217e-02         3.109535e-02        -1.916076e-05        -4.450933e-06        -1.250895e-05
   634.643         6.048560e-02         3.292657e-06         5.954438e-02         3.105188e-02        -1.956979e-05        -4.801711e-06        -1.197600e-05
   635.470         6.138880e-02         3.391726e-06         5.951807e-02         3.099957e-02        -2.043546e-05        -5.192788e-06        -1.092893e-05
   636.296         6.289150e-02         3.559807e-06         5.963742e-02         3.103880e-02        -2.116747e-05        -5.294809e-06        -1.002846e-05
   637.122         6.033730e-02         3.276531e-06         5.991307e-02         3.117096e-02        -2.145546e-05        -5.171159e-06        -8.970513e-06
   637.948         5.983870e-02         3.222603e-06         6.011311e-02         3.126765e-02        -2.138130e-05        -5.096231e-06        -7.609116e-06
   638.775         6.159690e-02         3.414760e-06         6.002873e-02         3.121221e-02        -2.131922e-05        -5.169163e-06        -5.858501e-06
   639.601         6.097100e-02         3.345717e-06         5.971922e-02         3.103332e-02        -2.164093e-05        -5.328846e-06        -3.546867e-06
   640.427         6.013110e-02         3.254174e-06         5.940847e-02         3.085681e-02        -2.235932e-05        -5.489235e-06        -1.292953e-06
   641.253         5.897950e-02         3.130723e-06         5.923296e-02         3.076714e-02        -2.301798e-05        -5.565763e-06        -3.771596e-07
   642.079         6.189730e-02         3.448148e-06         5.916918e-02         3.076105e-02        -2.282319e-05        -5.505898e-06        -1.645131e-06
   642.905         6.054120e-02         3.298713e-06         5.911048e-02         3.078957e-02        -2.143450e-05        -5.339087e-06        -4.632411e-06
   643.732         5.939410e-02         3.174893e-06         5.892950e-02         3.079619e-02        -1.966912e-05        -5.195027e-06        -7.526266e-06
   644.558         6.057900e-02         3.302834e-06         5.853459e-02         3.074873e-02        -1.864322e-05        -5.213450e-06        -8.740619e-06
   645.384         5.850930e-02         3.081004e-06         5.795475e-02         3.067053e-02        -1.849713e-05        -5.363096e-06        -8.494813e-06
   646.210         5.831240e-02         3.060302e-06         5.737347e-02         3.062909e-02        -1.860170e-05        -5.435690e-06        -8.209670e-06
   647.036         5.796270e-02         3.023707e-06         5.697248e-02         3.065063e-02        -1.846973e-05        -5.338407e-06        -8.837602e-06
   647.862         5.752290e-02         2.977996e-06         5.673987e-02         3.065485e-02        -1.809052e-05        -5.255101e-06        -9.996088e-06
   648.688         5.705370e-02         2.929612e-06         5.654398e-02         3.054368e-02        -1.778427e-05        -5.375239e-06        -1.082157e-05
   649.514         5.715790e-02         2.940323e-06         5.639056e-02         3.036774e-02        -1.796772e-05        -5.654587e-06        -1.119233e-05
   650.340         5.751920e-02         2.977613e-06         5.643627e-02         3.030255e-02        -1.870166e-05        -5.919882e-06        -1.110607e-05
   651.166         5.735710e-02         2.960853e-06         5.669594e-02         3.040811e-02        -1.937612e-05        -6.037166e-06        -1.000543e-05
   651.992         5.737960e-02         2.963177e-06         5.694573e-02         3.054180e-02        -1.927049e-05        -5.998743e-06        -8.273519e-06
   652.818         5.798470e-02         3.026003e-06         5.688643e-02         3.051063e-02        -1.847235e-05        -5.900459e-06        -7.846249e-06
   653.644         5.724290e-02         2.949075e-06         5.621879e-02         3.016357e-02        -1.777657e-05        -5.777002e-06        -9.825200e-06
   654.470         5.582590e-02         2.804878e-06         5.480246e-02         2.943613e-02        -1.772221e-05        -5.575582e-06        -1.277645e-05
   655.296         5.328920e-02         2.555765e-06         5.305070e-02         2.852272e-02        -1.825968e-05        -5.369263e-06        -1.431306e-05
   656.122         5.272560e-02         2.501990e-06         5.194848e-02         2.791696e-02        -1.922969e-05        -5.398630e-06        -1.342326e-05
   656.948         5.296750e-02         2.525000e-06         5.222652e-02         2.800482e-02        -2.051032e-05        -5.779569e-06        -1.103044e-05
   657.774         5.442700e-02         2.666068e-06         5.358715e-02         2.864590e-02        -2.171632e-05        -6.290552e-06        -8.987834e-06
   658.599         5.604610e-02         2.827049e-06         5.509980e-02         2.936486e-02        -2.243869e-05        -6.565359e-06        -8.578528e-06
   659.425         5.722750e-02         2.947488e-06         5.617701e-02         2.985777e-02        -2.277530e-05        -6.460820e-06        -9.416364e-06
   660.251         5.750500e-02         2.976143e-06         5.681522e-02         3.012268e-02        -2.321656e-05        -6.151452e-06        -9.660934e-06
   661.077         5.810010e-02         3.038059e-06         5.718465e-02         3.025510e-02        -2.421146e-05        -5.911361e-06        -7.902734e-06
   661.903         5.836370e-02         3.065689e-06         5.733117e-02         3.029229e-02        -2.558110e-05        -5.906594e-06        -4.963933e-06
   662.728         5.828150e-02         3.057060e-06         5.724923e-02         3.023600e-02        -2.629461e-05        -6.154450e-06        -3.103487e-06
   663.554         5.792180e-02         3.019441e-06         5.703814e-02         3.012659e-02        -2.573866e-05        -6.533920e-06        -3.483241e-06
   664.380         5.749150e-02         2.974745e-06         5.686299e-02         3.003330e-02        -2.491574e-05        -6.899243e-06        -4.874190e-06
   665.206         5.785970e-02         3.012970e-06         5.678647e-02         2.997836e-02        -2.510184e-05        -7.204181e-06        -4.992398e-06
   666.031         5.740160e-02         2.965449e-06         5.674473e-02         2.993124e-02        -2.546710e-05        -7.299175e-06        -3.604859e-06
   666.857         5.762750e-02         2.988836e-06         5.670017e-02         2.988769e-02        -2.365777e-05        -6.890569e-06        -3.314008e-06
   667.683         5.761970e-02         2.988027e-06         5.669379e-02         2.988372e-02        -1.949850e-05        -6.031499e-06        -5.574940e-06
   668.508         5.747040e-02         2.972562e-06         5.671114e-02         2.991173e-02        -1.649560e-05        -5.304700e-06        -8.018175e-06
   669.334         5.760350e-02         2.986347e-06         5.664397e-02         2.990124e-02        -1.774543e-05        -5.299270e-06        -7.935721e-06
  1182.792         1.459870e-02         1.918098e-07         1.398937e-02         9.598166e-03        -3.117983e-06        -7.270890e-06        -8.204679e-06
  1188.701         1.400590e-02         1.765487e-07         1.385214e-02         9.500481e-03        -2.801417e-06        -7.687060e-06        -9.797921e-06
  1194.595         1.445720e-02         1.881096e-07         1.414532e-02         9.592145e-03        -3.512403e-06        -7.992223e-06        -9.433017e-06
  1200.475         1.426820e-02         1.832234e-07         1.363838e-02         9.314793e-03        -3.963766e-06        -7.690626e-06        -1.000585e-05
  1206.341         1.393290e-02         1.747131e-07         1.391340e-02         9.269810e-03        -3.337054e-06        -8.543036e-06        -1.049578e-05
  1212.193         1.419460e-02         1.813380e-07         1.371682e-02         9.147923e-03        -3.246592e-06        -8.962267e-06        -1.057720e-05
  1218.030         1.404990e-02         1.776597e-07         1.406813e-02         9.088032e-03        -3.167671e-06        -9.096937e-06        -1.144357e-05
  1223.854         1.422160e-02         1.820285e-07         1.403565e-02         8.972112e-03        -3.863274e-06        -9.263924e-06        -1.123621e-05
  1229.663         1.384710e-02         1.725680e-07         1.419891e-02         8.853340e-03        -3.958733e-06        -9.570022e-06        -1.172748e-05
  1235.458         1.448790e-02         1.889093e-07         1.422743e-02         8.744404e-03        -4.512050e-06        -9.764252e-06        -1.115598e-05
  1241.240         1.421050e-02         1.817445e-07         1.415016e-02         8.605342e-03        -5.003512e-06        -9.877187e-06        -1.193639e-05
  1247.008         1.353680e-02         1.649205e-07         1.400038e-02         8.487903e-03        -4.736129e-06        -9.855402e-06        -1.149188e-05
  1252.762         1.377760e-02         1.708400e-07         1.354577e-02         8.365992e-03        -3.969218e-06        -9.620354e-06        -1.172674e-05
  1258.503         1.373030e-02         1.696690e-07         1.289980e-02         8.237213e-03        -4.106224e-06        -9.369205e-06        -9.739237e-06
  1264.230         1.245380e-02         1.395874e-07         1.209413e-02         8.010433e-03        -3.783445e-06        -9.214115e-06        -1.088003e-05
  1269.944         1.208630e-02         1.314708e-07         1.198831e-02         7.910821e-03        -3.923889e-06        -9.371834e-06        -1.130320e-05
  1275.644         1.255760e-02         1.419240e-07         1.235955e-02         7.985674e-03        -3.327907e-06        -9.413776e-06        -1.136870e-05
  1281.331         1.222080e-02         1.344132e-07         1.176465e-02         7.465533e-03        -2.648265e-06        -8.587745e-06        -1.034515e-05
  1287.004         1.227710e-02         1.356545e-07         1.238504e-02         7.813954e-03        -3.239950e-06        -8.938012e-06        -1.072066e-05
  1292.665         1.207460e-02         1.312164e-07         1.207622e-02         7.819843e-03        -2.167521e-06        -8.840813e-06        -1.033930e-05
  1298.312         1.148120e-02         1.186362e-07         1.161634e-02         7.798545e-03        -2.927483e-07        -8.833841e-06        -1.088008e-05
  1503.952         4.669360e-03         1.962263e-08         4.657144e-03         2.575608e-03        -4.624654e-05        -4.386042e-05        -5.409335e-05
  1509.148         5.006300e-03         2.255674e-08         5.196846e-03         2.659975e-03        -4.879586e-05        -4.742261e-05        -5.859054e-05
  1514.333         5.290460e-03         2.519007e-08         5.339214e-03         2.621641e-03        -4.816966e-05        -4.759024e-05        -5.915428e-05
  1519.509         5.360390e-03         2.586040e-08         5.420771e-03         2.654180e-03        -4.749227e-05        -4.752288e-05        -5.871080e-05
  1524.675         5.456780e-03         2.679880e-08         5.595108e-03         2.609157e-03        -4.699429e-05        -4.755072e-05        -5.848090e-05
  1529.831         5.464340e-03         2.687311e-08         5.514160e-03         2.627211e-03        -4.523398e-05        -4.627168e-05        -5.697105e-05
  1534.978         5.397390e-03         2.621864e-08         5.471617e-03         2.727626e-03        -4.364657e-05        -4.549658e-05        -5.631066e-05
  1540.114         5.509940e-03         2.732349e-08         5.556584e-03         2.700171e-03        -4.210356e-05        -4.487818e-05        -5.555956e-05
  1545.242         5.692680e-03         2.916595e-08         5.709588e-03         2.787120e-03        -4.147327e-05        -4.498175e-05        -5.540401e-05
  1550.360         5.709680e-03         2.934040e-08         5.716937e-03         2.782488e-03        -3.963153e-05        -4.375791e-05        -5.398266e-05
  1555.468         5.558450e-03         2.780673e-08         5.611276e-03         2.804082e-03        -3.795898e-05        -4.219746e-05        -5.200027e-05
  1560.567         5.770200e-03         2.996569e-08         5.819815e-03         2.837322e-03        -3.772387e-05        -4.227828e-05        -5.211539e-05
