   630.512         4.259942e-01        -1.266951e+02         1.205652e+02         1.668308e+00
   631.338         4.495645e-01        -1.329585e+02         1.345133e+02        -5.345854e+00
   632.164         4.190976e-01        -1.235813e+02         1.298566e+02        -9.287823e+00
   632.991         4.407421e-01        -1.301076e+02         1.290195e+02        -2.821133e+00
   633.817         4.149503e-01        -1.230683e+02         1.057774e+02         1.198091e+01
   634.643         4.096237e-01        -1.222117e+02         9.248362e+01         2.313393e+01
   635.470         4.443413e-01        -1.329332e+02         9.900877e+01         2.650066e+01
   636.296         4.391724e-01        -1.307566e+02         1.047607e+02         1.949784e+01
   637.122         4.263717e-01        -1.253334e+02         1.087448e+02         1.150189e+01
   637.948         4.243337e-01        -1.226886e+02         1.108222e+02         7.789520e+00
   638.775         4.098169e-01        -1.167791e+02         1.057519e+02         7.599120e+00
   639.601         4.217179e-01        -1.191765e+02         1.071448e+02         8.704719e+00
   640.427         4.321123e-01        -1.218921e+02         1.100126e+02         8.557155e+00
   641.253         4.280391e-01        -1.208382e+02         1.098386e+02         7.746499e+00
   642.079         4.067581e-01        -1.147492e+02         1.035560e+02         8.065555e+00
   642.905         4.222414e-01        -1.184931e+02         1.045487e+02         1.067555e+01
   643.732         4.167862e-01        -1.154850e+02         1.000027e+02         1.252528e+01
   644.558         4.055589e-01        -1.101954e+02         9.614622e+01         1.188085e+01
   645.384         4.249193e-01        -1.131327e+02         1.019464e+02         9.886261e+00
   646.210         4.551117e-01        -1.195445e+02         1.118895e+02         7.105228e+00
   647.036         4.657870e-01        -1.217835e+02         1.179796e+02         3.755840e+00
   647.862         4.513576e-01        -1.177306e+02         1.183046e+02        -1.667695e-01
   648.688         4.648645e-01        -1.202086e+02         1.269310e+02        -5.467589e+00
   649.514         4.514510e-01        -1.150261e+02         1.283235e+02        -1.099848e+01
   650.340         4.557607e-01        -1.148946e+02         1.317337e+02        -1.387608e+01
   651.166         4.554738e-01        -1.152769e+02         1.305909e+02        -1.262850e+01
   651.992         4.512625e-01        -1.162717e+02         1.303887e+02        -1.214560e+01
   652.818         4.497402e-01        -1.183518e+02         1.357933e+02        -1.588704e+01
   653.644         4.615062e-01        -1.234467e+02         1.441495e+02        -1.943739e+01
   654.470         4.628271e-01        -1.254168e+02         1.418736e+02        -1.605038e+01
   655.296         4.846981e-01        -1.330443e+02         1.432996e+02        -1.096260e+01
