   630.512         4.200957e-01        -1.193388e+02         5.940802e+01         2.319245e+01
   631.338         4.587749e-01        -1.305372e+02         7.787136e+01         1.130895e+01
   632.164         4.463349e-01        -1.267309e+02         8.174459e+01         4.393700e+00
   632.991         4.522125e-01        -1.284135e+02         8.810104e+01        -1.253754e+00
   633.817         4.476593e-01        -1.300135e+02         1.147107e+02        -2.975163e+01
   634.643         4.379307e-01        -1.326886e+02         1.680586e+02        -8.719581e+01
   635.470         4.360297e-01        -1.367719e+02         2.292612e+02        -1.519035e+02
   636.296         4.205555e-01        -1.333275e+02         2.508608e+02        -1.781407e+02
   637.122         4.438356e-01        -1.396929e+02         2.427487e+02        -1.645947e+02
   637.948         4.276104e-01        -1.323176e+02         1.743152e+02        -9.498494e+01
   638.775         4.421240e-01        -1.324914e+02         1.026101e+02        -1.596862e+01
   639.601         4.715389e-01        -1.336451e+02         2.080976e+01         7.559076e+01
   640.427         4.492751e-01        -1.184688e+02        -5.783645e+01         1.521902e+02
   641.253         4.685330e-01        -1.159709e+02        -1.092125e+02         2.082916e+02
   642.079         4.607000e-01        -1.111562e+02        -9.965820e+01         1.951439e+02
   642.905         4.234498e-01        -1.049061e+02        -2.768700e+01         1.113263e+02
   643.732         4.552384e-01        -1.190281e+02         5.817215e+01         2.718622e+01
   644.558         4.299234e-01        -1.160568e+02         9.034421e+01        -1.103896e+01
   645.384         4.377427e-01        -1.170605e+02         7.183999e+01         1.011888e+01
   646.210         4.706397e-01        -1.222169e+02         5.007773e+01         3.867186e+01
   647.036         4.831620e-01        -1.230641e+02         4.522063e+01         4.532354e+01
   647.862         4.952585e-01        -1.271404e+02         4.686755e+01         4.640690e+01
   648.688         4.782096e-01        -1.267572e+02         4.418159e+01         4.787515e+01
   649.514         4.881148e-01        -1.336632e+02         4.543270e+01         5.051923e+01
   650.340         4.961873e-01        -1.371436e+02         4.480862e+01         5.343785e+01
   651.166         4.934729e-01        -1.346614e+02         4.213313e+01         5.494284e+01
   651.992         4.794332e-01        -1.292309e+02         5.008459e+01         4.263566e+01
