      Prior error       Noise error   Smoothing error       Total error 
 1.0000000000e+00  4.8124380706e-03  5.4566195653e-04  4.8432744248e-03
 1.6000000000e+01  4.4785743774e+00  1.4237180688e+00  4.6994256663e+00
 6.0000000000e+01  4.5534166219e+00  1.0173553210e+01  1.1146066026e+01
 8.0000000000e+00  1.4198497972e+00  7.6133179657e+00  7.7445841653e+00
