      Prior error       Noise error   Smoothing error       Total error 
 1.0000000000e+00  6.5712600871e-03  1.9255685531e-04  6.5740807171e-03
 1.6000000000e+01  3.0015604853e+00  6.2791000891e-01  3.0665349055e+00
 6.0000000000e+01  3.8107928079e+00  1.1916734990e+01  1.2511223548e+01
 8.0000000000e+00  3.5050726141e-01  7.8258624507e+00  7.8337078346e+00
