      Prior error       Noise error   Smoothing error       Total error 
 1.0000000000e+00  4.8684921653e-03  4.1264128909e-04  4.8859480960e-03
 1.6000000000e+01  4.7819949520e+00  1.6255031388e+00  5.0507164022e+00
 6.0000000000e+01  4.1603626451e+00  9.9024737654e+00  1.0740931245e+01
 8.0000000000e+00  1.3529762746e+00  7.6467098409e+00  7.7654823540e+00
