      Prior error       Noise error   Smoothing error       Total error 
 1.0000000000e+00  4.8856246231e-03  4.9144061231e-04  4.9102792011e-03
 1.6000000000e+01  5.1731787237e+00  1.9380240703e+00  5.5242841531e+00
 6.0000000000e+01  3.6894429146e+00  8.8898272969e+00  9.6250204358e+00
 8.0000000000e+00  1.5539121661e+00  7.5880253782e+00  7.7455001233e+00
