      Prior error       Noise error   Smoothing error       Total error 
 1.0000000000e+00  3.9195560955e-03  3.9783238767e-04  3.9396942260e-03
 1.6000000000e+01  5.1964172614e+00  1.4031550222e+01  1.4962859151e+01
 6.0000000000e+01  2.4634866363e+00  3.8913470882e+00  4.6055779841e+00
 8.0000000000e+00  2.6715210614e+00  6.9518929439e+00  7.4475392100e+00
