      Prior error       Noise error   Smoothing error       Total error 
 1.0000000000e+00  6.6453446690e-03  1.8750946808e-04  6.6479895886e-03
 1.6000000000e+01  4.2133738534e+00  1.2254045883e+00  4.3879534675e+00
 6.0000000000e+01  3.0537303929e+00  8.6717373736e+00  9.1937097186e+00
 8.0000000000e+00  2.8360372704e-01  7.9066742135e+00  7.9117588558e+00
