      Prior error       Noise error   Smoothing error       Total error 
 1.0000000000e+00  4.1070474993e-03  7.3112299143e-04  4.1716159927e-03
 1.6000000000e+01  6.6236403483e+00  3.6183894618e+00  7.5475395833e+00
 6.0000000000e+01  5.4433883461e+00  9.1741364017e+00  1.0667485899e+01
 8.0000000000e+00  2.5450668468e+00  6.9479531975e+00  7.3994201725e+00
