      Prior error       Noise error   Smoothing error       Total error 
 1.0000000000e+00  3.9083253763e-03  2.3978526661e-04  3.9156741720e-03
 1.6000000000e+01  6.7064811025e+00  1.2221374908e+01  1.3940548534e+01
 6.0000000000e+01  4.1015075494e+00  9.4196614775e+00  1.0273869112e+01
 8.0000000000e+00  1.8333856948e+00  7.4705733987e+00  7.6922538967e+00
