      Prior error       Noise error   Smoothing error       Total error 
 1.0000000000e+00  4.8356866772e-03  3.3286988722e-04  4.8471298726e-03
 1.6000000000e+01  4.1940067614e+00  1.2357038066e+00  4.3722598976e+00
 6.0000000000e+01  4.2877776180e+00  1.1812378975e+01  1.2566516381e+01
 8.0000000000e+00  3.9020340854e-01  7.8261168368e+00  7.8358384008e+00
