      Prior error       Noise error   Smoothing error       Total error 
 1.0000000000e+00  6.6421478998e-03  1.7921394223e-04  6.6445651747e-03
 1.6000000000e+01  3.8604568978e+00  1.0252683966e+00  3.9942837587e+00
 6.0000000000e+01  3.2661798903e+00  1.0095585930e+01  1.0610786321e+01
 8.0000000000e+00  4.1715601828e-01  7.8647522824e+00  7.8758077432e+00
