      Prior error       Noise error   Smoothing error       Total error 
 1.0000000000e+00  4.0770137246e-03  6.5411538710e-04  4.1291534060e-03
 1.6000000000e+01  6.5278284554e+00  3.5939154433e+00  7.4517630502e+00
 6.0000000000e+01  7.3710111645e+00  2.8040730091e+01  2.8993350093e+01
 8.0000000000e+00  1.2032485401e+00  6.8094979580e+00  6.9149887555e+00
