      Prior error       Noise error   Smoothing error       Total error 
 1.0000000000e+00  4.0545123647e-03  5.5297815971e-04  4.0920478199e-03
 1.6000000000e+01  5.7372265660e+00  2.5324412857e+00  6.2712859554e+00
 6.0000000000e+01  6.3315934054e+00  1.0214832349e+01  1.2017981318e+01
 8.0000000000e+00  2.0604106104e+00  7.2919360771e+00  7.5774417606e+00
